75 4200
1 54 3575
1 68 3179
1 70 5557
1 14 4080
1 65 2002
1 7 2661
1 41 1039
1 64 5766
1 19 2650
1 9 999
1 61 4870
1 75 5975
1 34 3050
1 63 2998
1 6 2364
1 3 1662
1 60 868
1 27 702
1 57 3769
1 28 1625
1 49 1301
1 43 2026
1 67 3508
1 10 3745
1 72 5511
1 32 4252
1 21 1999
1 13 785
1 36 2803
1 56 1080
1 5 992
1 74 5345
1 42 4060
1 52 2647
1 48 4405
1 30 5982
1 4 2202
1 22 303
1 71 5642
1 73 5021
1 23 5389
1 16 5632
1 51 4218
1 39 3535
1 24 3991
1 8 3305
1 46 2312
1 45 3174
1 53 4977
1 40 3658
1 20 6047
1 11 3804
1 50 2546
1 17 529
1 37 1770
1 15 2047
1 31 2085
1 66 3017
1 35 4865
2 40 1634
2 42 3744
2 15 2196
2 64 45
2 71 4490
2 31 1935
2 10 4726
2 51 5184
2 6 1181
2 17 1533
2 44 4659
2 14 5391
2 58 571
2 48 5434
2 8 5922
2 36 2109
2 59 617
2 63 1895
2 16 1025
2 19 4237
2 57 5707
2 53 4344
2 56 5249
2 67 5773
2 55 234
2 30 5638
2 23 203
2 62 2838
2 27 6284
2 45 3789
2 73 1305
2 24 4412
2 68 2985
2 28 2894
2 61 3162
2 50 187
2 5 1214
2 4 3178
2 47 242
2 20 2682
2 33 6175
2 9 1162
2 11 2854
2 39 3204
2 12 4838
2 1 2184
2 72 987
2 54 851
2 46 5230
2 75 3876
2 13 5991
2 38 4082
3 52 1672
3 30 1651
3 14 4480
3 59 1435
3 54 3274
3 31 5032
3 66 3043
3 46 502
3 21 6157
3 7 1615
3 20 4660
3 49 5659
3 28 3164
3 53 2598
3 51 5069
3 24 3490
3 69 3406
3 5 3878
3 71 3540
3 47 5757
3 8 3632
3 44 5973
3 42 148
3 23 1852
3 75 2264
3 64 3631
3 33 2586
3 68 3866
3 10 3434
3 55 4016
3 60 630
3 63 2937
3 37 6272
3 61 2905
3 16 3164
3 17 3414
3 34 3309
3 70 3576
3 29 544
3 12 5225
3 2 5599
3 35 1106
3 65 2262
3 45 3948
3 13 1342
3 26 5212
3 48 6248
3 15 1070
3 32 2283
3 67 2859
3 39 3892
3 58 582
3 43 5425
3 62 4269
3 4 2118
4 38 1761
4 17 1165
4 59 3714
4 35 929
4 73 315
4 22 6183
4 44 5120
4 24 1098
4 19 772
4 49 4413
4 70 1871
4 75 1338
4 39 661
4 74 2144
4 23 3348
4 61 611
4 37 1617
4 2 2868
4 3 1469
4 55 4255
4 11 2977
4 42 1455
4 9 338
4 40 2220
4 47 1525
4 48 2196
4 64 3881
4 60 293
4 68 3796
4 31 2329
4 52 4604
4 14 5174
4 72 2524
4 67 5854
4 8 205
4 6 667
4 36 1730
4 20 6274
4 25 4091
4 1 887
4 41 5599
4 29 4069
4 66 234
4 16 3569
4 15 2732
4 57 2260
4 33 2259
4 21 798
4 54 333
4 62 4865
4 46 785
4 28 5782
4 27 5208
4 13 6104
4 53 5833
4 63 1617
4 71 1156
4 30 1343
4 18 3317
5 45 401
5 55 1391
5 41 2326
5 37 5844
5 3 2348
5 42 6136
5 62 1484
5 31 4583
5 30 3756
5 12 3677
5 44 5385
5 56 4507
5 17 2535
5 71 1725
5 75 4537
5 25 5125
5 38 3431
5 39 3090
5 14 1942
5 53 4170
5 70 2896
5 27 1774
5 63 4828
5 9 4577
5 69 3164
5 23 2773
5 1 5222
5 29 2229
5 65 1189
5 49 276
5 72 449
5 57 3104
5 74 4380
5 50 4499
5 48 3419
5 33 5962
5 4 1093
5 6 5548
5 58 5577
5 21 1357
5 8 1501
5 26 6197
5 51 2315
5 61 749
5 15 3189
5 73 2820
5 68 1993
5 7 2668
5 66 1734
6 19 1077
6 37 1239
6 8 6106
6 30 1679
6 28 4587
6 48 3955
6 54 3040
6 50 6230
6 38 659
6 46 5437
6 13 5170
6 72 3116
6 29 743
6 49 6160
6 61 3441
6 5 1073
6 62 185
6 9 2258
6 53 1727
6 70 1961
