75 4200
1 55 4206
1 67 364
1 19 2209
1 59 2955
1 66 683
1 40 5153
1 45 3705
1 30 2642
1 56 5064
1 50 4378
1 37 1100
1 8 4359
1 48 6161
1 31 5342
1 60 4047
1 9 493
1 26 942
1 73 1772
1 52 6104
1 61 3529
1 11 818
1 6 3572
1 12 308
1 75 1878
1 34 5577
1 64 3795
1 3 2760
1 15 3750
1 44 6195
1 32 274
1 41 4218
1 69 2142
1 47 5543
1 22 2466
1 13 4742
1 20 979
1 38 2903
1 39 3358
1 2 5620
1 35 826
1 62 4749
1 54 909
1 72 5808
1 17 2015
1 25 4632
1 51 6045
1 5 4697
1 65 5203
1 33 2179
1 29 1619
1 74 6276
1 36 2948
1 10 2797
1 16 5483
1 58 410
1 49 4396
1 24 1502
1 68 3970
1 28 1344
2 66 2085
2 55 4559
2 22 5200
2 63 2670
2 75 5909
2 25 4054
2 7 4491
2 9 476
2 41 2244
2 20 55
2 6 1085
2 18 3924
2 40 3613
2 67 2367
2 15 5277
2 21 3964
2 42 5798
2 68 66
2 73 659
2 27 3875
2 26 1139
2 11 1161
2 43 661
2 46 3659
2 1 1577
2 19 4705
2 44 3927
2 16 1760
2 3 5909
2 65 4068
2 64 60
2 56 4797
2 50 2764
2 38 1161
2 74 5935
2 37 4972
2 12 226
2 58 6131
2 17 4214
2 61 3561
2 31 743
2 30 3017
2 39 4743
2 14 3560
2 62 4490
2 51 5695
2 29 634
2 47 5208
2 60 6060
2 59 5941
2 57 5774
2 32 1238
2 72 769
2 71 3566
3 22 3411
3 53 320
3 44 4897
3 42 5735
3 63 1024
3 1 1180
3 70 1444
3 6 6192
3 56 3948
3 8 4353
3 4 894
3 27 3079
3 67 1291
3 69 4683
3 57 461
3 54 1330
3 65 227
3 5 3580
3 28 688
3 23 3047
3 19 284
3 16 2119
3 36 890
3 35 4534
3 33 1917
3 59 1480
3 20 1148
3 43 982
3 45 1326
3 71 1101
3 12 5494
3 51 3804
3 21 4784
3 74 2399
3 50 2435
3 37 1389
3 14 768
3 49 1601
3 61 3005
3 13 4609
3 39 962
3 58 5943
3 10 4930
3 75 1475
3 18 354
3 60 5938
3 2 5563
3 52 1152
3 68 2056
3 72 3938
4 36 1034
4 29 712
4 60 4636
4 56 1749
4 24 1654
4 27 4639
4 73 2057
4 43 888
4 69 109
4 19 6201
4 7 1384
4 49 3186
4 57 5436
4 52 3100
4 72 716
4 65 3205
4 70 3785
4 63 6182
4 6 5084
4 8 4390
4 35 6149
4 46 2255
4 11 5128
4 32 5404
4 62 4807
4 71 5405
4 67 3549
4 64 196
4 41 870
4 13 6136
4 22 4028
4 48 2749
4 18 4081
4 37 6044
4 53 5562
4 10 522
4 42 4718
4 20 272
4 55 1185
4 30 761
4 61 2362
4 28 4567
4 59 1214
4 26 4546
4 39 3166
4 5 840
4 21 6128
4 34 4195
4 74 2150
4 40 6264
4 23 4857
4 66 4157
5 21 3279
5 6 4726
5 27 5268
5 25 2374
5 74 5211
5 10 1347
5 44 3654
5 7 2755
5 42 3642
5 73 5651
5 71 3128
5 60 5556
5 26 5188
5 39 2418
5 59 3827
5 8 1158
5 34 3676
5 29 1193
5 43 2185
5 45 4591
5 20 134
5 38 2850
5 28 152
5 56 4836
5 63 1514
5 75 1588
5 22 5519
5 64 359
5 33 5839
5 23 4347
5 14 385
5 49 841
5 55 3065
5 11 3256
5 18 2034
5 50 1834
5 35 650
5 67 2343
5 62 5462
5 1 1190
5 65 1130
5 41 3245
5 32 3755
5 48 6294
5 68 417
5 3 4668
5 15 2361
5 46 1495
5 19 4194
5 31 5981
5 66 4984
5 30 3106
6 43 2156
6 29 4928
6 61 5655
6 20 1921
6 30 2745
6 58 2477
6 60 4735
6 24 1216
6 70 412
6 39 6297
6 41 4968
6 53 1274
6 67 1583
6 50 5951
6 68 1672
6 7 3470
6 74 2006
6 51 2098
6 38 935
6 52 2232
6 36 6291
6 49 2915
6 21 949
6 9 117
6 42 4040
6 32 4473
6 17 2145
6 69 2797
6 47 1809
6 11 2360
6 54 643
6 2 4261
6 27 3248
6 14 2786
6 55 551
6 37 2596
6 75 3843
6 1 6077
6 62 4305
6 44 2299
6 65 4471
6 25 1366
6 46 5719
6 12 3445
6 8 6130
6 73 1745
6 64 5207
6 4 3387
6 22 1352
6 19 5328
6 40 3073
6 71 3757
6 31 3556
6 16 5059
6 10 5977
6 3 4555
6 66 5485
6 18 4219
6 48 4313
6 57 3190
7 40 361
7 35 4008
7 27 4987
7 39 4138
7 53 561
7 48 1647
7 28 4773
7 58 3638
7 6 1826
7 17 1153
7 46 1250
7 30 5428
7 55 2955
7 13 3062
7 68 3248
7 12 2097
7 19 4246
7 57 2046
7 34 5991
7 72 4303
7 74 1892
7 5 5430
7 42 496
7 67 900
7 37 6082
7 49 230
7 8 2098
7 33 2826
7 66 2068
7 1 6036
7 36 955
7 56 4620
7 23 4548
7 10 70
7 75 2239
7 26 3378
7 4 2075
7 71 1336
7 32 5893
7 31 5053
7 3 490
7 54 4852
7 51 2767
7 11 933
7 62 822
7 2 49
7 29 4052
7 70 4232
7 14 1155
7 47 2198
