75 4200
1 9 3514
1 62 8
1 23 4961
1 48 4586
1 14 3113
1 37 4860
1 28 2357
1 70 2697
1 49 1888
1 41 5291
1 71 1752
1 2 1148
1 53 5377
1 51 1891
1 43 367
1 4 3806
1 22 2376
1 42 1282
1 36 4319
1 67 4117
1 38 3164
1 59 4641
1 12 1990
1 73 5955
1 56 96
1 30 396
1 3 1988
1 25 2389
1 34 305
1 32 4225
1 17 3591
1 54 849
1 40 678
1 21 4637
1 72 4124
1 57 597
1 13 569
1 61 1801
1 69 5211
1 27 4149
1 46 2293
1 7 2852
1 68 3847
1 50 1546
1 19 2266
1 75 4345
1 45 2276
1 65 4952
1 6 6064
1 63 45
1 44 3743
1 39 3803
1 64 3459
1 47 6280
1 20 3719
1 35 3351
1 10 4747
1 29 2338
2 70 143
2 74 646
2 7 4104
2 64 2107
2 33 2731
2 15 3524
2 69 46
2 4 3596
2 41 35
2 75 3650
2 24 2366
2 26 4516
2 40 2621
2 71 40
2 42 5271
2 53 2565
2 10 3959
2 62 924
2 59 215
2 44 5285
2 61 4824
2 38 1106
2 35 6236
2 50 4604
2 3 652
2 6 1450
2 52 800
2 32 3695
2 18 1465
2 58 572
2 20 1243
2 5 4467
2 9 3555
2 21 441
2 37 5633
2 45 3143
2 28 3226
2 11 4887
2 1 5677
2 39 4659
2 60 1024
2 14 5075
2 67 2305
2 31 359
2 51 6071
2 30 5266
2 46 5405
2 65 6023
2 54 3206
2 19 4178
2 55 3337
3 45 3956
3 48 5454
3 33 1517
3 6 2397
3 13 2000
3 53 3784
3 55 4796
3 71 1855
3 39 3111
3 32 4186
3 72 4371
3 4 5752
3 12 1976
3 9 1744
3 25 1175
3 35 2260
3 19 4447
3 67 1997
3 57 4994
3 34 2949
3 75 529
3 15 2072
3 30 2728
3 43 4154
3 46 3916
3 17 741
3 69 3978
3 7 2947
3 21 3670
3 52 1400
3 2 5056
3 63 3395
3 8 4621
3 74 1735
3 70 933
3 24 5643
3 16 5787
3 11 3504
3 36 3720
