75 4200
1 60 4360
1 38 4279
1 12 2505
1 52 1427
1 41 4056
1 64 6173
1 11 2450
1 42 1612
1 14 5236
1 22 5531
1 17 6145
1 58 4072
1 18 5826
1 31 4420
1 10 368
1 71 448
1 40 758
1 74 1931
1 48 3312
1 27 4158
1 75 3235
1 9 372
1 68 2955
1 26 5307
1 45 5110
1 33 5852
1 65 592
1 35 2175
1 16 3142
1 4 3049
1 43 1782
1 54 110
1 61 4576
1 34 3321
1 70 411
1 23 3961
1 57 5261
1 25 1002
1 36 117
1 69 1609
1 21 3835
1 44 783
1 29 1741
1 37 548
1 15 3627
1 67 246
1 72 5897
1 63 2466
1 13 2852
1 19 5301
1 3 1818
1 7 246
1 46 4420
1 73 4869
1 51 5310
2 27 4661
2 10 4900
2 59 2015
2 11 3871
2 15 825
2 13 5595
2 73 3592
2 26 610
2 34 2037
2 30 6164
2 56 5302
2 71 1881
2 63 3028
2 6 6210
2 8 4536
2 46 495
2 72 3434
2 44 4892
2 74 2803
2 36 4756
2 48 3111
2 25 4689
2 14 4889
2 4 1175
2 12 4553
2 55 3068
2 66 666
2 23 709
2 29 5480
2 24 3952
2 53 1638
2 1 2232
2 68 2117
2 5 934
2 21 4458
2 35 705
2 17 580
2 7 559
2 57 2332
2 47 1920
2 58 2726
2 39 5877
2 28 1443
2 69 5199
2 52 2347
2 38 1412
2 40 1779
2 37 1045
2 32 5049
2 20 3036
2 54 3389
2 60 3441
2 49 2152
2 42 3260
2 45 1744
2 50 2361
3 10 4520
3 46 644
3 42 5687
3 37 4277
3 69 3769
3 67 3758
3 26 2646
3 48 188
3 16 322
3 20 951
3 43 1332
3 44 1377
3 57 1468
3 54 1255
3 7 4697
3 75 1435
3 17 6001
3 5 212
3 6 370
3 22 5268
3 70 3889
3 50 4530
3 71 4411
3 4 844
3 11 4844
3 66 2886
3 72 4112
3 73 4742
3 18 2540
3 56 2074
3 21 3860
3 52 1337
3 14 3711
3 28 4785
3 62 2060
3 51 1792
3 27 1509
3 33 4559
3 1 4777
3 59 6295
3 19 2791
3 38 4287
3 64 947
3 40 3861
3 49 3557
3 36 1940
3 24 4873
3 35 1797
3 8 5670
3 61 1276
3 15 2177
3 31 2489
3 45 1845
3 29 4558
4 20 5805
4 29 1597
4 63 1684
4 54 3892
4 17 3457
4 58 4645
4 41 4685
4 32 3509
4 38 4694
4 27 634
4 26 3917
4 34 2804
4 66 6026
4 69 3893
4 72 6117
4 61 2501
4 23 3142
4 56 2538
4 9 5209
4 52 1957
4 11 5193
4 59 1644
4 57 2122
4 47 3977
4 12 1989
4 33 3369
4 73 5742
4 45 1184
4 49 746
4 14 370
4 24 4049
4 22 347
4 35 6141
4 75 6118
4 13 6253
4 68 3226
4 16 2113
4 10 572
4 2 5124
4 64 3040
4 3 3765
4 65 4111
4 48 2653
4 28 1966
4 18 3852
4 31 3420
4 1 2339
4 6 5431
4 62 3842
4 53 5022
5 37 5712
5 54 1844
5 59 5163
5 53 4643
5 31 589
5 58 5199
5 40 2995
5 19 423
5 23 973
5 12 6285
5 52 986
5 18 3463
5 17 5381
5 62 3986
5 29 2247
5 39 6104
5 63 4200
5 45 2985
5 69 3565
5 44 5210
5 9 768
5 74 205
5 26 3083
5 2 4803
5 42 317
5 72 5467
5 34 2483
5 33 5798
5 28 687
5 11 1462
5 50 1586
5 70 1919
5 68 5211
5 43 4036
5 46 4285
5 35 5678
5 51 4827
5 49 4356
5 32 633
5 13 1689
5 47 2598
5 4 4423
5 22 3731
5 20 2323
5 10 2208
5 25 1933
5 41 3839
5 75 3171
5 48 4735
5 7 6227
5 8 2044
5 15 949
5 73 1968
5 36 5602
5 64 5689
5 65 2055
5 3 3639
6 20 3237
6 53 2610
6 41 4631
6 14 5339
6 47 4546
6 9 2715
6 28 4319
6 49 92
6 15 4870
6 34 149
6 70 15
6 46 163
6 31 4278
6 2 218
6 13 3730
6 40 4579
6 66 2050
6 33 4070
6 23 2526
6 19 2900
6 64 4661
6 72 3022
6 12 5012
6 60 4190
6 50 4916
6 43 4931
6 67 1779
6 38 2922
6 59 2230
6 39 4845
6 8 2665
6 55 5479
6 10 3006
6 27 1273
6 29 4660
6 44 3888
6 52 6173
6 63 327
6 1 1220
6 45 2341
6 58 5976
6 62 3420
6 73 2091
6 22 4530
6 5 3697
6 51 2754
6 56 2845
6 74 3231
6 32 4914
6 69 2041
6 57 4314
6 4 1153
6 37 1494
6 61 4098
7 41 1280
7 50 4934
7 67 2944
7 8 3298
7 20 6250
7 12 2056
7 72 1823
7 18 2923
7 51 821
7 14 1279
7 55 2782
7 34 331
7 33 1888
7 60 1113
7 11 3059
7 32 2144
7 58 4769
7 23 5120
7 24 1666
7 75 4648
7 5 4157
7 37 1917
7 66 5244
7 27 2384
7 26 5105
7 31 3371
7 28 3058
7 17 3621
7 61 6187
7 52 2405
7 63 1047
7 4 4655
7 40 494
7 45 3179
7 21 411
7 59 4483
7 6 764
7 29 2200
7 68 1889
7 10 53
7 69 626
7 38 1870
7 35 211
7 56 2520
7 57 2285
7 2 1419
7 39 5818
7 65 1018
7 19 3929
7 73 6252
7 70 3308
7 46 192
7 62 283
7 16 6019
7 13 2013
7 15 240
8 12 1967
8 72 2719
8 2 4789
8 25 797
8 50 1628
8 37 3762
8 57 5933
8 60 3521
8 19 18
8 32 5556
8 67 1194
8 62 50
8 56 211
8 49 565
8 22 2604
8 6 1804
8 5 5771
8 35 886
8 75 3498
8 33 6261
8 16 3922
8 36 493
8 51 2140
8 24 1492
8 44 5415
8 71 5772
8 52 6067
8 14 5642
8 38 4170
8 11 1753
8 47 2562
8 30 4957
8 46 308
8 15 231
8 26 4352
8 4 1803
8 53 4935
8 54 2799
8 31 1503
8 69 1560
8 40 5983
8 68 4102
8 65 5939
8 41 2790
8 27 5464
8 66 3314
8 73 1389
8 43 5176
8 55 4219
8 39 4488
8 45 5118
8 28 2385
8 61 3253
8 58 3183
8 29 2885
8 21 146
8 18 2082
8 70 5758
8 10 4072
8 63 2444
9 33 1760
9 19 3402
9 73 716
9 57 437
9 1 4979
9 42 1006
9 63 2761
9 13 6179
9 23 1617
9 31 3390
9 45 1187
9 47 751
9 46 2357
9 48 3509
9 67 4588
9 68 2473
9 53 6124
9 15 453
9 27 1842
9 25 3095
9 52 5384
9 21 5347
9 16 4971
9 3 3509
9 71 5673
9 56 2923
9 36 6110
9 58 4316
9 64 4519
9 43 5391
9 4 3370
9 61 4377
9 69 6104
9 11 3565
9 6 2392
9 28 4887
9 50 4044
9 37 4412
9 24 3041
9 35 2763
9 26 4261
9 66 3065
9 51 3445
9 65 3819
9 7 2091
9 29 1269
9 20 4939
9 44 711
9 55 2177
9 38 3839
9 40 5003
9 72 6052
9 18 1562
9 54 2461
9 5 2840
9 34 5484
9 59 1419
9 8 5641
9 62 4326
9 30 1386
9 14 1065
10 2 3891
10 35 105
10 6 6265
10 32 803
10 3 3154
10 61 6170
10 50 329
10 69 2677
10 1 3954
10 8 741
10 46 6042
10 40 1782
10 64 1758
10 9 48
10 31 2258
10 14 4826
10 63 4389
10 41 5020
10 42 4777
10 71 302
10 39 5888
10 5 2255
10 75 5263
10 29 4185
10 52 1531
10 70 2372
10 73 3248
10 33 2619
10 37 5086
10 67 5954
10 13 2242
10 23 916
10 54 3159
10 36 1014
10 4 3820
10 53 5214
10 72 2633
10 22 2850
10 28 4828
10 44 1290
10 26 1020
10 62 4496
10 66 197
10 60 5324
10 43 5490
10 24 5528
10 48 2995
10 12 539
10 18 975
10 16 5727
10 45 1407
10 65 1882
10 27 2029
10 20 5224
10 21 4144
10 58 5646
10 47 817
10 11 4939
11 67 2949
11 63 2494
11 69 1311
11 20 6045
11 52 787
11 38 4100
11 39 6049
11 9 6122
11 50 1343
11 59 1767
11 33 3209
11 24 3168
11 45 4185
11 73 3685
11 21 5685
11 27 1464
11 30 4876
11 75 5884
11 13 1379
11 36 1772
11 64 659
11 37 797
11 42 2251
11 14 5084
11 19 1554
11 46 2795
11 48 4299
11 12 6116
11 72 867
11 22 1573
11 62 4620
11 41 3969
11 49 4772
11 66 4564
11 34 4147
11 4 1808
11 28 2444
11 74 3473
11 10 1065
11 29 1924
11 7 3178
11 58 2928
11 35 2621
11 1 6161
11 54 3851
11 25 4645
11 55 1554
11 40 2073
11 43 1358
11 15 79
11 16 5162
11 57 4677
11 68 1596
12 45 5876
12 26 1765
12 72 5308
12 49 1365
12 2 3045
12 70 216
12 8 2022
12 59 1574
12 57 5420
12 50 1895
12 31 3475
12 48 1757
12 23 4916
12 61 4372
12 34 1164
12 47 4849
12 54 5965
12 52 1622
12 21 4927
12 60 933
12 65 1842
12 38 4263
12 11 2246
12 46 1515
12 9 1300
12 51 1493
12 25 5512
12 55 809
12 1 4232
12 75 5535
12 42 2425
12 29 954
12 53 2882
12 4 2740
12 43 1073
12 35 2156
12 58 2985
12 64 453
12 17 1127
12 71 4342
12 33 4074
12 40 4562
12 44 567
12 3 5743
12 56 3472
12 69 3313
12 27 3202
12 39 3597
12 5 1709
12 68 3667
12 32 5418
12 18 4908
12 74 1522
12 22 5166
12 16 2251
12 62 4956
13 3 3426
13 44 561
13 18 2976
13 38 2949
13 47 6118
13 43 1225
13 70 1525
13 52 4227
13 28 1392
13 37 242
13 9 3490
13 5 4779
13 72 5211
13 45 3068
13 39 1549
13 23 144
13 4 45
13 57 1052
13 58 4288
13 20 858
13 60 201
13 74 1779
13 53 180
13 6 591
13 26 5589
13 10 2616
13 1 5275
13 73 4603
13 41 75
13 2 2538
13 15 3838
13 50 2434
13 40 2272
13 71 2216
13 56 3943
13 46 4864
13 59 1433
13 8 302
13 42 4311
13 34 1892
13 35 3425
13 17 1399
13 62 4125
13 30 5156
13 29 795
13 63 5493
13 33 3044
13 51 1620
13 16 2755
13 31 3921
13 61 2316
13 36 456
13 75 3345
13 24 2713
13 21 5975
13 68 124
13 7 4538
13 54 2851
13 67 1781
13 22 203
14 26 1481
14 17 2497
14 19 3840
14 52 5991
14 68 5186
14 58 4669
14 67 782
14 59 815
14 43 256
14 49 2587
14 25 1172
14 73 4401
14 2 3924
14 50 5556
14 13 731
14 39 3297
14 28 4809
14 72 1458
14 21 3
14 47 4624
14 1 1768
14 53 2212
14 63 5490
14 38 4395
14 65 3518
14 31 5246
14 22 2895
14 44 826
14 57 6054
14 34 4227
14 62 2822
14 24 2705
14 4 4172
14 3 1004
14 20 3648
14 69 5232
14 29 1879
14 41 674
14 18 99
14 75 287
14 48 4159
14 66 5306
14 32 3305
14 7 2809
14 46 6238
14 54 4445
14 9 2631
14 55 4099
14 70 857
14 64 3885
14 6 3594
14 56 6091
14 10 4735
14 23 429
14 36 3435
14 11 4956
14 27 1030
14 61 5473
15 35 1359
15 72 1045
15 21 3124
15 59 2592
15 31 219
15 62 4923
15 74 724
15 57 489
15 5 1716
15 34 1991
15 75 4126
15 40 632
15 50 3560
15 44 5185
15 42 5184
15 70 4127
15 11 6270
15 65 3630
15 16 5173
15 26 4724
15 63 1617
15 47 4741
15 17 1741
15 3 3855
15 39 1871
15 36 644
15 64 864
15 45 4968
15 10 2038
15 37 4086
15 73 2863
15 71 3149
15 30 648
15 48 1233
15 29 6006
15 9 3153
15 49 175
15 7 3105
15 19 2469
15 60 2163
15 54 6269
15 67 185
15 6 3039
15 56 4953
15 20 6010
15 66 5567
15 38 2304
15 43 5848
15 8 164
15 25 6272
15 23 4536
15 52 436
15 32 707
15 2 5312
15 28 1253
15 41 2757
15 18 522
15 58 1104
16 69 865
16 39 1803
16 23 1050
16 32 4382
16 18 2779
16 34 1758
16 3 4470
16 25 1344
16 20 4541
16 41 875
16 63 5149
16 64 4811
16 44 1065
16 65 294
16 71 2075
16 1 3743
16 7 3735
16 12 3291
16 57 5063
16 59 155
16 14 3881
16 31 1939
16 61 1546
16 48 5864
16 6 1434
16 46 5001
16 43 2965
16 28 3631
16 15 2352
16 51 4446
16 2 3337
16 68 4885
16 19 6009
16 5 1752
16 52 345
16 8 3519
16 24 371
16 21 5411
16 75 5077
16 56 1131
16 47 831
16 62 4103
16 27 850
16 74 4165
16 54 4743
16 55 1248
16 33 2569
16 70 3979
16 17 3437
16 35 6127
16 53 1338
16 13 1757
16 50 1348
16 36 4598
16 29 3623
16 66 2130
16 22 726
16 11 4237
17 65 3550
17 47 5487
17 55 759
17 44 2938
17 36 863
17 50 5143
17 35 493
17 16 3388
17 71 5438
17 13 601
17 41 5813
17 19 3145
17 7 4737
17 2 3684
17 69 363
17 46 1349
17 30 5964
17 27 1305
17 68 1891
17 9 3536
17 66 944
17 5 2442
17 73 5965
17 70 4533
17 59 5641
17 26 85
17 60 4420
17 15 4727
17 58 713
17 62 4193
17 61 1176
17 64 3508
17 1 1644
17 29 5148
17 52 5676
17 32 5220
17 24 6226
17 48 1805
17 23 976
17 22 4146
17 8 4600
17 40 432
17 39 5098
17 53 555
17 18 3359
17 3 5067
17 54 5874
17 6 545
17 4 3654
17 11 3262
17 38 5316
17 14 1759
17 72 5070
17 56 4487
17 12 5626
18 56 1115
