75 4200
1 20 701
1 68 6290
1 32 2973
1 73 1357
1 64 2819
1 3 1004
1 29 3621
1 8 5195
1 12 5557
1 2 5350
1 52 3868
1 37 138
1 14 358
1 71 2237
1 59 4029
1 24 1045
1 50 4483
1 31 1472
1 66 1711
1 65 3513
1 11 154
1 70 417
1 39 2959
1 4 642
1 72 1543
1 62 5551
1 38 3010
1 46 3889
1 42 331
1 48 3332
1 58 1951
1 74 5412
1 17 161
1 47 5943
1 25 3810
1 15 1320
1 43 6182
1 51 3384
1 34 2053
1 40 3831
1 45 1699
1 54 4533
1 16 214
1 30 83
1 10 1376
1 41 4077
1 49 524
1 28 5001
1 67 3940
1 60 5207
1 61 6118
1 13 5280
1 63 489
2 40 5082
2 68 1481
2 34 3755
2 4 4025
2 70 1530
2 31 77
2 17 3879
2 6 1904
2 14 1780
2 63 992
2 52 2688
2 74 4730
2 38 5560
2 62 3448
2 15 5240
2 72 476
2 71 2524
2 42 1337
2 3 3147
2 43 5077
2 32 1662
2 73 3635
2 5 3370
2 13 1641
2 41 934
2 50 3371
2 39 4628
2 12 1941
2 37 1432
2 45 1222
2 30 4504
2 26 3416
2 49 5670
2 19 2891
2 46 1830
2 65 290
2 9 70
2 60 2203
2 29 5397
2 58 2181
2 69 6265
2 53 3771
2 11 6236
2 16 411
2 64 2987
2 55 3059
2 27 3399
2 7 1362
2 28 6185
2 21 547
2 56 5909
2 54 2019
2 10 2539
2 61 3255
2 18 4695
3 28 905
3 65 2348
3 70 2559
3 14 2359
3 56 2604
3 45 1357
3 72 4006
3 71 1422
3 6 3047
3 75 5709
3 49 5803
3 4 4155
3 74 452
3 62 3182
3 39 3502
3 8 3561
3 16 5005
3 48 1061
3 67 6123
3 50 1083
3 55 2402
3 63 5030
3 61 1624
3 36 5115
3 2 2704
3 42 4527
3 40 2059
3 54 3046
3 10 3123
3 46 1303
3 37 1253
3 41 5319
3 7 1432
3 1 476
3 57 3414
3 27 2510
3 12 5187
3 11 5130
3 51 434
3 29 3838
3 17 1827
3 66 3534
3 21 1192
3 44 946
3 15 2433
3 59 5160
3 9 4164
3 53 4290
3 18 3466
3 35 2351
3 19 1122
3 33 1496
3 68 1603
3 60 6127
3 24 3789
3 47 2660
3 64 1773
3 43 1708
3 38 6260
3 20 5322
4 61 2603
4 60 4361
4 64 4169
4 33 3261
4 14 5409
4 51 5912
4 74 3531
4 55 4350
4 7 2775
4 46 3000
4 53 4108
4 6 4821
4 40 5453
4 39 1614
4 13 5592
4 25 1485
4 70 5566
4 43 1105
4 26 4356
4 44 3262
4 48 5146
4 59 3495
4 28 3837
4 41 4167
4 56 940
4 10 1969
4 72 2834
4 69 4989
4 42 3882
4 19 2765
4 34 5234
4 71 1204
4 15 6280
4 35 6273
4 52 3545
4 11 3571
4 27 5265
4 30 5208
4 68 4622
4 67 769
4 65 2255
4 63 2533
4 9 159
4 3 5366
4 5 318
4 31 5011
4 17 4237
4 45 239
4 24 4462
4 54 5023
4 57 1337
4 47 5341
5 24 3101
5 69 5836
5 54 2563
5 30 4901
5 36 455
5 16 677
5 29 5286
5 67 1557
5 52 1288
5 73 2728
5 55 4405
5 64 1518
5 34 663
5 19 2164
5 51 4710
5 13 2472
5 57 5709
5 56 4639
5 28 4044
5 15 5127
5 70 5244
5 8 6229
5 40 2115
5 39 3759
5 22 3172
5 72 108
5 47 2676
5 59 54
5 25 3877
5 75 4617
5 62 2318
5 53 4325
5 17 1869
5 46 1557
5 35 1716
5 43 843
5 44 2428
5 31 2086
5 49 3428
5 9 2596
5 50 863
5 68 2433
5 45 3566
5 61 6207
5 10 3477
5 11 3485
5 33 2634
5 4 903
5 14 2605
5 74 1071
5 48 3042
5 58 762
5 32 3004
5 38 5591
5 42 2818
5 1 1060
5 12 5883
6 75 6217
6 38 72
6 56 5370
6 51 6069
6 26 1023
6 73 481
6 29 4884
6 64 1132
6 8 128
6 70 2877
6 15 3024
6 25 404
6 45 5702
6 71 3408
6 36 2942
6 5 4814
6 69 2974
6 3 3598
6 32 148
6 20 699
6 48 4822
6 50 5857
6 23 2218
6 46 4414
6 30 447
6 43 402
6 53 2787
6 49 4750
6 17 1330
6 58 4203
6 37 5074
6 27 1319
6 68 1462
6 61 2916
6 66 2160
6 63 3886
6 57 2270
6 67 4591
6 18 3679
6 11 3103
