75 4200
1 13 513
1 30 4242
1 69 5548
1 61 2609
1 22 2656
1 15 588
1 35 1819
1 46 179
1 34 4103
1 51 2832
1 58 5215
1 70 5600
1 74 1390
1 27 5061
1 19 2945
1 43 3947
1 18 1593
1 31 161
1 6 4143
1 54 2933
1 64 990
1 73 5014
1 3 2975
1 75 1527
1 56 2932
1 57 5374
1 47 6183
1 2 1964
1 25 809
1 68 14
1 33 3194
1 7 5146
1 37 2187
1 66 584
1 16 1424
1 53 4068
1 63 288
1 5 861
1 21 1265
1 36 2352
1 40 4366
1 8 4907
1 48 893
1 26 1727
1 11 3662
1 49 4989
1 71 4064
2 19 1287
2 27 713
2 10 5160
2 59 5109
2 31 4558
2 49 3191
2 57 5963
2 21 3578
2 46 1122
2 11 1678
2 54 5042
2 39 1998
2 50 3244
2 67 4646
2 25 1932
2 12 5309
2 53 886
2 73 294
2 40 2995
2 1 4604
2 47 5765
2 44 1158
2 14 1427
2 55 2533
2 37 2985
2 6 5279
2 16 3587
2 18 3205
2 29 4880
2 45 575
2 66 4229
2 5 471
2 42 2090
2 35 6009
2 4 4228
2 74 2469
2 8 4547
2 58 5064
2 7 2155
2 68 2842
2 32 3944
2 65 5570
2 61 4942
2 36 1186
2 48 1243
2 71 288
2 62 1477
2 13 1410
2 34 4470
2 20 3611
2 75 2504
2 56 773
2 24 622
3 37 502
3 63 2725
3 59 2021
3 27 2269
3 58 3077
3 38 729
3 12 4352
3 29 206
3 41 2969
3 39 5606
3 73 2571
3 40 179
3 70 2481
3 18 717
3 49 1621
3 44 1323
3 30 4642
3 52 4515
3 60 2529
3 45 6184
3 8 5772
3 53 2627
3 33 3874
3 26 3849
3 56 3563
3 22 3539
3 11 4711
3 74 401
3 20 5620
3 21 1223
3 62 5402
3 4 1783
3 9 5039
3 17 5593
3 69 1348
3 10 469
3 15 2126
3 71 4462
3 75 3742
3 7 2114
3 66 6074
3 34 5673
3 48 4895
3 65 251
3 32 2364
3 54 1878
3 2 2185
3 19 2317
3 50 3943
3 16 5232
3 68 3038
3 28 2507
3 47 3318
3 72 1382
3 46 2012
3 13 2685
3 25 5445
3 31 738
4 36 6210
4 42 4994
4 70 5009
4 28 1722
4 6 4878
4 10 294
4 30 4253
4 60 598
4 54 573
4 11 5314
4 69 3789
4 5 4064
4 57 3467
4 41 5373
4 24 3207
4 35 4783
4 62 3480
4 16 2684
4 37 4179
4 68 4368
4 15 1587
4 27 1650
4 43 5106
4 26 3118
4 19 2069
4 13 4193
4 34 5627
4 18 2509
4 59 1786
4 64 792
4 67 4670
4 3 2480
4 65 2151
4 21 1456
4 75 5706
4 61 1642
4 23 3234
4 49 5366
4 74 3767
4 20 45
4 25 1696
4 51 1603
4 71 3857
4 12 2376
4 32 5393
4 33 5357
4 56 1238
4 72 3911
4 55 4161
4 39 6219
5 46 5669
5 8 2386
5 41 388
5 31 2425
5 69 4169
5 65 1363
5 11 500
5 17 3552
5 61 5181
5 20 5078
5 10 484
5 13 4490
5 54 2579
5 60 3023
5 49 5654
5 70 5357
5 57 3749
5 52 3562
5 56 898
5 62 437
5 34 2645
5 7 4853
5 37 53
5 45 4257
5 47 265
5 4 3099
5 16 2594
5 39 2849
5 26 4408
5 66 2535
5 6 2648
5 42 5829
5 58 1999
5 50 1965
5 19 6029
5 64 2684
5 71 4283
5 9 945
5 24 3832
5 28 4740
5 35 4005
5 40 398
5 44 1973
5 67 6129
5 25 3039
5 75 4342
5 2 4020
5 53 4795
5 59 4387
5 1 5749
5 36 3419
5 55 796
5 63 1298
5 27 2669
5 74 3804
5 72 5047
5 15 3888
5 18 4093
6 50 1726
6 58 3462
6 2 3837
6 1 3045
6 12 82
6 46 1594
6 23 4488
6 74 3949
6 68 479
6 18 1464
6 51 3181
6 27 1024
6 32 1311
6 33 3229
6 55 1981
6 53 4643
