75 4200
1 61 984
1 34 418
1 68 4255
1 41 1076
1 28 2545
1 64 3004
1 35 6089
1 11 2789
1 8 1594
1 10 1922
1 48 4808
1 21 593
1 24 3461
1 12 4812
1 40 1935
1 55 2427
1 17 1817
1 71 5037
1 69 1940
1 37 4092
1 9 1856
1 59 127
1 38 6195
1 45 788
1 20 1222
1 29 5666
1 23 6031
1 22 2497
1 5 6146
1 72 5865
1 33 3058
1 30 838
1 27 3786
1 39 5279
1 62 3296
1 6 1531
1 31 623
1 66 6012
1 51 5611
1 26 2685
1 63 2707
1 50 1048
1 36 5216
1 53 1971
1 60 5218
1 52 3819
1 44 3041
1 7 5209
1 58 2084
1 42 716
1 19 2853
1 49 4588
1 13 1288
1 56 292
1 3 440
2 60 1598
2 39 2625
2 72 4146
2 62 974
2 5 589
2 4 5186
2 36 1557
2 51 1443
2 17 2575
2 45 4090
2 63 2489
2 18 1070
2 19 6230
2 29 3467
2 24 4033
2 73 764
2 66 5788
2 54 3321
2 33 4136
2 16 2126
2 50 1334
2 74 3497
2 22 3533
2 46 827
2 20 4984
2 35 1720
2 43 5768
2 55 4339
2 61 4615
2 32 4606
2 37 212
2 25 826
2 15 194
2 27 1763
2 28 4924
2 41 3503
2 38 1869
2 65 4016
2 42 3632
2 10 680
2 21 2745
2 6 4084
2 13 6057
2 64 4478
2 40 5802
2 67 3543
2 3 4837
2 56 5380
2 12 1998
2 48 4973
2 68 3068
2 11 3696
2 30 2663
2 71 5015
2 49 4712
2 69 2369
2 9 4056
3 53 5703
3 1 3140
3 41 1761
3 30 4686
3 8 5854
3 5 1235
3 22 6202
3 61 5831
3 28 2310
3 60 4141
3 27 5581
3 70 1781
3 33 79
3 63 2160
3 12 2973
3 20 1002
3 10 4654
3 68 5673
3 65 4231
3 52 2033
3 4 2508
3 34 813
3 39 5394
3 59 4067
3 67 1944
3 48 588
3 23 2379
3 38 5867
3 18 1598
3 72 4846
3 75 3359
3 46 3725
3 69 5573
3 55 2438
3 36 271
3 56 5876
3 17 5218
3 2 1724
3 15 3736
3 54 1092
3 40 1851
3 16 1130
3 13 896
3 32 2372
3 43 1028
3 29 4241
3 57 5684
3 66 4118
3 71 214
3 42 140
3 58 2106
3 21 6194
3 50 2133
3 25 6194
4 70 3407
4 25 2419
4 29 4764
4 55 4291
4 48 2092
4 60 1562
4 62 1912
4 36 3550
4 31 1476
4 41 3726
4 58 4283
4 2 1574
4 65 1188
4 28 912
4 1 4898
4 75 5306
4 11 2745
4 39 3773
4 9 423
4 52 5129
4 34 2588
4 13 3048
4 3 4569
4 69 1324
4 33 99
4 46 4017
4 74 1189
4 66 5532
4 26 3809
4 21 3790
4 8 1135
4 72 3814
4 35 177
4 50 5438
4 24 2748
4 42 5622
4 14 2978
4 22 1262
4 44 130
4 6 736
4 43 2094
4 17 3908
4 27 5315
4 49 2572
4 7 2813
4 12 5945
4 64 3771
4 45 5577
4 59 3131
4 54 5410
4 32 1735
5 31 4490
5 48 918
5 35 3840
5 8 1324
5 41 496
5 56 5111
5 9 4957
5 6 331
5 50 1483
5 36 6251
5 53 5370
