75 4200
1 3 967
1 25 3213
1 65 710
1 64 2520
1 37 6251
1 5 3241
1 75 4683
1 68 4520
1 20 4216
1 52 5171
1 17 5350
1 42 3626
1 54 4066
1 73 545
1 28 1124
1 72 5635
1 66 505
1 58 1889
1 16 4033
1 71 5109
1 69 1453
1 31 2900
1 23 5060
1 43 4947
1 61 1126
1 29 2963
1 60 5897
1 49 99
1 63 357
1 24 3743
1 38 2896
1 6 1001
1 56 5233
1 51 163
1 14 1617
1 9 5399
1 11 5984
1 19 1452
1 8 1170
1 74 4982
1 18 3686
1 27 1769
1 12 4976
1 39 2428
1 26 3362
1 34 4233
1 4 2270
1 55 5724
1 53 1291
1 46 4180
1 35 3765
1 62 1903
1 32 1830
2 21 2376
2 40 430
2 41 5377
2 51 3284
2 5 3525
2 26 5475
2 11 5876
2 50 5857
2 24 538
2 38 3353
2 17 2014
2 35 5000
2 74 677
2 36 546
2 72 4777
2 53 22
2 18 3252
2 68 3407
2 75 1322
2 64 6204
2 55 2769
2 7 2819
2 61 2745
2 14 3935
2 34 2545
2 20 4957
2 22 2964
2 45 4581
2 63 880
2 23 4401
2 13 1885
2 4 5273
2 3 6210
2 73 2666
2 46 841
2 29 2522
2 9 6231
2 57 1034
2 6 4650
2 27 75
2 69 2860
2 8 1028
2 31 5581
2 70 3017
2 39 4417
2 62 4639
2 43 4748
2 48 5038
2 44 2043
2 19 5018
3 55 4431
3 61 3546
3 42 132
3 72 1984
3 16 4840
3 63 1606
3 44 4825
3 66 4331
3 37 623
3 6 3780
3 53 3057
3 21 3334
3 60 5431
3 74 5268
3 73 2687
3 67 5743
3 34 4418
3 31 1289
3 47 20
3 8 1545
3 33 1743
3 1 6202
3 64 6075
3 71 4131
3 20 4252
3 15 314
3 26 5709
3 22 2662
3 18 4877
3 5 722
3 51 1325
3 36 2543
3 13 5681
3 49 5418
3 19 5361
3 38 2030
3 7 611
3 11 2400
3 58 1277
3 23 970
3 12 5583
3 9 290
3 52 3384
3 43 1286
3 65 1586
3 2 1761
3 17 5741
3 57 5728
3 25 1358
3 35 3229
3 30 4060
3 69 4333
3 41 3742
3 29 4718
3 59 2560
3 62 295
3 75 1599
4 26 3467
4 22 4342
4 11 1543
4 73 4334
4 38 5550
4 52 1880
4 39 1912
4 12 6276
4 74 4002
4 9 2323
4 30 635
4 8 5228
4 34 5394
4 40 481
4 29 542
4 10 4567
4 13 5760
4 75 3985
4 47 3562
4 59 2289
4 16 5765
4 67 3361
4 46 159
4 32 4502
4 57 4525
4 48 2657
4 66 3330
4 7 1327
4 64 2509
4 33 3090
4 50 171
4 14 2087
4 37 4699
4 63 2723
4 49 247
4 3 1301
4 27 3694
4 25 91
4 1 444
4 71 1227
4 70 1385
4 23 748
4 21 3764
4 15 3307
4 56 2001
4 42 1837
4 53 4522
4 69 4227
4 58 2030
4 61 1482
4 54 6109
4 18 983
4 6 1052
4 31 3150
4 36 1724
4 65 3677
4 72 5478
5 32 1356
5 60 4046
5 48 5842
5 10 5569
5 18 1680
5 15 4980
5 35 3065
5 25 5974
5 59 1512
5 45 5328
5 44 4907
5 56 767
5 2 4926
5 21 6018
5 24 3411
5 14 1143
5 43 4177
5 22 5713
5 36 1558
5 4 4267
5 20 5909
5 64 1473
5 33 1593
5 51 4419
5 52 2869
5 34 5563
5 16 858
5 47 1761
5 71 5597
5 30 4061
5 49 2639
5 54 259
5 9 5916
5 27 6059
5 19 2894
5 67 5087
5 40 1781
5 46 2233
5 75 1488
5 50 5412
5 12 673
5 41 1758
5 31 2957
5 17 4049
5 13 2272
5 6 3357
5 57 1679
5 70 4035
5 26 907
5 28 514
5 1 4293
5 58 1345
5 37 4302
5 11 924
5 68 5477
5 72 1409
5 69 1992
5 63 3991
5 3 6215
5 65 3649
5 74 19
5 55 6181
5 38 1591
5 61 5046
5 73 3370
6 36 3266
6 62 2984
6 47 5672
6 58 52
6 30 887
6 26 5614
6 69 5141
6 29 1721
6 22 5244
6 19 3023
6 24 1435
6 40 3084
6 5 5177
6 53 5849
6 68 3930
6 44 4679
6 45 143
6 1 5623
6 65 3522
6 27 1917
6 15 146
6 42 5127
6 46 3703
6 35 3903
6 43 2896
6 39 2256
6 9 3476
6 16 5899
6 60 4085
6 11 583
6 38 728
6 25 2622
6 55 1446
6 10 5225
6 64 5953
6 17 2622
6 49 4771
6 20 5119
6 3 2250
6 32 1964
6 63 3737
6 54 114
6 74 3157
6 75 2337
6 13 4385
6 31 1710
6 71 3450
6 67 5523
6 61 2731
6 56 3423
6 59 4180
7 66 5072
7 1 2389
7 63 1257
7 62 4197
7 69 262
7 65 6016
7 50 3285
7 29 2070
7 3 2034
7 18 5703
7 30 1741
7 21 256
7 38 5486
7 6 731
7 55 918
7 51 2854
7 20 4200
7 9 2464
7 17 4679
7 15 5464
7 2 199
7 41 2493
7 5 2631
7 22 5605
7 40 192
7 61 5840
7 48 2275
7 45 5846
7 64 1319
7 28 1859
7 16 2831
7 10 1801
7 26 3701
7 67 3284
7 34 81
7 58 1567
7 31 4076
7 8 2157
7 72 2556
7 4 232
7 25 1326
7 70 2735
7 35 1948
7 49 4457
7 54 2539
7 13 4384
7 27 4594
7 59 2618
7 11 256
7 14 1589
7 46 1501
7 44 5494
7 56 4102
7 39 5448
8 60 2385
8 15 5487
8 25 5114
8 52 4969
8 20 5415
8 56 5317
8 4 4329
8 2 3406
8 63 5213
8 37 5245
8 69 1411
8 67 5078
8 57 3531
8 3 5918
8 47 5655
8 35 3823
8 18 3352
8 53 4563
8 68 3396
8 9 2869
8 46 3507
8 39 4263
8 66 3314
8 1 3999
8 11 5084
8 34 355
8 54 1667
8 13 6018
8 41 6043
8 5 5847
8 62 988
8 61 568
8 29 561
8 49 3740
8 10 2074
8 51 1970
8 32 4244
8 12 1707
8 28 3509
8 22 4119
8 44 5482
8 17 3173
8 70 576
8 64 239
8 59 81
8 38 3593
8 16 3362
8 50 4462
8 33 5002
8 71 6255
8 65 5594
8 23 4691
8 40 3739
8 55 1940
8 36 705
8 30 3857
8 73 2814
8 7 2510
8 58 266
9 39 2989
9 42 1051
9 49 3587
9 4 5378
9 7 1904
9 71 4330
9 40 5533
9 18 2999
9 28 4719
9 54 5950
9 29 1095
9 33 4965
9 21 4494
9 37 5274
9 1 2028
9 52 2441
9 17 4618
9 68 2589
9 2 341
9 55 274
9 6 4388
9 43 2865
9 35 2995
9 23 1264
9 64 5342
9 36 1552
9 8 255
9 26 4726
9 20 91
9 10 2326
9 74 5707
9 47 4689
9 72 4949
9 31 5987
9 53 3468
9 12 4499
9 45 2793
9 24 3296
9 65 3034
9 58 6192
9 73 394
9 30 3168
9 34 1283
9 62 5213
9 44 3787
9 69 4252
9 5 617
9 57 133
9 50 5986
9 27 2510
9 66 5074
9 22 1142
9 19 2174
9 59 3715
9 60 2491
9 13 4834
9 56 3481
9 41 5598
9 75 3573
9 3 2378
9 70 4010
9 67 3745
10 1 4578
10 8 4379
10 72 5715
10 49 2353
10 32 5241
10 48 3549
10 70 1203
10 47 3407
10 45 5798
10 18 1898
10 54 5592
10 52 5422
10 65 1083
10 66 954
10 34 3137
10 42 77
10 36 5950
10 44 2496
10 51 3362
10 16 2744
10 43 6117
10 3 342
10 64 4858
10 7 3694
10 11 1055
10 29 5621
10 25 5002
10 41 655
10 6 1388
10 17 4805
10 24 6276
10 35 2079
10 15 6204
10 22 1407
10 37 3802
10 13 1840
10 5 5663
10 4 305
10 60 5576
10 57 5034
10 14 3360
10 33 103
10 61 4594
10 75 5773
10 23 5422
10 21 242
10 63 5537
10 74 1197
10 53 3042
10 31 3007
11 36 3691
11 70 2125
11 18 75
11 59 4952
11 38 2776
11 45 4345
11 52 3370
11 43 3419
11 35 5448
11 68 2255
11 6 1205
11 17 3339
11 69 2980
11 66 5265
11 32 871
11 50 5655
11 55 5185
11 73 1921
11 67 560
11 72 4193
11 2 4087
11 29 5464
11 51 5867
11 1 3349
11 60 3303
11 40 2230
11 3 4440
11 49 3010
11 61 1382
11 56 446
11 46 5822
11 42 5438
11 44 323
11 39 2771
11 16 6260
11 31 935
11 34 6092
11 20 4552
11 58 1779
11 21 1035
11 14 2630
11 9 3647
11 65 5270
11 25 685
11 28 858
11 23 4954
11 22 2095
11 48 460
11 5 557
11 33 3547
11 10 566
11 64 5332
11 8 202
12 1 1660
12 20 4750
12 51 3055
12 6 4754
12 34 2781
12 55 3190
12 26 758
12 74 1829
12 64 3704
12 56 2578
12 62 1220
12 60 4493
12 38 5864
12 59 1626
12 7 5777
12 18 3309
12 47 3055
12 2 5987
12 49 2038
12 41 1031
12 58 606
12 9 4967
12 11 1108
12 24 4769
12 45 1776
12 46 4433
12 14 5777
12 10 725
12 54 6277
12 3 4553
12 27 4218
12 21 5819
12 8 362
12 63 1208
12 67 3684
12 50 2433
12 37 4586
12 66 724
12 15 2552
12 75 4514
12 69 3374
12 30 4968
12 39 5318
12 44 3277
12 5 3876
12 35 3815
12 70 476
12 19 2034
12 71 3547
12 68 3754
12 57 4315
12 33 993
12 22 5180
12 16 4710
12 48 5064
12 28 2914
12 23 4725
12 52 2704
12 72 2474
12 65 4778
12 13 4892
13 45 1851
13 33 828
13 24 5099
