75 4200
1 47 3842
1 28 4204
1 31 681
1 23 1142
1 40 2212
1 75 3445
1 51 6093
1 65 2921
1 48 1906
1 34 685
1 50 132
1 29 3929
1 33 4663
1 15 4056
1 11 3531
1 62 2695
1 71 1439
1 64 5546
1 24 4929
1 18 3779
1 12 2982
1 57 5985
1 14 3030
1 4 4385
1 61 4918
1 59 4904
1 43 4867
1 13 1872
1 52 4723
1 53 2160
1 42 1798
1 44 1210
1 70 3882
1 30 3835
1 58 68
1 16 773
1 55 129
1 37 6273
1 21 5729
1 66 3800
1 3 6029
1 7 3287
1 19 4445
1 27 3441
1 46 5710
1 32 5563
1 69 4550
1 60 2591
1 20 3678
1 26 2551
1 5 5699
1 36 3705
1 63 901
1 25 3941
1 10 1048
2 30 3380
2 34 2917
2 7 6165
2 60 3286
2 12 5764
2 44 5999
2 15 1923
2 54 3058
2 69 4120
2 13 1049
2 8 4162
2 31 5819
2 51 304
2 19 5583
2 46 2312
2 57 3520
2 70 4067
2 50 4912
2 22 3253
2 10 652
2 61 3622
2 37 1963
2 40 2841
2 64 4857
2 18 2533
2 4 5965
2 32 3286
2 47 3690
2 6 4239
2 41 2629
2 62 3689
2 74 3522
2 67 5061
2 42 901
2 65 2817
2 5 3181
2 11 1622
2 66 3802
2 16 3742
2 33 2959
2 55 988
2 73 3285
2 17 2003
2 27 3614
2 1 4715
2 49 5798
2 43 1885
2 72 602
2 21 6100
2 45 3961
2 20 5375
3 19 2227
3 24 4393
3 26 3170
3 66 6249
3 46 410
3 37 6073
3 39 2197
3 72 1598
3 53 4934
3 33 4255
3 5 4950
3 64 4886
3 65 2024
3 44 6156
3 1 2965
3 35 730
3 69 128
3 40 4987
3 56 3753
3 63 1245
3 30 163
3 11 4242
3 10 4105
3 27 2137
3 71 2137
3 57 1127
3 47 4758
3 15 4523
3 23 6240
3 16 1770
3 48 2118
3 22 2678
3 50 2379
3 74 2772
3 75 1487
3 61 4922
3 9 3967
3 12 5041
3 38 495
3 4 5090
3 25 128
3 8 2768
3 42 3164
3 41 3936
3 68 390
3 13 1218
3 34 6162
3 73 1230
3 59 4223
3 18 5000
3 62 4874
3 43 3015
3 17 3532
3 2 5994
3 6 2073
4 49 4530
4 68 2137
4 61 5990
4 18 1146
4 5 5283
4 58 3838
4 45 1018
4 27 2038
4 60 288
4 75 743
4 54 3312
4 72 5374
4 74 1266
4 37 6065
4 20 942
4 41 5189
4 63 1289
4 33 4695
4 53 4728
4 31 4620
4 65 5829
4 19 3305
4 3 3346
4 21 2561
4 43 1363
4 22 4839
4 50 6086
4 56 1337
4 24 2685
4 59 3721
4 9 2059
4 48 37
4 46 796
4 10 1872
4 13 6156
4 70 5799
4 11 3230
4 29 601
4 67 5945
4 39 499
4 7 5318
4 73 144
4 55 3130
4 12 1730
4 16 2128
4 47 4996
4 25 4723
4 1 3813
4 71 5157
4 23 1919
4 64 586
4 34 5544
4 2 1712
4 30 1473
4 15 1160
5 22 1096
5 42 1936
5 73 3339
5 16 5399
5 11 3668
5 55 5036
5 69 5178
5 59 3666
5 25 1403
5 19 4557
5 47 770
5 48 1659
5 14 2380
5 46 2173
5 45 6107
5 40 1368
5 32 4428
5 9 1850
5 30 2778
5 44 2948
5 61 367
5 27 1097
5 23 614
5 21 2200
5 49 3428
5 4 3724
5 43 300
5 1 699
5 7 1639
5 15 5660
5 64 245
5 2 2810
5 33 4704
5 60 2740
5 34 2199
5 57 4167
5 53 3499
5 68 3009
5 50 4119
5 28 6069
5 52 6265
5 39 6098
5 75 2364
5 31 464
5 37 3462
5 26 4003
5 38 5735
5 62 1509
5 74 4640
5 70 1222
5 13 3566
5 12 4026
5 65 6
5 56 1484
5 18 5192
5 29 3432
5 3 6292
6 32 4642
6 30 3300
6 38 2974
6 10 3721
6 57 1515
6 59 969
6 36 1108
6 63 1798
6 18 2151
6 40 3490
6 13 3702
6 68 692
6 9 5105
6 39 494
6 55 1524
6 27 2553
6 21 3269
6 44 630
6 72 1128
6 24 2305
6 41 2103
6 50 2848
6 26 3477
6 11 3901
6 71 2837
6 12 1076
6 47 5662
6 66 1033
6 31 2103
6 61 3476
6 5 4925
6 45 1591
6 33 2283
6 69 2631
6 75 3156
6 8 2025
6 4 4869
6 19 3033
6 22 317
6 29 116
6 2 4301
6 58 3365
6 16 2501
6 28 3678
6 70 5531
6 1 5536
6 65 2093
6 67 4126
6 62 1077
6 14 4513
6 54 3797
7 52 4562
7 65 3991
7 31 223
7 48 148
7 54 976
7 66 4462
7 60 583
7 55 3094
7 63 2488
7 9 5914
7 12 4071
7 68 673
7 29 6026
7 6 4125
7 59 6071
7 62 2763
7 32 2104
7 44 2968
7 47 731
7 5 3624
7 24 1517
7 61 2771
7 2 2084
7 42 4221
7 30 1355
7 50 3818
7 25 1167
7 64 1993
7 16 3280
7 43 5726
7 18 2066
7 69 6071
7 46 3062
7 72 5963
7 36 5860
7 23 1058
7 57 4514
7 71 1714
7 33 2811
7 38 352
7 67 1420
7 8 1301
7 26 6191
7 14 5430
7 11 5084
7 39 5740
7 27 5206
7 1 1609
7 40 2698
7 13 1396
7 17 2847
7 21 4876
7 3 1955
7 75 4394
7 10 1626
8 13 2421
8 10 1029
8 17 4114
8 19 3882
8 65 3007
8 72 1401
8 73 2672
8 7 3023
8 30 3216
8 35 2424
8 33 5453
8 57 4444
8 75 450
8 60 2486
8 12 4787
8 51 4936
8 46 2360
8 40 2613
8 15 3390
8 44 4894
8 32 81
8 63 5253
8 49 5540
8 47 694
8 18 2164
8 29 5598
8 11 2729
8 14 669
8 71 2913
8 68 5987
8 2 3388
8 3 5983
8 21 4007
8 1 4797
8 45 2955
8 23 4265
8 69 6006
8 43 3802
8 37 1212
8 5 4392
8 25 1139
8 74 586
8 55 1995
8 34 473
8 61 4150
8 50 5741
8 64 3221
8 6 1325
8 48 1462
8 41 3063
8 62 3934
8 53 2795
8 16 3689
8 52 2410
8 39 2629
8 42 1168
8 67 3483
8 66 3751
8 58 2489
9 39 149
9 1 2560
9 70 5634
9 46 2244
9 43 1289
9 2 2845
9 22 5720
9 14 5713
9 49 2850
9 24 256
9 65 4871
9 23 2004
9 31 2910
9 51 365
9 60 2404
9 66 4024
9 35 3318
9 36 3618
9 27 6244
9 34 4766
9 72 1312
9 40 4264
9 16 760
9 32 1931
9 4 1077
9 38 674
9 12 5183
9 57 5069
9 25 40
9 7 3151
9 33 5331
9 50 2367
9 54 4849
9 26 4117
9 41 398
9 11 3183
9 63 1082
9 68 5847
9 69 1740
9 75 4771
9 5 5912
9 20 1654
9 64 598
9 48 2476
9 17 4187
9 59 5555
9 44 312
9 71 5885
9 13 1212
9 18 5759
9 73 6225
9 21 2455
9 56 2878
9 42 3018
9 45 648
9 74 4242
9 47 6040
9 67 4325
9 30 809
10 15 5812
10 66 2641
10 14 4906
10 18 3047
10 53 4310
10 16 1810
10 75 558
10 31 1767
10 11 379
10 73 2503
10 64 157
10 30 5829
10 39 677
10 69 1055
10 63 2991
10 47 2842
10 41 4435
10 52 995
10 56 3257
10 62 1217
10 12 4152
10 27 6107
10 29 5309
10 34 6293
10 42 3009
10 19 48
10 59 4931
10 20 1981
10 50 5557
10 1 4863
10 3 4772
10 61 1172
10 26 5665
10 71 3958
10 65 1044
10 36 653
10 51 2721
10 60 131
10 13 5916
10 24 3730
10 6 4264
10 43 3007
10 48 5487
10 21 5366
10 7 4053
10 44 2010
10 45 1330
10 72 625
10 4 116
10 55 273
10 70 4923
10 37 4611
10 32 2144
10 38 2489
10 35 5991
10 40 3366
10 28 5984
10 57 2754
10 9 845
10 2 4230
11 42 3069
11 47 3763
11 16 2275
11 68 4182
11 23 1709
11 9 5041
11 18 2550
11 67 921
11 25 5873
11 35 4586
11 56 4234
11 60 4019
11 66 5093
11 34 4979
11 30 2596
11 21 2267
11 8 3756
11 65 3709
11 12 409
11 20 6089
11 14 4447
11 26 2848
11 7 6127
11 19 2360
11 70 632
11 63 248
11 32 713
11 10 4165
11 50 5429
11 37 3614
11 33 3765
11 62 1250
11 48 3998
11 58 4783
11 36 1925
11 39 3305
11 44 511
11 38 3658
11 22 2506
11 31 2968
11 4 4995
11 5 288
11 6 4008
11 49 5106
11 55 1212
11 41 412
11 45 5937
11 71 1283
11 3 3213
11 61 2570
11 73 5736
11 74 2438
12 15 6074
12 58 2509
12 32 2594
12 47 1695
12 64 3530
12 10 4405
12 69 4005
12 25 4348
12 67 3192
12 53 272
12 57 1976
12 21 4034
12 43 294
12 46 2570
12 74 3318
12 54 66
12 16 4015
12 14 1295
12 2 4071
12 3 1337
12 5 2318
12 49 2354
12 19 5557
12 36 2217
12 26 321
12 75 1493
12 62 4126
12 55 1503
12 35 2568
12 70 4281
12 71 2217
12 72 4078
12 51 5776
12 40 2877
12 60 6097
12 13 2899
12 44 1665
12 65 2610
12 37 4720
12 33 129
12 39 4102
12 66 1494
12 7 4401
12 50 1153
12 27 4829
12 29 3244
12 17 3122
12 9 5229
12 23 3228
12 24 5188
12 68 4402
12 48 3160
12 38 2252
12 11 2889
12 28 5051
12 56 4376
12 1 6247
13 74 4552
13 16 6086
13 4 6071
13 23 253
13 70 3593
13 68 4260
13 46 2589
13 47 4486
13 56 2427
13 27 4676
13 66 3562
13 51 50
13 67 5802
13 22 4145
13 41 2408
13 11 1353
13 2 4909
13 35 4156
13 6 2738
13 49 1162
13 36 1838
13 29 620
13 7 3495
13 39 3872
13 33 5952
13 10 4148
13 40 1227
13 32 2527
13 75 1330
13 69 1818
13 28 5079
13 37 3675
13 63 5056
13 61 1692
13 34 1362
13 8 4877
13 30 3810
13 1 2398
13 25 3451
13 57 1398
13 54 5085
13 43 2636
13 42 3021
13 5 5656
13 55 4900
13 3 4555
13 73 3226
13 19 5814
14 3 4117
14 8 1420
14 13 4441
14 35 4463
14 9 1681
14 60 2709
14 66 3656
14 37 3638
14 4 1262
14 57 2447
14 6 1856
14 20 5461
14 17 6083
14 1 2583
14 75 1148
14 70 4429
14 56 3102
14 51 2554
14 36 197
14 42 3928
14 46 3497
14 29 3291
14 55 1542
14 39 279
