75 4200
1 49 5316
1 43 2514
1 10 323
1 24 2160
1 51 666
1 65 4199
1 41 4822
1 13 583
1 73 3345
1 66 4041
1 48 4720
1 54 3659
1 21 3464
1 59 5384
1 5 6074
1 17 4174
1 69 4354
1 30 800
1 46 4249
1 22 3801
1 45 1568
1 58 4701
1 34 990
1 50 735
1 44 2445
1 6 3756
1 23 491
1 4 5201
1 18 4002
1 26 149
1 20 3031
1 57 2420
1 64 5006
1 9 3221
1 68 1780
1 40 3149
1 37 1699
1 75 1817
1 62 1823
1 25 2806
1 33 3045
1 38 821
1 60 834
1 27 2414
1 15 605
1 28 3830
1 71 1283
1 16 4784
1 70 3057
1 42 3409
1 61 888
1 74 1242
1 39 4278
1 63 1317
1 8 4265
2 46 97
2 47 1546
2 31 87
2 3 1840
2 71 2712
2 24 259
2 67 5041
2 50 4834
2 35 6009
2 66 3670
2 62 4923
2 6 714
2 29 2464
2 54 615
2 44 3243
2 10 3045
2 53 2526
2 30 2424
2 63 5699
2 7 3117
2 11 5408
2 42 2425
2 40 6275
2 75 2775
2 65 4617
2 70 5616
2 18 4434
2 58 4837
2 8 3426
2 22 5155
2 4 3507
2 55 3238
2 23 4492
2 25 334
2 59 882
2 13 5056
2 19 4869
2 26 2274
2 20 2613
2 43 4766
2 15 2264
2 17 5554
2 1 3470
2 5 1016
2 61 485
2 14 166
2 36 4109
2 64 5952
2 28 4724
2 27 3228
2 45 4679
3 18 5563
3 34 5739
3 69 962
3 66 6186
3 22 5536
3 5 2070
3 52 5030
3 24 4584
3 26 312
3 9 1837
3 71 4362
3 32 2223
3 41 632
3 46 664
3 42 4887
3 57 388
3 59 2340
3 29 4149
3 31 3115
3 14 587
3 11 1753
3 62 4679
3 37 4815
3 58 2415
3 60 441
3 44 692
3 36 823
3 33 3278
3 70 4553
3 50 1203
3 56 4657
3 65 4115
3 23 5340
3 47 505
3 40 582
3 55 4717
3 20 1906
3 63 1608
3 25 5812
3 1 620
3 4 2769
3 74 4821
3 49 3879
3 7 3266
3 13 2815
3 10 4988
3 30 5068
3 17 1320
3 68 925
3 16 2900
3 15 3451
3 38 2313
3 61 4250
3 35 4270
4 67 3154
4 45 5407
4 46 3865
4 24 4030
4 71 649
4 23 5954
4 17 521
4 49 517
4 39 484
4 36 2977
4 5 5539
4 37 2087
4 30 1029
4 60 3977
4 7 2268
4 6 3499
4 14 6193
4 38 492
4 51 5314
4 20 1750
4 27 4235
4 40 1197
4 62 1969
4 31 157
4 11 4489
4 41 2898
4 44 3370
4 43 5712
4 1 400
4 68 4589
4 28 2527
4 25 4738
4 69 3366
4 72 2163
4 21 3372
4 63 4515
4 53 2278
4 34 2909
4 13 2347
4 58 201
4 50 1859
4 33 130
4 26 951
4 35 2935
4 57 1353
4 16 4692
4 3 276
4 70 1066
4 74 1527
4 18 2039
4 66 2625
4 32 1644
4 52 6296
5 33 2932
5 57 3818
5 24 4167
5 69 1762
