75 4200
1 33 1735
1 55 36
1 32 4836
1 63 1306
1 8 5771
1 40 3376
1 71 1244
1 68 3589
1 25 5747
1 60 3763
1 75 1483
1 48 2600
1 2 5661
1 10 5646
1 49 5201
1 12 5160
1 19 3680
1 39 5000
1 74 5323
1 47 5519
1 52 2073
1 14 4859
1 3 249
1 34 3951
1 9 5372
1 28 6268
1 30 1107
1 35 3890
1 51 3359
1 36 2971
1 45 3526
1 23 524
1 72 1351
1 22 3146
1 42 1833
1 11 4480
1 27 4279
1 20 3459
1 53 5695
1 58 1563
1 17 5821
1 24 128
1 70 2201
1 6 1845
1 21 5096
1 37 2375
1 31 2375
1 61 1934
1 50 5652
1 67 2624
1 59 2544
1 46 1771
1 43 1327
1 54 5779
1 7 3759
1 41 107
2 15 2514
2 11 5610
2 31 4097
2 66 4688
2 7 1401
2 56 1152
2 4 5405
2 62 577
2 59 842
2 68 5539
2 52 2774
2 71 61
2 33 5915
2 61 4533
2 6 4725
2 21 1147
2 24 3620
2 25 2726
2 38 3378
2 14 3193
2 63 5710
2 10 4100
2 1 5452
2 22 6011
2 35 1151
2 74 5998
2 8 3967
2 23 2393
2 60 3782
2 16 1125
2 30 3645
2 28 5135
2 3 4425
2 57 6231
2 26 2298
2 5 3687
2 45 2522
2 41 4937
2 32 4733
2 36 2425
2 39 4876
2 55 5838
2 34 1725
2 69 5710
2 18 577
2 13 425
2 65 826
2 12 2179
2 49 1789
2 67 3133
2 53 1210
2 48 1032
2 43 3893
2 47 899
2 9 286
3 71 1346
3 15 3894
3 30 3307
3 40 5011
3 29 1759
3 67 4491
3 7 5461
3 72 3986
3 50 5591
3 27 1490
3 19 2113
3 21 2846
3 47 4473
3 52 4478
3 11 5523
3 34 3800
3 31 6081
3 53 3170
3 56 4113
3 63 837
3 17 4977
3 39 5491
3 25 202
3 46 4212
3 75 68
3 66 5760
3 4 4725
3 65 604
3 42 2387
3 35 6224
3 2 370
3 48 5203
3 8 2536
3 13 5215
3 38 5233
3 69 3894
3 68 1433
3 16 4914
3 10 620
3 24 1457
3 44 3649
3 43 11
3 12 862
3 22 3232
3 45 2997
3 28 4959
3 60 5872
3 36 5694
3 23 5299
3 59 5821
3 61 5761
3 1 595
3 51 2078
3 32 4224
3 9 4403
4 60 5209
4 28 539
4 32 5216
4 5 4311
4 39 5401
4 11 3149
4 7 5327
4 65 5594
4 66 2394
4 2 141
4 42 6019
4 61 5151
4 47 5818
4 3 4993
4 12 3891
4 14 2614
4 53 3432
4 75 558
4 69 3451
4 56 1662
4 6 1906
4 19 3393
4 15 1617
4 58 3138
4 52 1596
4 46 4854
4 8 3878
4 27 2962
4 49 4649
4 26 5653
4 59 4281
4 25 1225
4 48 914
4 35 569
4 70 1728
4 31 716
4 24 3723
4 54 4457
4 13 4173
4 30 2577
4 51 2951
4 43 3153
4 63 3143
4 9 4188
4 17 3669
4 40 1496
4 68 528
4 57 6173
4 29 5369
4 62 1707
4 72 1006
4 10 1158
4 1 2460
4 33 2702
4 55 303
