100 9900
1 2 2608
1 3 1585
1 4 8886
1 5 2396
1 6 3229
1 7 2705
1 8 8262
1 9 978
1 10 5094
1 11 6456
1 12 4534
1 13 3604
1 14 2752
1 15 7262
1 16 4573
1 17 5312
1 18 774
1 19 526
1 20 2326
1 21 6029
1 22 4101
1 23 9037
1 24 8262
1 25 4371
1 26 1991
1 27 6445
1 28 5681
1 29 6282
1 30 3734
1 31 3956
1 32 1312
1 33 1021
1 34 4192
1 35 8561
1 36 8398
1 37 9986
1 38 5237
1 39 4665
1 40 2623
1 41 2393
1 42 2078
1 43 4039
1 44 6707
1 45 3456
1 46 2570
1 47 813
1 48 6855
1 49 133
1 50 3471
1 51 7136
1 52 4317
1 53 3405
1 54 5616
1 55 2798
1 56 4886
1 57 9618
1 58 422
1 59 3916
1 60 4623
1 61 3673
1 62 2641
1 63 854
1 64 4497
1 65 3713
1 66 9623
1 67 4866
1 68 5941
1 69 1774
1 70 3456
1 71 2525
1 72 5421
1 73 4821
1 74 6074
1 75 9415
1 76 3112
1 77 2307
1 78 4175
1 79 462
1 80 3114
1 81 4987
1 82 24
1 83 2645
1 84 2701
1 85 7774
1 86 5926
1 87 647
1 88 2574
1 89 8208
1 90 1864
1 91 3702
1 92 7195
1 93 5746
1 94 7799
1 95 1442
1 96 2781
1 97 4367
1 98 5620
1 99 7096
1 100 3812
2 1 6472
2 3 5459
2 4 3723
2 5 8015
2 6 4636
2 7 7593
2 8 1969
2 9 4331
2 10 6629
2 11 2424
2 12 7689
2 13 6136
2 14 6902
2 15 3295
2 16 5293
2 17 8083
2 18 3655
2 19 5618
2 20 893
2 21 6397
2 22 7711
2 23 3850
2 24 7281
2 25 1615
2 26 1379
2 27 1737
2 28 3460
2 29 1779
2 30 3744
2 31 4332
2 32 7368
2 33 3621
2 34 7577
2 35 581
2 36 1053
2 37 2049
2 38 8182
2 39 9374
2 40 9865
2 41 5259
2 42 9257
2 43 4147
2 44 976
2 45 9134
2 46 2714
2 47 5014
2 48 7023
2 49 6726
2 50 3321
2 51 704
2 52 5902
2 53 681
2 54 3344
2 55 2987
2 56 1851
2 57 4044
2 58 832
2 59 280
2 60 3363
2 61 2240
2 62 1885
2 63 4131
2 64 3329
2 65 3410
2 66 9316
2 67 5089
2 68 8365
2 69 5110
2 70 839
2 71 799
2 72 9602
2 73 1946
2 74 8046
2 75 7792
2 76 3018
2 77 4087
2 78 8996
2 79 4353
2 80 5115
2 81 3492
2 82 7576
2 83 6392
2 84 8071
2 85 901
2 86 8290
2 87 4767
2 88 5066
2 89 7590
2 90 7351
2 91 2277
2 92 6819
2 93 8641
2 94 5712
2 95 9039
2 96 4340
2 97 8697
2 98 6929
2 99 5629
2 100 3139
3 1 962
3 2 240
3 4 8540
3 5 499
3 6 2242
3 7 8485
3 8 7502
3 9 6682
3 10 6483
3 11 3334
3 12 7654
3 13 5534
3 14 279
3 15 976
3 16 4188
3 17 1644
3 18 9596
3 19 3796
3 20 7688
3 21 690
3 22 912
3 23 2967
3 24 8716
3 25 2226
3 26 7814
3 27 5114
3 28 5236
3 29 6527
3 30 1990
3 31 9646
3 32 5545
3 33 2287
3 34 773
3 35 1669
3 36 9260
3 37 3615
3 38 1309
3 39 9726
3 40 7990
3 41 3229
