100 9900
1 2 2212
1 3 3644
1 4 4946
1 5 1606
1 6 1994
1 7 2063
1 8 5462
1 9 3095
1 10 1202
1 11 4385
1 12 5478
1 13 8472
1 14 5712
1 15 1754
1 16 4193
1 17 8741
1 18 7262
1 19 7352
1 20 9824
1 21 953
1 22 6869
1 23 5208
1 24 362
1 25 1030
1 26 6309
1 27 3611
1 28 1768
1 29 6558
1 30 5416
1 31 8124
1 32 340
1 33 8563
1 34 5966
1 35 5962
1 36 4566
1 37 5964
1 38 5888
1 39 5562
1 40 2377
1 41 2605
1 42 3030
1 43 9982
1 44 5620
1 45 5449
1 46 8383
1 47 9356
1 48 2467
1 49 7320
1 50 4490
1 51 174
1 52 8634
1 53 1026
1 54 3862
1 55 3053
1 56 4302
1 57 5912
1 58 7074
1 59 2966
1 60 9840
1 61 3521
1 62 4436
1 63 9054
1 64 8103
1 65 8738
1 66 2063
1 67 6311
1 68 284
1 69 8964
1 70 1420
1 71 2246
1 72 3810
1 73 693
1 74 6942
1 75 1475
1 76 1333
1 77 9259
1 78 8504
1 79 8239
1 80 6440
1 81 3680
1 82 4492
1 83 5648
1 84 968
1 85 9134
1 86 9163
1 87 3172
1 88 2248
1 89 9384
1 90 4067
1 91 7594
1 92 2070
1 93 9064
1 94 7887
1 95 694
1 96 98
1 97 7235
1 98 8525
1 99 8585
1 100 2347
2 1 1848
2 3 1672
2 4 7129
2 5 5167
2 6 2097
2 7 2393
2 8 7572
2 9 7054
2 10 3696
2 11 5431
2 12 2198
2 13 7605
2 14 8326
2 15 6351
2 16 1194
2 17 4559
2 18 154
2 19 125
2 20 484
2 21 7486
2 22 483
2 23 755
2 24 8428
2 25 7168
2 26 8040
2 27 8126
2 28 5961
2 29 733
2 30 4555
2 31 5967
2 32 3266
2 33 8035
2 34 5258
2 35 8467
2 36 725
2 37 3915
2 38 9253
2 39 4745
2 40 3015
2 41 8156
2 42 161
2 43 6247
2 44 262
2 45 9915
2 46 5514
2 47 8627
2 48 4085
2 49 6471
2 50 7851
2 51 7707
2 52 2516
2 53 9358
2 54 5490
2 55 2757
2 56 8281
2 57 8802
2 58 6979
2 59 8101
2 60 2529
2 61 6382
2 62 8901
2 63 6042
2 64 475
2 65 3976
2 66 333
2 67 3449
2 68 4094
2 69 5323
2 70 5101
2 71 7823
2 72 2479
2 73 8677
2 74 3670
2 75 3428
2 76 1395
2 77 2165
2 78 3474
2 79 7942
2 80 9050
2 81 4123
2 82 2574
2 83 5247
2 84 9104
2 85 3674
2 86 9112
2 87 3997
2 88 4077
2 89 3360
2 90 7254
2 91 2181
2 92 7573
2 93 5431
2 94 330
2 95 5003
2 96 5107
2 97 5242
2 98 7246
2 99 6914
2 100 6923
3 1 8310
3 2 4739
3 4 3436
3 5 3422
3 6 3513
3 7 7061
3 8 5339
3 9 1524
3 10 2390
3 11 1750
3 12 6571
3 13 9304
3 14 8351
3 15 1829
3 16 6811
3 17 7134
3 18 4475
3 19 8554
3 20 2766
3 21 6522
3 22 5578
3 23 9511
3 24 3604
3 25 2540
3 26 7983
3 27 6691
3 28 8815
3 29 4526
3 30 9391
3 31 5350
3 32 1101
3 33 9670
3 34 8239
3 35 1853
3 36 1900
3 37 7234
3 38 535
3 39 8781
3 40 4093
3 41 9484
3 42 1938
3 43 3544
3 44 9509
3 45 4884
3 46 8129
3 47 8318
3 48 3926
3 49 8226
3 50 9547
3 51 8222
3 52 7200
3 53 4577
3 54 7431
