100 9900
1 2 6515
1 3 5124
1 4 4922
1 5 6871
1 6 2236
1 7 8240
1 8 6370
1 9 2564
1 10 4776
1 11 7554
1 12 6365
1 13 3898
1 14 2524
1 15 9489
1 16 9910
1 17 9083
1 18 7997
1 19 3775
1 20 2366
1 21 911
1 22 2084
1 23 5487
1 24 6391
1 25 5274
1 26 7724
1 27 4930
1 28 3731
1 29 8471
1 30 56
1 31 9513
1 32 9795
1 33 4843
1 34 4813
1 35 8317
1 36 6453
1 37 8652
1 38 7209
1 39 1508
1 40 8360
1 41 9452
1 42 446
1 43 7894
1 44 5802
1 45 7002
1 46 2348
1 47 510
1 48 2075
1 49 3131
1 50 3578
1 51 4960
1 52 4535
1 53 3670
1 54 6061
1 55 5447
1 56 7840
1 57 520
1 58 2988
1 59 2275
1 60 6013
1 61 9060
1 62 3734
1 63 1490
1 64 1728
1 65 49
1 66 7460
1 67 2729
1 68 6088
1 69 5590
1 70 7007
1 71 7318
1 72 5372
1 73 7372
1 74 1124
1 75 4398
1 76 5811
1 77 2995
1 78 4497
1 79 7537
1 80 6091
1 81 3995
1 82 3036
1 83 4036
1 84 8119
1 85 1144
1 86 2771
1 87 2836
1 88 7269
1 89 1195
1 90 5834
1 91 9213
1 92 6695
1 93 5233
1 94 7699
1 95 342
1 96 9892
1 97 3946
1 98 2386
1 99 161
1 100 8282
2 1 1750
2 3 6277
2 4 2487
2 5 6479
2 6 9166
2 7 6211
2 8 9810
2 9 8616
2 10 4151
2 11 7382
2 12 4063
2 13 1380
2 14 1850
2 15 3393
2 16 2922
2 17 4387
2 18 2574
2 19 6269
2 20 1883
2 21 4155
2 22 544
2 23 9432
2 24 2915
2 25 5395
2 26 2145
2 27 1447
2 28 5548
2 29 3934
2 30 2339
2 31 2448
2 32 1663
2 33 7689
2 34 7102
2 35 1848
2 36 7988
2 37 6976
2 38 2238
2 39 5242
2 40 1423
2 41 4061
2 42 2533
2 43 1651
2 44 61
2 45 2364
2 46 8497
2 47 520
2 48 3254
2 49 7455
2 50 354
2 51 9979
2 52 1627
2 53 6514
2 54 9890
2 55 4830
2 56 4175
2 57 4421
2 58 8279
2 59 1683
2 60 8859
2 61 1205
2 62 1218
2 63 637
2 64 9434
2 65 8738
2 66 7559
2 67 6942
2 68 7139
2 69 8258
2 70 1943
2 71 5574
2 72 2107
2 73 4473
2 74 5400
2 75 694
2 76 8314
2 77 9021
2 78 1484
2 79 6035
2 80 698
2 81 7377
2 82 5542
2 83 7753
2 84 5505
2 85 2792
2 86 1724
2 87 5817
2 88 4471
2 89 6961
2 90 3684
2 91 4614
2 92 9900
2 93 4965
2 94 4520
2 95 9769
2 96 52
2 97 7134
2 98 7310
2 99 9751
2 100 9860
3 1 7712
3 2 8444
3 4 9564
3 5 3522
3 6 3027
3 7 5256
3 8 8590
3 9 4486
3 10 8264
3 11 427
3 12 6368
3 13 7725
3 14 6313
3 15 3979
3 16 3761
3 17 6563
3 18 3133
3 19 5816
3 20 5181
3 21 1572
3 22 2351
3 23 3764
3 24 6163
3 25 1015
3 26 9460
3 27 900
3 28 4184
3 29 5814
3 30 428
3 31 3877
3 32 8712
3 33 4637
3 34 1318
3 35 3744
3 36 4237
3 37 8914
3 38 3076
3 39 6336
3 40 5383
3 41 4514
3 42 539
3 43 9317
3 44 9884
3 45 5131
3 46 3365
3 47 1610
3 48 5668
3 49 2243
3 50 2132
3 51 6102
3 52 209
3 53 1452
3 54 5799
3 55 3828
3 56 7136
3 57 5860
3 58 1368
3 59 5215
3 60 7879
3 61 7527
3 62 3250
3 63 3576
3 64 5403
3 65 5537
3 66 1560
3 67 6205
3 68 1773
3 69 4166
3 70 8467
3 71 2070
3 72 9780
3 73 1903
3 74 7689
3 75 4670
3 76 1141
3 77 8355
3 78 4471
3 79 2027
3 80 2523
3 81 6012
3 82 7562
3 83 7129
3 84 2643
3 85 4562
3 86 7644
3 87 8220
3 88 3863
3 89 8074
3 90 5083
3 91 2376
3 92 9359
3 93 4049
3 94 5874
3 95 105
3 96 2075
3 97 5521
3 98 9341
3 99 8314
3 100 8454
4 1 4971
4 2 1150
4 3 9282
4 5 2545
4 6 3394
4 7 4360
4 8 7183
4 9 8690
4 10 7064
4 11 6566
4 12 9667
4 13 5092
4 14 5155
4 15 3057
4 16 4688
4 17 8809
