100 9900
1 2 9366
1 3 2363
1 4 1201
1 5 1886
1 6 2680
1 7 3441
1 8 3010
1 9 5386
1 10 6808
1 11 4206
1 12 70
1 13 8607
1 14 5450
1 15 8077
1 16 9512
1 17 2514
1 18 8541
1 19 3342
1 20 180
1 21 3514
1 22 6215
1 23 6590
1 24 6876
1 25 9065
1 26 867
1 27 7875
1 28 5486
1 29 2576
1 30 144
1 31 4557
1 32 3114
1 33 1200
1 34 2662
1 35 2188
1 36 9379
1 37 403
1 38 2329
1 39 4957
1 40 7676
1 41 991
1 42 6067
1 43 7068
1 44 9661
1 45 8495
1 46 5385
1 47 4401
1 48 1784
1 49 2647
1 50 5332
1 51 5298
1 52 2280
1 53 9354
1 54 4365
1 55 4049
1 56 3
1 57 9765
1 58 7072
1 59 8419
1 60 3951
1 61 8063
1 62 4301
1 63 7394
1 64 2093
1 65 4392
1 66 3583
1 67 5316
1 68 3620
1 69 1874
1 70 4292
1 71 3218
1 72 87
1 73 4624
1 74 9496
1 75 7832
1 76 4144
1 77 2045
1 78 3531
1 79 4171
1 80 3438
1 81 7990
1 82 1615
1 83 2651
1 84 6973
1 85 4748
1 86 7
1 87 1598
1 88 6321
1 89 7806
1 90 1384
1 91 1279
1 92 2904
1 93 1493
1 94 4329
1 95 852
1 96 201
1 97 1360
1 98 1746
1 99 9443
1 100 7039
2 1 7408
2 3 715
2 4 7182
2 5 8224
2 6 1753
2 7 9004
2 8 6978
2 9 6082
2 10 8782
2 11 5042
2 12 4616
2 13 272
2 14 9508
2 15 5662
2 16 2406
2 17 1419
2 18 9436
2 19 640
2 20 452
2 21 9955
2 22 8071
2 23 1362
2 24 8976
2 25 7283
2 26 2054
2 27 5880
2 28 4552
2 29 2276
2 30 1284
2 31 5158
2 32 9704
2 33 3244
2 34 4930
2 35 1541
2 36 2033
2 37 7191
2 38 7944
2 39 6647
2 40 5883
2 41 784
2 42 587
2 43 3835
2 44 6096
2 45 1252
2 46 3629
2 47 4240
2 48 7583
2 49 9730
2 50 7573
2 51 1621
2 52 8203
2 53 3223
2 54 2250
2 55 587
2 56 3014
2 57 7637
2 58 7504
2 59 5424
2 60 9415
2 61 2782
2 62 9458
2 63 424
2 64 5242
2 65 9410
2 66 5185
2 67 5585
2 68 2552
