100 9900
1 2 4366
1 3 1578
1 4 3014
1 5 5882
1 6 7336
1 7 7369
1 8 4076
1 9 1689
1 10 3931
1 11 5999
1 12 6912
1 13 4458
1 14 7108
1 15 1676
1 16 9719
1 17 3719
1 18 763
1 19 1032
1 20 6808
1 21 6207
1 22 8342
1 23 9917
1 24 1655
1 25 606
1 26 4267
1 27 4142
1 28 8265
1 29 1103
1 30 4443
1 31 429
1 32 8178
1 33 7281
1 34 8434
1 35 5478
1 36 6372
1 37 2937
1 38 2154
1 39 2619
1 40 1832
1 41 6814
1 42 5032
1 43 7900
1 44 7784
1 45 3349
1 46 7818
1 47 6305
1 48 6562
1 49 3530
1 50 4673
1 51 920
1 52 7196
1 53 1689
1 54 4345
1 55 9084
1 56 1643
1 57 1276
1 58 135
1 59 2371
1 60 8240
1 61 8303
1 62 4607
1 63 9247
1 64 6529
1 65 5820
1 66 9464
1 67 5693
1 68 517
1 69 9160
1 70 938
1 71 852
1 72 827
1 73 2721
1 74 4686
1 75 2854
1 76 455
1 77 4161
1 78 7889
1 79 5384
1 80 24
1 81 1778
1 82 1454
1 83 5748
1 84 2829
1 85 1110
1 86 63
1 87 2390
1 88 7824
1 89 3531
1 90 3529
1 91 6292
1 92 6110
1 93 5375
1 94 5289
1 95 1387
1 96 4569
1 97 5461
1 98 1514
1 99 3864
1 100 8210
2 1 8995
2 3 20
2 4 1661
2 5 6372
2 6 2398
2 7 2754
2 8 7233
2 9 8330
2 10 1492
2 11 1308
2 12 3835
2 13 3447
2 14 4637
2 15 1422
2 16 8744
2 17 2808
2 18 6494
2 19 5911
2 20 5548
2 21 2906
2 22 733
2 23 3949
2 24 3607
2 25 8864
2 26 5547
2 27 1373
2 28 6749
2 29 5033
2 30 9897
2 31 928
2 32 4374
2 33 1020
2 34 6675
2 35 5506
2 36 958
2 37 9786
2 38 3793
2 39 9392
2 40 6988
2 41 9171
2 42 5987
2 43 1044
2 44 4132
2 45 947
2 46 5783
2 47 2880
2 48 5796
2 49 6954
2 50 7627
2 51 9652
2 52 8884
2 53 1601
2 54 7826
2 55 3272
2 56 6536
2 57 2686
2 58 1690
2 59 7422
2 60 6334
2 61 6564
2 62 9378
2 63 2961
2 64 3959
2 65 303
2 66 2498
2 67 3378
2 68 9863
2 69 3370
2 70 6118
2 71 2561
2 72 1119
2 73 9230
2 74 3805
2 75 3455
2 76 7217
2 77 1480
2 78 7191
2 79 9339
2 80 2637
2 81 6021
2 82 3465
2 83 6383
2 84 1082
2 85 309
2 86 8281
2 87 2626
2 88 1867
2 89 1601
2 90 5240
2 91 7705
2 92 111
2 93 2273
2 94 9775
2 95 263
2 96 7936
2 97 3039
2 98 4633
2 99 9963
2 100 6298
3 1 5613
3 2 2996
3 4 4890
3 5 9085
3 6 258
3 7 1442
3 8 1220
3 9 6980
3 10 7876
3 11 6522
3 12 4787
3 13 9788
3 14 3529
3 15 9548
3 16 1501
3 17 8265
3 18 1789
3 19 7160
3 20 7064
3 21 3581
3 22 9909
3 23 7979
3 24 2372
3 25 7294
3 26 1095
3 27 8469
3 28 7793
3 29 7514
3 30 7612
3 31 5546
3 32 9774
3 33 9792
3 34 2215
3 35 3748
3 36 8431
3 37 3998
3 38 7429
3 39 8333
3 40 3606
3 41 5258
3 42 1633
3 43 4760
3 44 6474
3 45 2333
3 46 171
3 47 7179
3 48 3640
3 49 338
3 50 5632
3 51 3680
3 52 5291
3 53 4621
3 54 287
3 55 6591
3 56 4291
3 57 1150
3 58 219
3 59 7362
3 60 9282
3 61 4176
3 62 3089
3 63 7085
3 64 6558
3 65 4909
3 66 2585
3 67 1676
3 68 6548
3 69 3541
3 70 6829
3 71 7649
3 72 5390
3 73 12
3 74 2700
3 75 9842
3 76 5398
3 77 7177
3 78 9991
3 79 9035
3 80 9929
3 81 5737
3 82 2233
3 83 8386
3 84 4474
3 85 3906
3 86 2512
3 87 2808
3 88 9072
3 89 4575
3 90 2930
3 91 2844
3 92 5524
3 93 58
3 94 6796
3 95 4042
3 96 460
3 97 2088
3 98 870
3 99 1474
3 100 311
4 1 8790
4 2 7627
4 3 1341
4 5 925
4 6 7772
4 7 3214
4 8 1362
4 9 2540
4 10 2758
4 11 1770
4 12 9373
4 13 2322
4 14 3439
4 15 9619
4 16 2526
4 17 3101
4 18 3558
4 19 1234
4 20 3092
4 21 1395
4 22 9086
4 23 2010
4 24 2601
4 25 7937
4 26 991
4 27 1951
4 28 8566
4 29 5526
4 30 8377
4 31 4839
4 32 2333
4 33 9285
4 34 2188
4 35 1827
4 36 3993
4 37 9387
4 38 4227
