100 9900
1 2 6626
1 3 958
1 4 5743
1 5 6103
1 6 151
1 7 7232
1 8 2442
1 9 889
1 10 650
1 11 3886
1 12 296
1 13 8703
1 14 8034
1 15 6176
1 16 8609
1 17 443
1 18 9660
1 19 6351
1 20 560
1 21 6909
1 22 6187
1 23 2540
1 24 4857
1 25 8040
1 26 9328
1 27 6461
1 28 9880
1 29 8762
1 30 2999
1 31 2009
1 32 9394
1 33 1334
1 34 5253
1 35 3072
1 36 7296
1 37 2021
1 38 544
1 39 7897
1 40 2013
1 41 208
1 42 2846
1 43 78
1 44 105
1 45 2402
1 46 7322
1 47 2129
1 48 7665
1 49 6125
1 50 2971
1 51 8657
1 52 4077
1 53 3026
1 54 3769
1 55 1588
1 56 2011
1 57 4935
1 58 8528
1 59 6148
1 60 332
1 61 2908
1 62 2957
1 63 976
1 64 9424
1 65 9047
1 66 7887
1 67 126
1 68 4027
1 69 4151
1 70 2779
1 71 2109
1 72 1762
1 73 6984
1 74 9086
1 75 335
1 76 1462
1 77 2013
1 78 1139
1 79 3118
1 80 4289
1 81 9771
1 82 9743
1 83 6492
1 84 6465
1 85 9482
1 86 2209
1 87 6200
1 88 3816
1 89 9567
1 90 6773
1 91 4114
1 92 3592
1 93 9633
1 94 3989
1 95 7688
1 96 5671
1 97 9488
1 98 3510
1 99 8053
1 100 4075
2 1 915
2 3 8570
2 4 260
2 5 5396
2 6 415
2 7 2784
2 8 6739
2 9 7113
2 10 9616
2 11 4686
2 12 3437
2 13 657
2 14 1284
2 15 1089
2 16 1481
2 17 5073
2 18 5743
2 19 3196
2 20 7961
2 21 5569
2 22 867
2 23 2379
2 24 7233
2 25 7959
2 26 5674
2 27 1295
2 28 5701
2 29 1655
2 30 1761
2 31 6259
2 32 7066
2 33 2997
2 34 6351
2 35 7459
2 36 6938
2 37 5090
2 38 6121
2 39 5399
2 40 5545
2 41 7833
2 42 2755
2 43 7903
2 44 317
2 45 7645
2 46 6508
2 47 4299
2 48 8315
2 49 7247
2 50 4587
2 51 2293
2 52 6742
2 53 4472
2 54 9870
2 55 3554
2 56 4632
2 57 8037
2 58 431
2 59 3295
2 60 767
2 61 2985
2 62 6421
2 63 9474
2 64 2966
2 65 8571
2 66 6717
2 67 620
2 68 5547
2 69 5513
2 70 6305
2 71 1759
2 72 8052
2 73 8217
2 74 9401
2 75 3367
2 76 1365
2 77 9058
2 78 7291
2 79 6801
2 80 2958
2 81 3400
2 82 4855
2 83 5186
2 84 6846
2 85 4288
2 86 2596
2 87 266
2 88 349
2 89 1449
2 90 4285
2 91 9524
2 92 9270
2 93 8324
2 94 4963
2 95 9727
2 96 3176
2 97 7757
2 98 1039
2 99 4571
2 100 6273
3 1 6767
3 2 6711
3 4 7601
3 5 2839
3 6 769
3 7 1196
3 8 6073
3 9 9358
3 10 3083
3 11 686
3 12 3873
3 13 6370
3 14 9983
3 15 3929
3 16 9865
3 17 4632
3 18 1966
3 19 2167
3 20 7183
3 21 7200
3 22 8422
3 23 3223
3 24 1460
3 25 5152
3 26 2158
3 27 4374
3 28 6980
3 29 8464
3 30 6972
3 31 368
3 32 8855
3 33 9145
3 34 6471
3 35 3842
3 36 6097
3 37 6419
3 38 2000
3 39 6681
3 40 2742
3 41 110
3 42 9958
3 43 8205
3 44 8471
3 45 2656
3 46 2990
3 47 997
3 48 2021
3 49 6203
3 50 590
3 51 7649
3 52 5678
3 53 3902
3 54 5478
3 55 5503
3 56 8844
3 57 1885
3 58 2731
3 59 2842
3 60 9533
3 61 9096
3 62 2235
3 63 231
3 64 7370
3 65 2725
3 66 7621
3 67 7220
3 68 7504
3 69 4530
3 70 7621
3 71 3005
3 72 783
3 73 742
3 74 9577
3 75 9159
3 76 9323
3 77 4850
3 78 9236
3 79 4485
3 80 2998
3 81 1179
3 82 6974
3 83 9441
3 84 8734
3 85 7882
3 86 7063
3 87 7603
3 88 5381
3 89 4119
3 90 9043
3 91 9692
3 92 4650
3 93 8381
3 94 4829
3 95 9281
3 96 571
3 97 7710
3 98 9731
3 99 867
3 100 6865
4 1 1122
4 2 1994
4 3 5238
4 5 7467
4 6 799
4 7 5560
4 8 9156
4 9 4663
4 10 5639
4 11 7718
4 12 9604
4 13 7044
4 14 540
4 15 1297
4 16 7352
4 17 5208
4 18 5319
4 19 8981
4 20 7309
4 21 7347
4 22 4877
4 23 3423
4 24 5416
4 25 7303
4 26 5432
4 27 6587
4 28 3976
4 29 8660
4 30 6628
4 31 7097
4 32 95
4 33 5004
4 34 8106
4 35 2326
4 36 4617
4 37 3074
4 38 6925
4 39 9863
4 40 3573
4 41 9221
4 42 7244
4 43 8739
4 44 4600
4 45 3640
4 46 2078
4 47 2497
4 48 9
4 49 3332
4 50 656
4 51 3613
4 52 2430
4 53 3200
4 54 30
4 55 4126
4 56 8239
4 57 9795
4 58 6914
4 59 2258
4 60 5705
4 61 6730
4 62 3358
4 63 194
4 64 6955
4 65 5050
4 66 8954
4 67 1844
4 68 3381
4 69 8979
4 70 1321
4 71 1534
4 72 7269
4 73 3460
4 74 580
4 75 208
4 76 9300
4 77 9353
4 78 8232
4 79 5638
4 80 6791
4 81 3298
4 82 5307
4 83 3870
4 84 4768
4 85 9385
4 86 6821
4 87 9265
4 88 506
4 89 939
4 90 8175
4 91 3743
4 92 2242
4 93 4575
4 94 3591
4 95 984
4 96 7415
4 97 9112
4 98 352
4 99 1623
4 100 2251
5 1 1043
5 2 3859
5 3 7173
5 4 69
5 6 7612
5 7 2815
5 8 354
5 9 4021
5 10 5998
5 11 2865
5 12 5401
5 13 3699
5 14 9696
5 15 4286
5 16 9853
5 17 6038
5 18 9900
5 19 5926
5 20 6531
5 21 1222
5 22 3850
5 23 7664
5 24 4785
5 25 2728
5 26 3563
5 27 7729
5 28 8537
5 29 8410
5 30 2200
5 31 9637
5 32 344
5 33 241
5 34 2321
5 35 7179
5 36 1105
5 37 7695
5 38 2043
5 39 9704
5 40 5377
5 41 6608
5 42 4461
5 43 7351
5 44 6587
5 45 2254
5 46 487
5 47 1859
5 48 9116
5 49 3649
5 50 9853
5 51 8189
5 52 3575
5 53 3982
5 54 7088
5 55 8711
5 56 732
5 57 7741
5 58 6517
5 59 8839
5 60 4002
5 61 5192
5 62 4195
5 63 3519
5 64 1021
5 65 3369
5 66 3094
5 67 4240
5 68 510
5 69 7999
5 70 7396
5 71 8199
5 72 4646
5 73 1515
5 74 1724
5 75 4373
5 76 8927
5 77 2969
5 78 4218
5 79 3536
5 80 8756
5 81 9792
5 82 2565
5 83 4639
5 84 9795
5 85 65
5 86 4318
5 87 8362
5 88 1125
5 89 5401
5 90 3855
5 91 4584
5 92 4042
5 93 5430
5 94 1416
5 95 7748
5 96 9032
5 97 889
5 98 7471
5 99 4933
5 100 9804
6 1 6451
6 2 6745
6 3 4345
