100 9900
1 2 2175
1 3 6652
1 4 2294
1 5 2924
1 6 9731
1 7 2683
1 8 1881
1 9 5251
1 10 567
1 11 5699
1 12 2930
1 13 2965
1 14 3233
1 15 9692
1 16 4456
1 17 1051
1 18 613
1 19 897
1 20 2456
1 21 1485
1 22 1062
1 23 9732
1 24 88
1 25 4077
1 26 1484
1 27 6084
1 28 9415
1 29 8541
1 30 5488
1 31 349
1 32 7973
1 33 8762
1 34 1882
1 35 1437
1 36 4018
1 37 4465
1 38 2005
1 39 7448
1 40 8451
1 41 4636
1 42 8183
1 43 209
1 44 8348
1 45 31
1 46 3369
1 47 6441
1 48 1413
1 49 4237
1 50 6070
1 51 4996
1 52 6517
1 53 9249
1 54 8546
1 55 6005
1 56 536
1 57 9688
1 58 7159
1 59 9874
1 60 8489
1 61 994
1 62 4904
1 63 398
1 64 3659
1 65 7497
1 66 7307
1 67 8458
1 68 4085
1 69 8431
1 70 6825
1 71 4275
1 72 3594
1 73 6577
1 74 9621
1 75 4088
1 76 3401
1 77 3457
1 78 8305
1 79 8502
1 80 4355
1 81 3366
1 82 7775
1 83 6507
1 84 6771
1 85 7399
1 86 1072
1 87 6801
1 88 807
1 89 4746
1 90 2125
1 91 4921
1 92 2836
1 93 3762
1 94 6433
1 95 7299
1 96 615
1 97 5055
1 98 9629
1 99 8655
1 100 2788
2 1 9201
2 3 7754
2 4 2582
2 5 3607
2 6 8566
2 7 8936
2 8 5580
2 9 6040
2 10 1471
2 11 8878
2 12 1259
2 13 4196
2 14 1423
2 15 1290
2 16 5935
2 17 1462
2 18 947
2 19 6872
2 20 15
2 21 9178
2 22 4740
2 23 4209
2 24 3973
2 25 7249
2 26 746
2 27 4666
2 28 125
2 29 8038
2 30 3696
2 31 9946
2 32 5
2 33 3315
2 34 8432
2 35 6617
2 36 5820
2 37 2351
2 38 7306
2 39 3803
2 40 5535
2 41 5070
2 42 2804
2 43 5311
2 44 9928
2 45 1215
2 46 1572
2 47 8243
2 48 7951
2 49 7855
2 50 7496
2 51 1131
2 52 3079
2 53 2002
2 54 7618
2 55 4106
2 56 4787
2 57 5198
2 58 8475
2 59 4139
2 60 9182
2 61 7892
2 62 7159
2 63 7311
2 64 2283
2 65 1801
2 66 5800
2 67 5062
2 68 4015
2 69 2552
2 70 3145
2 71 2419
2 72 2152
2 73 11
2 74 9817
2 75 9675
2 76 7538
2 77 5172
2 78 8904
2 79 2379
2 80 8984
2 81 1042
2 82 6968
2 83 3368
2 84 3923
2 85 8709
2 86 1001
2 87 2654
2 88 2018
2 89 696
2 90 1020
2 91 3766
2 92 2977
2 93 1339
2 94 8361
2 95 3941
2 96 3704
2 97 2184
2 98 7945
2 99 9012
2 100 8508
3 1 8322
3 2 7349
3 4 6153
3 5 1397
3 6 2352
3 7 1109
3 8 6725
3 9 4888
3 10 9815
3 11 3690
3 12 5709
3 13 1279
3 14 3494
3 15 4672
3 16 5592
3 17 2074
3 18 5878
3 19 1780
3 20 4770
3 21 9120
3 22 8734
3 23 1306
3 24 5138
3 25 8510
3 26 695
3 27 5630
3 28 5679
3 29 8823
3 30 6682
3 31 7825
3 32 1321
3 33 6510
3 34 7752
3 35 2190
3 36 2331
3 37 731
3 38 156
3 39 7228
3 40 9819
3 41 1853
3 42 2293
3 43 7284
3 44 7951
3 45 188
3 46 5320
3 47 4360
3 48 8629
3 49 3172
3 50 9287
3 51 305
3 52 9966
3 53 8213
3 54 5243
3 55 8251
3 56 2967
3 57 1545
3 58 2260
3 59 2932
3 60 2347
3 61 7630
3 62 4604
3 63 7074
3 64 4597
3 65 3255
3 66 1837
3 67 2115
3 68 6414
3 69 2454
3 70 2974
3 71 8599
3 72 9212
3 73 1340
3 74 1849
3 75 8839
3 76 9859
3 77 5064
3 78 6880
3 79 6298
3 80 1208
3 81 508
3 82 5250
3 83 5138
3 84 880
3 85 7243
3 86 3115
3 87 695
3 88 6509
3 89 6647
3 90 3923
3 91 7338
3 92 421
3 93 8439
3 94 780
3 95 1902
3 96 6091
3 97 9759
3 98 9864
3 99 1967
3 100 5387
4 1 6371
4 2 7852
4 3 5413
4 5 8500
4 6 1133
4 7 6261
4 8 2890
4 9 8195
4 10 799
4 11 3609
4 12 7547
4 13 6751
4 14 6438
4 15 1012
4 16 4731
4 17 7830
4 18 7677
4 19 9661
4 20 3782
4 21 5319
4 22 7902
4 23 5209
4 24 3631
4 25 1597
4 26 7446
4 27 3441
4 28 8830
4 29 8309
4 30 6672
4 31 7763
4 32 2452
4 33 6052
4 34 8743
4 35 3480
4 36 2750
4 37 8277
4 38 8923
4 39 4242
4 40 2396
4 41 8734
4 42 5086
4 43 4928
4 44 8398
4 45 3676
4 46 6986
4 47 1785
4 48 203
4 49 3547
4 50 1797
4 51 4472
4 52 6415
4 53 8735
4 54 9215
4 55 6061
4 56 5725
4 57 4835
4 58 7360
4 59 1201
4 60 8604
4 61 6090
4 62 533
4 63 6164
4 64 4980
4 65 6352
4 66 4949
4 67 8409
4 68 3326
4 69 4606
4 70 7159
4 71 874
4 72 1760
4 73 2064
4 74 8811
4 75 7537
4 76 7347
4 77 3375
4 78 7879
4 79 7050
4 80 7210
4 81 9501
4 82 9695
4 83 5060
4 84 1818
4 85 1695
4 86 2302
4 87 6634
4 88 3852
4 89 5737
4 90 9155
4 91 7290
4 92 9669
4 93 1512
4 94 1982
4 95 7246
4 96 5807
4 97 4304
4 98 8138
4 99 9345
4 100 5312
5 1 9198
5 2 5582
5 3 6863
5 4 8424
5 6 9249
5 7 9987
5 8 8922
5 9 7371
5 10 1344
5 11 3263
5 12 7543
5 13 6038
5 14 9817
5 15 6849
5 16 3008
5 17 3303
5 18 5320
5 19 1812
5 20 3643
5 21 6737
5 22 7486
5 23 1451
5 24 3203
5 25 8331
5 26 7617
5 27 9121
5 28 4125
5 29 4533
5 30 2055
5 31 289
5 32 387
5 33 8047
5 34 5269
5 35 1259
5 36 3892
5 37 7522
5 38 4880
5 39 8715
5 40 4388
5 41 4495
5 42 9588
5 43 4867
5 44 3386
5 45 1457
5 46 1339
5 47 9054
5 48 2844
5 49 3538
5 50 2278
5 51 8038
5 52 5255
5 53 7997
5 54 3961
5 55 9970
5 56 6088
5 57 6133
5 58 2724
5 59 6326
5 60 4578
5 61 3501
5 62 331
5 63 395
5 64 2402
5 65 3335
5 66 9246
5 67 4864
5 68 1288
5 69 2541
5 70 2670
5 71 5187
5 72 5896
5 73 7869
5 74 5376
5 75 7895
5 76 6574
5 77 7635
5 78 4031
5 79 5717
5 80 1831
5 81 3703
5 82 8057
5 83 58
5 84 9028
5 85 1084
5 86 9293
5 87 9335
5 88 8054
5 89 8547
5 90 5299
5 91 5558
5 92 9384
5 93 694
5 94 8639
5 95 8211
5 96 4195
5 97 8831
5 98 5066
5 99 5532
5 100 1990
6 1 6923
6 2 2842
6 3 6303
6 4 4159
6 5 7411
6 7 1030
6 8 9494
6 9 6655
6 10 1536
6 11 8352
6 12 6525
6 13 4566
6 14 6433
6 15 3953
6 16 1609
6 17 5216
6 18 9855
6 19 1029
6 20 2427
6 21 9352
6 22 9697
6 23 4095
6 24 4756
6 25 8668
6 26 7173
6 27 8621
6 28 9906
6 29 354
6 30 6494
6 31 4331
6 32 4287
6 33 7054
6 34 2172
6 35 1223
6 36 6765
6 37 8742
6 38 706
6 39 1184
6 40 2096
6 41 9530
6 42 5234
6 43 9414
6 44 2784
6 45 2580
6 46 2785
6 47 3895
6 48 2788
6 49 9106
6 50 9817
6 51 4492
6 52 292
6 53 2804
6 54 7540
6 55 2697
6 56 3819
6 57 5623
6 58 3478
6 59 337
6 60 5576
6 61 3276
6 62 6967
6 63 1772
6 64 8037
6 65 5523
6 66 4281
6 67 9595
6 68 8917
6 69 8779
6 70 2718
6 71 694
6 72 4799
6 73 9092
6 74 91
6 75 2420
6 76 5654
6 77 1631
6 78 7241
6 79 3071
6 80 6597
6 81 9919
6 82 9145
6 83 2047
6 84 2244
6 85 5565
6 86 6600
6 87 7936
6 88 7212
6 89 5239
6 90 2802
6 91 3084
6 92 2738
6 93 6527
6 94 1710
6 95 896
6 96 1403
6 97 9160
6 98 86
6 99 9551
6 100 3135
7 1 4776
7 2 3657
7 3 9014
7 4 1
7 5 5039
7 6 7571
7 8 1148
7 9 7108
7 10 6453
7 11 6998
7 12 3341
7 13 9454
7 14 5394
7 15 3501
7 16 6260
7 17 1524
7 18 4969
7 19 4824
7 20 8975
7 21 1497
7 22 4311
7 23 1509
7 24 8817
7 25 356
7 26 4357
7 27 4684
7 28 4572
7 29 8347
7 30 8971
7 31 8203
7 32 3007
7 33 3495
7 34 5875
7 35 8130
7 36 5191
7 37 5569
7 38 3335
7 39 2215
7 40 3532
7 41 5580
7 42 5070
7 43 4850
7 44 3524
7 45 1722
7 46 5392
7 47 2966
7 48 8934
7 49 1713
7 50 477
7 51 4625
7 52 2689
7 53 7766
7 54 4176
7 55 3506
7 56 5102
7 57 1010
7 58 3585
7 59 7996
7 60 2763
7 61 479
7 62 536
7 63 6709
7 64 3873
7 65 4198
7 66 4473
7 67 9740
7 68 2068
7 69 5967
7 70 5046
7 71 3999
7 72 9290
7 73 9682
7 74 66
7 75 3702
7 76 235
7 77 1938
7 78 8761
7 79 4030
7 80 1481
7 81 6440
7 82 9462
7 83 6834
7 84 7267
7 85 7487
7 86 6605
7 87 5594
7 88 3649
7 89 9199
7 90 2715
7 91 6595
7 92 2673
7 93 7248
7 94 2034
7 95 8928
7 96 7760
7 97 3583
7 98 243
7 99 1297
7 100 399
8 1 3256
8 2 4894
8 3 5898
8 4 1672
8 5 6305
8 6 35
8 7 2356
8 9 2233
8 10 2034
8 11 7621
8 12 3804
8 13 2078
8 14 2673
8 15 9200
8 16 4413
8 17 1771
8 18 1883
8 19 7986
8 20 8223
8 21 6885
8 22 2959
8 23 1472
8 24 3311
8 25 4203
8 26 8438
8 27 8531
8 28 4259
8 29 7643
8 30 4576
8 31 485
8 32 8776
8 33 5023
8 34 6802
8 35 272
8 36 2663
8 37 4860
8 38 6831
8 39 9495
8 40 776
8 41 7982
8 42 9024
8 43 7033
8 44 522
8 45 745
8 46 3725
8 47 692
8 48 9092
8 49 6848
8 50 8289
8 51 6118
