100 9900
1 2 2529
1 3 682
1 4 9991
1 5 9308
1 6 3965
1 7 4188
1 8 2163
1 9 4714
1 10 4006
1 11 5708
1 12 4520
1 13 3232
1 14 3807
1 15 6442
1 16 1220
1 17 8680
1 18 9899
1 19 3342
1 20 9851
1 21 2427
1 22 8368
1 23 4262
1 24 8795
1 25 9757
1 26 915
1 27 4981
1 28 9035
1 29 8864
1 30 4899
1 31 563
1 32 711
1 33 5641
1 34 9491
1 35 5309
1 36 1392
1 37 8202
1 38 400
1 39 6252
1 40 5026
1 41 4165
1 42 5811
1 43 6943
1 44 4703
1 45 5787
1 46 8134
1 47 2087
1 48 142
1 49 2800
1 50 1483
1 51 1634
1 52 2709
1 53 2462
1 54 678
1 55 8271
1 56 1084
1 57 987
1 58 1137
1 59 7668
1 60 8136
1 61 2069
1 62 9773
1 63 1237
1 64 3965
1 65 1528
1 66 7397
1 67 134
1 68 1348
1 69 5309
1 70 2890
1 71 2099
1 72 1858
1 73 9363
1 74 8591
1 75 4139
1 76 2422
1 77 5033
1 78 70
1 79 7083
1 80 1750
1 81 2877
1 82 6315
1 83 6773
1 84 8086
1 85 1748
1 86 8595
1 87 9177
1 88 288
1 89 4213
1 90 5552
1 91 8357
1 92 8712
1 93 9890
1 94 2078
1 95 1439
1 96 3987
1 97 2614
1 98 1793
1 99 1665
1 100 2482
2 1 3190
2 3 4949
2 4 7672
2 5 3273
2 6 8740
2 7 9223
2 8 3316
2 9 2282
2 10 5573
2 11 4150
2 12 47
2 13 5637
2 14 3630
2 15 2607
2 16 4893
2 17 3026
2 18 439
2 19 990
2 20 3525
2 21 1194
2 22 4719
2 23 2157
2 24 4120
2 25 1923
2 26 4512
2 27 3188
2 28 1134
2 29 536
2 30 2120
2 31 5675
2 32 1797
2 33 9185
2 34 1691
2 35 5257
2 36 6525
2 37 8961
2 38 4798
2 39 4597
2 40 1784
2 41 4336
2 42 7767
2 43 4756
2 44 9372
2 45 8764
2 46 8238
2 47 2787
2 48 9769
2 49 8623
2 50 6864
2 51 7479
2 52 3861
2 53 3333
2 54 1536
2 55 9819
2 56 3511
2 57 9783
2 58 6364
2 59 1098
2 60 5813
2 61 116
2 62 4631
