70 4830
1 2 2674
1 3 585
1 4 523
1 5 3160
1 6 1638
1 7 5175
1 8 7154
1 9 5800
1 10 6077
1 11 7459
1 12 4681
1 13 3290
1 14 3470
1 15 565
1 16 3006
1 17 6459
1 18 6486
1 19 4295
1 20 2024
1 21 6877
1 22 3989
1 23 4182
1 24 5001
1 25 2070
1 26 4361
1 27 6489
1 28 5740
1 29 4918
1 30 3503
1 31 5699
1 32 320
1 33 5124
1 34 7354
1 35 7040
1 36 5265
1 37 2048
1 38 6770
1 39 2791
1 40 5560
1 41 1480
1 42 2005
1 43 4346
1 44 407
1 45 76
1 46 6589
1 47 5175
1 48 6996
1 49 1179
1 50 402
1 51 232
1 52 2580
1 53 6067
1 54 6355
1 55 730
1 56 2102
1 57 6409
1 58 2127
1 59 3971
1 60 4483
1 61 6873
1 62 5318
1 63 619
1 64 7182
1 65 1214
1 66 6804
1 67 3034
1 68 5669
1 69 4975
1 70 3573
2 1 2877
2 3 7398
2 4 7156
2 5 2766
2 6 6246
2 7 3377
2 8 26
2 9 3733
2 10 6062
2 11 3433
2 12 4981
2 13 294
2 14 2623
2 15 3613
2 16 4302
2 17 3220
2 18 4382
2 19 3161
2 20 6243
2 21 2388
2 22 5566
2 23 3411
2 24 4366
2 25 509
2 26 6246
2 27 2227
2 28 4784
2 29 2586
2 30 2357
2 31 5323
2 32 5741
2 33 6401
2 34 202
2 35 5948
2 36 7346
2 37 5732
2 38 2637
2 39 7340
2 40 748
2 41 3320
2 42 177
2 43 2657
2 44 4073
2 45 941
2 46 2567
2 47 3331
2 48 4687
2 49 2046
2 50 5066
2 51 2786
2 52 4152
2 53 910
2 54 1967
2 55 6973
2 56 5869
2 57 7140
2 58 653
2 59 7246
2 60 7035
2 61 6047
2 62 159
2 63 6607
2 64 3566
2 65 5251
2 66 4461
2 67 4830
2 68 6082
2 69 149
2 70 2097
3 1 2807
3 2 1851
3 4 6146
3 5 572
3 6 6022
3 7 6947
3 8 1325
3 9 2806
3 10 4412
3 11 2848
3 12 26
3 13 4493
3 14 6160
3 15 4334
3 16 3905
3 17 4759
3 18 5773
3 19 5020
3 20 2085
3 21 5784
3 22 5782
3 23 5473
3 24 2971
3 25 2150
3 26 7025
3 27 84
3 28 5847
3 29 1715
3 30 3963
3 31 3497
3 32 3735
3 33 1919
3 34 1620
3 35 1680
3 36 1397
3 37 5411
3 38 1408
3 39 5755
3 40 4976
3 41 3271
3 42 4118
3 43 5887
3 44 3320
3 45 869
3 46 1954
3 47 409
3 48 7338
3 49 3927
3 50 4500
3 51 4087
3 52 5140
3 53 6187
3 54 3325
3 55 6812
3 56 7168
3 57 2068
3 58 5981
3 59 2119
3 60 6813
3 61 5844
3 62 6520
3 63 6428
3 64 3857
3 65 5399
3 66 3781
3 67 1586
3 68 5382
3 69 4544
3 70 672
4 1 3313
4 2 1980
4 3 4698
4 5 4243
4 6 1324
4 7 663
4 8 6238
4 9 4746
4 10 1011
4 11 1114
4 12 1504
4 13 6853
4 14 6758
4 15 2316
4 16 4651
4 17 5970
4 18 7291
4 19 1578
4 20 6793
4 21 213
4 22 3134
4 23 2776
4 24 5840
4 25 4716
4 26 5792
4 27 903
4 28 7281
4 29 1187
4 30 7061
4 31 5428
4 32 6161
4 33 687
4 34 2067
4 35 7047
4 36 220
4 37 1799
4 38 7451
4 39 6646
4 40 1041
4 41 3271
4 42 839
4 43 772
4 44 1119
4 45 1764
4 46 5826
4 47 5335
4 48 1907
4 49 4459
4 50 3828
4 51 507
4 52 3964
4 53 2236
4 54 5001
4 55 4706
4 56 5829
4 57 4609
4 58 697
4 59 4479
4 60 5150
4 61 4734
4 62 1626
4 63 2425
4 64 1562
4 65 4732
4 66 6323
4 67 3570
4 68 5871
4 69 5529
4 70 5046
5 1 5554
5 2 3200
5 3 4729
5 4 336
5 6 2982
5 7 2757
5 8 2707
5 9 5624
5 10 4097
5 11 4059
5 12 7500
5 13 6755
5 14 5686
5 15 3521
5 16 5720
5 17 3720
5 18 3703
5 19 5619
5 20 3775
5 21 7150
5 22 2233
5 23 6835
5 24 2071
5 25 6931
5 26 4227
5 27 3736
5 28 3972
5 29 7001
5 30 6013
5 31 2120
5 32 4893
5 33 3345
5 34 3
5 35 3118
5 36 1265
5 37 6524
5 38 5688
5 39 3773
5 40 3006
5 41 5763
5 42 2665
5 43 970
5 44 2656
5 45 6092
5 46 4598
5 47 5579
5 48 139
5 49 1558
5 50 7377
5 51 4518
5 52 651
5 53 1692
5 54 20
5 55 5253
5 56 648
5 57 41
5 58 898
5 59 4971
5 60 6890
5 61 1924
5 62 5710
5 63 3289
5 64 1572
5 65 3591
5 66 1282
5 67 2143
5 68 5901
5 69 4161
5 70 5205
6 1 7165
6 2 4214
6 3 923
6 4 3032
6 5 3931
6 7 3838
6 8 1994
6 9 6593
6 10 241
6 11 2163
6 12 3598
6 13 2241
6 14 2803
6 15 7441
6 16 6241
6 17 5061
6 18 2614
6 19 41
6 20 6663
6 21 505
6 22 1365
6 23 6307
6 24 6292
6 25 4420
6 26 2205
6 27 6116
6 28 6202
6 29 1852
6 30 4328
6 31 882
6 32 7432
6 33 1950
6 34 834
6 35 7366
6 36 5436
6 37 3266
6 38 259
6 39 3214
6 40 2328
6 41 2116
6 42 1848
6 43 7024
6 44 6474
6 45 4220
6 46 2684
6 47 1490
6 48 1134
6 49 3056
6 50 3042
6 51 7126
6 52 5143
6 53 2755
6 54 3355
6 55 646
6 56 855
6 57 6896
6 58 3351
6 59 6795
6 60 6843
6 61 1203
6 62 1888
6 63 1692
6 64 6770
6 65 3919
6 66 5167
6 67 5281
6 68 2569
6 69 1171
6 70 6629
7 1 1118
7 2 722
7 3 3081
7 4 1916
7 5 1855
7 6 17
7 8 2084
7 9 4547
7 10 776
7 11 2894
7 12 4917
7 13 1617
7 14 4853
7 15 422
7 16 4129
7 17 5435
7 18 3112
7 19 1890
7 20 6859
7 21 3458
7 22 2384
7 23 657
7 24 6464
7 25 6559
7 26 6369
7 27 83
7 28 7
7 29 7339
7 30 6991
7 31 6651
7 32 6190
7 33 774
7 34 3612
7 35 6939
7 36 4918
7 37 1969
7 38 6426
7 39 5591
7 40 3177
7 41 1405
7 42 4788
7 43 4134
7 44 7101
7 45 7125
7 46 5294
7 47 3593
7 48 2117
7 49 3781
7 50 5685
7 51 7009
7 52 5555
7 53 2121
7 54 4276
7 55 4239
7 56 7183
7 57 3732
7 58 6788
7 59 2091
7 60 5364
7 61 30
7 62 2027
7 63 5411
7 64 6861
7 65 623
7 66 4390
7 67 5223
7 68 1851
7 69 322
7 70 2019
8 1 203
8 2 3889
8 3 3901
8 4 3272
8 5 3356
8 6 3996
8 7 1039
8 9 3708
8 10 1079
8 11 3991
8 12 7364
8 13 757
8 14 3819
8 15 1712
8 16 1593
8 17 2139
8 18 1097
8 19 1776
8 20 2947
8 21 964
8 22 3504
8 23 4784
8 24 151
8 25 6878
8 26 4487
8 27 5304
8 28 785
8 29 6656
8 30 894
8 31 4658
8 32 3600
8 33 5547
8 34 4087
8 35 5157
8 36 4594
8 37 3804
8 38 6759
8 39 4220
8 40 6154
8 41 7117
8 42 3824
8 43 7241
8 44 3001
8 45 1725
8 46 3603
8 47 2835
8 48 6480
8 49 4545
8 50 7072
8 51 7193
8 52 3536
8 53 5941
8 54 7092
8 55 4993
8 56 7150
8 57 6954
8 58 6787
8 59 239
8 60 5329
8 61 1306
8 62 3041
8 63 1488
8 64 3522
8 65 772
8 66 4055
8 67 5942
8 68 5181
8 69 4283
8 70 716
9 1 6470
9 2 6277
9 3 4446
9 4 4042
9 5 1947
9 6 3651
9 7 481
9 8 4179
9 10 4085
9 11 1656
9 12 3393
9 13 1129
9 14 6836
9 15 1847
9 16 1688
9 17 7440
9 18 6864
9 19 855
9 20 7456
9 21 3285
9 22 882
9 23 1344
9 24 2128
9 25 1387
9 26 6529
9 27 3463
9 28 210
9 29 4822
9 30 5725
9 31 3160
9 32 6080
9 33 1893
9 34 3087
9 35 5851
9 36 4583
9 37 6312
9 38 348
9 39 1720
9 40 6349
9 41 2761
9 42 479
9 43 5789
9 44 6642
9 45 4424
9 46 5413
9 47 3079
9 48 389
9 49 3970
9 50 4744
9 51 947
9 52 5502
9 53 4401
9 54 1725
9 55 5392
9 56 2399
9 57 1423
9 58 1161
9 59 2299
9 60 1096
9 61 7399
9 62 1489
9 63 6682
9 64 1290
9 65 1492
9 66 3198
9 67 1584
9 68 1986
9 69 4753
9 70 5116
10 1 3857
10 2 3494
10 3 1078
10 4 1048
10 5 6797
10 6 6036
10 7 7241
10 8 5655
10 9 6982
10 11 2994
10 12 5017
10 13 5385
10 14 6508
10 15 1334
10 16 3717
10 17 3379
10 18 2803
10 19 6159
10 20 2874
10 21 2835
10 22 3322
10 23 5504
10 24 497
10 25 865
10 26 1236
10 27 2292
10 28 1991
10 29 4271
10 30 4779
10 31 4005
10 32 6658
10 33 2681
10 34 4907
10 35 911
10 36 6175
10 37 1727
10 38 4771
10 39 4267
10 40 3961
10 41 2904
10 42 5831
10 43 306
10 44 7170
10 45 1628
10 46 213
10 47 3511
10 48 7481
10 49 4989
10 50 4852
10 51 1966
10 52 1414
10 53 2193
10 54 4717
10 55 1531
10 56 2938
10 57 2123
10 58 2622
10 59 2682
10 60 7269
10 61 7492
10 62 2708
10 63 5600
10 64 2673
10 65 3812
10 66 1942
10 67 7277
10 68 5497
10 69 5186
10 70 1755
11 1 2993
11 2 1222
11 3 6480
11 4 1662
11 5 6954
11 6 1176
11 7 6907
11 8 3105
11 9 2495
11 10 5094
11 12 2576
11 13 2240
11 14 4027
11 15 809
11 16 1613
11 17 274
11 18 5038
11 19 3971
11 20 6026
11 21 5332
11 22 2955
11 23 310
11 24 3175
11 25 363
11 26 2420
11 27 1895
11 28 4940
11 29 7391
11 30 819
11 31 7335
11 32 3608
11 33 5990
11 34 4905
11 35 1967
11 36 4434
11 37 2223
11 38 6510
11 39 5931
11 40 3262
11 41 417
11 42 2796
11 43 3704
11 44 6577
11 45 4671
11 46 5316
11 47 5221
11 48 5895
11 49 3109
11 50 199
11 51 7096
11 52 6408
11 53 1685
11 54 930
11 55 3586
11 56 5994
11 57 1207
11 58 2024
11 59 134
11 60 7039
11 61 6393
11 62 5134
