70 4830
1 2 932
1 3 4690
1 4 5993
1 5 6393
1 6 5218
1 7 1448
1 8 2476
1 9 1972
1 10 3990
1 11 7233
1 12 7388
1 13 3514
1 14 5571
1 15 2983
1 16 4155
1 17 6903
1 18 1882
1 19 3441
1 20 841
1 21 7251
1 22 6769
1 23 2415
1 24 4825
1 25 1936
1 26 7132
1 27 1792
1 28 6835
1 29 575
1 30 754
1 31 1995
1 32 6659
1 33 3151
1 34 797
1 35 5354
1 36 2681
1 37 817
1 38 5540
1 39 4353
1 40 5753
1 41 2768
1 42 52
1 43 1799
1 44 930
1 45 3659
1 46 5875
1 47 5828
1 48 3714
1 49 1143
1 50 3474
1 51 1103
1 52 183
1 53 2873
1 54 4394
1 55 3331
1 56 4789
1 57 2980
1 58 6413
1 59 6259
1 60 1040
1 61 4368
1 62 3412
1 63 4531
1 64 6311
1 65 4024
1 66 6206
1 67 1722
1 68 6029
1 69 1994
1 70 111
2 1 2220
2 3 4277
2 4 3052
2 5 3512
2 6 3438
2 7 6010
2 8 336
2 9 576
2 10 656
2 11 4052
2 12 7111
2 13 1519
2 14 3034
2 15 39
2 16 3172
2 17 7476
2 18 3347
2 19 3900
2 20 5392
2 21 303
2 22 1148
2 23 527
2 24 2041
2 25 7481
2 26 423
2 27 1555
2 28 742
2 29 773
2 30 1293
2 31 6317
2 32 1870
2 33 6570
2 34 7182
2 35 434
2 36 6746
2 37 37
2 38 406
2 39 254
2 40 4069
2 41 7488
2 42 2281
2 43 288
2 44 5264
2 45 2630
2 46 4232
2 47 1419
2 48 2434
2 49 6330
2 50 1491
2 51 2886
2 52 6205
2 53 5764
2 54 4173
2 55 5600
2 56 455
2 57 3620
2 58 1566
2 59 7035
2 60 1250
2 61 1139
2 62 1190
2 63 6339
2 64 5950
2 65 3920
2 66 6891
2 67 7145
2 68 341
2 69 6357
2 70 5118
3 1 608
3 2 5289
3 4 6214
3 5 6550
3 6 871
3 7 6187
3 8 610
3 9 641
3 10 4702
3 11 1735
3 12 64
3 13 208
3 14 4301
3 15 4611
3 16 3943
3 17 2711
3 18 5676
3 19 5059
3 20 2945
3 21 2799
3 22 3709
3 23 3422
3 24 6875
3 25 2168
3 26 4051
3 27 2985
3 28 7314
3 29 2065
3 30 6610
3 31 2645
3 32 4888
3 33 1197
3 34 6942
3 35 1621
3 36 1409
3 37 3334
3 38 4895
3 39 993
3 40 5221
3 41 3004
3 42 7384
3 43 6229
3 44 4177
3 45 5187
3 46 5818
3 47 662
3 48 5287
3 49 1591
3 50 2524
3 51 3646
3 52 1739
3 53 3367
3 54 7346
3 55 6989
3 56 5531
3 57 4017
3 58 2776
3 59 4349
3 60 6857
3 61 2981
3 62 4278
3 63 2647
3 64 2633
3 65 2203
3 66 6058
3 67 6321
3 68 2058
3 69 934
3 70 7136
4 1 2442
4 2 7188
4 3 3439
4 5 2463
4 6 1865
4 7 6254
4 8 6277
4 9 2607
4 10 6977
4 11 7269
4 12 2905
4 13 1375
4 14 135
4 15 2372
4 16 6410
4 17 2832
4 18 2437
4 19 694
4 20 4291
4 21 1990
4 22 468
4 23 2806
4 24 7438
4 25 916
4 26 244
4 27 555
4 28 3732
4 29 7469
4 30 3686
4 31 6019
4 32 7208
4 33 3175
4 34 5637
4 35 2637
4 36 7261
4 37 2811
4 38 1354
4 39 1157
4 40 3199
4 41 5552
4 42 5316
4 43 5225
4 44 4458
4 45 698
4 46 2017
4 47 4056
4 48 5876
4 49 1688
4 50 2186
4 51 2589
4 52 7431
4 53 7136
4 54 1954
4 55 1584
4 56 5054
4 57 363
4 58 7113
4 59 2311
4 60 4754
4 61 6320
4 62 783
4 63 4986
4 64 6563
4 65 3038
4 66 1117
4 67 5745
4 68 6654
4 69 1296
4 70 5900
5 1 583
5 2 3799
5 3 5653
5 4 103
5 6 6866
5 7 2663
5 8 4399
5 9 3071
5 10 3830
5 11 1363
5 12 6471
5 13 1211
5 14 5663
5 15 2318
5 16 4045
5 17 461
5 18 4277
5 19 3003
5 20 4264
5 21 2593
5 22 6738
5 23 3001
5 24 4313
5 25 6531
5 26 7216
5 27 3661
5 28 2386
5 29 4105
5 30 111
5 31 1421
5 32 7059
5 33 520
5 34 2557
5 35 1005
5 36 7090
5 37 6336
5 38 424
5 39 1051
5 40 5282
5 41 3530
5 42 4212
5 43 7487
5 44 6830
5 45 5307
5 46 5120
5 47 2969
5 48 4594
5 49 1672
5 50 3160
5 51 6570
5 52 4003
5 53 1776
5 54 1301
5 55 6525
5 56 5791
5 57 3333
5 58 3500
5 59 5678
5 60 6384
5 61 3467
5 62 7275
5 63 872
5 64 4595
5 65 2
5 66 4476
5 67 4228
5 68 875
5 69 4536
5 70 5299
6 1 2628
6 2 3894
6 3 1898
6 4 5800
6 5 951
6 7 4881
6 8 4287
6 9 6196
6 10 7418
6 11 2726
6 12 6225
6 13 5181
6 14 7405
6 15 5078
6 16 1667
6 17 2311
6 18 3010
6 19 1240
6 20 3399
6 21 309
6 22 1303
6 23 938
6 24 2280
6 25 1574
6 26 3619
6 27 5772
6 28 7277
6 29 4507
6 30 1018
6 31 4202
6 32 998
6 33 2844
6 34 2157
6 35 4106
6 36 168
6 37 4774
6 38 2333
6 39 7379
6 40 5284
6 41 655
6 42 3881
6 43 5945
6 44 2173
6 45 2027
6 46 2749
6 47 6362
6 48 4183
6 49 5310
6 50 4786
6 51 5350
6 52 4505
6 53 1741
6 54 1080
6 55 2861
6 56 89
6 57 1806
6 58 62
6 59 979
6 60 3234
6 61 3395
6 62 6315
6 63 2872
6 64 5473
6 65 3420
6 66 6276
6 67 2020
6 68 4445
6 69 2618
6 70 885
7 1 1874
7 2 338
7 3 7118
7 4 251
7 5 3996
7 6 1020
7 8 1025
7 9 5990
7 10 2382
7 11 10
7 12 5289
7 13 3241
7 14 7026
7 15 1067
7 16 6090
7 17 4562
7 18 6052
7 19 6034
7 20 2296
7 21 4264
7 22 2940
7 23 388
7 24 3948
7 25 4124
7 26 6541
7 27 3207
7 28 1461
7 29 7021
7 30 5103
7 31 5490
7 32 2374
7 33 6048
7 34 1856
7 35 2472
7 36 96
7 37 341
7 38 7367
7 39 2323
7 40 2525
7 41 5489
7 42 7141
7 43 4199
7 44 6078
7 45 3601
7 46 7405
7 47 7262
7 48 5820
7 49 2483
7 50 5798
7 51 4007
7 52 7084
7 53 1280
7 54 2998
7 55 2359
7 56 2954
7 57 6730
7 58 490
7 59 5222
7 60 3403
7 61 5127
7 62 3433
7 63 528
7 64 4843
7 65 494
7 66 6379
7 67 3281
7 68 6345
7 69 5410
7 70 2620
8 1 6681
8 2 4482
8 3 4452
8 4 2775
8 5 1041
8 6 4376
8 7 1802
8 9 6872
8 10 5515
8 11 4730
8 12 6801
8 13 1674
8 14 2712
8 15 2575
8 16 6999
8 17 3491
8 18 42
8 19 4374
8 20 5011
8 21 5999
8 22 6787
8 23 7383
8 24 2133
8 25 5062
8 26 1641
8 27 3178
8 28 5372
8 29 6528
8 30 5724
8 31 395
8 32 1255
8 33 4234
8 34 1326
8 35 5504
8 36 5363
8 37 7127
8 38 4015
8 39 5868
8 40 2090
8 41 7467
8 42 261
8 43 6043
8 44 80
8 45 322
8 46 3435
8 47 4346
8 48 331
8 49 3058
8 50 2273
8 51 1499
