70 4830
1 2 663
1 3 5041
1 4 7322
1 5 7356
1 6 2555
1 7 7341
1 8 5003
1 9 1845
1 10 7081
1 11 218
1 12 532
1 13 2024
1 14 5151
1 15 3133
1 16 298
1 17 6790
1 18 6041
1 19 7446
1 20 4201
1 21 6227
1 22 5059
1 23 5361
1 24 3749
1 25 3993
1 26 1831
1 27 501
1 28 4891
1 29 3572
1 30 5877
1 31 192
1 32 3900
1 33 5213
1 34 3851
1 35 792
1 36 187
1 37 5305
1 38 5480
1 39 2488
1 40 4499
1 41 1327
1 42 6361
1 43 308
1 44 821
1 45 713
1 46 7110
1 47 3554
1 48 5387
1 49 7133
1 50 2776
1 51 2404
1 52 5639
1 53 6143
1 54 2090
1 55 983
1 56 1603
1 57 2263
1 58 5857
1 59 6397
1 60 1115
1 61 133
1 62 5277
1 63 1732
1 64 5393
1 65 2511
1 66 7333
1 67 1757
1 68 4839
1 69 4040
1 70 2215
2 1 6609
2 3 3030
2 4 2640
2 5 4977
2 6 5874
2 7 1628
2 8 6161
2 9 4247
2 10 5139
2 11 5383
2 12 5651
2 13 2082
2 14 3454
2 15 3709
2 16 2036
2 17 29
2 18 6106
2 19 6629
2 20 7421
2 21 5971
2 22 2991
2 23 468
2 24 7409
2 25 7303
2 26 6320
2 27 6673
2 28 5644
2 29 5138
2 30 980
2 31 6062
2 32 2846
2 33 5839
2 34 4381
2 35 5219
2 36 1293
2 37 2258
2 38 6625
2 39 5055
2 40 6678
2 41 4491
2 42 4679
2 43 1667
2 44 6682
2 45 79
2 46 4408
2 47 992
2 48 7277
2 49 889
2 50 7384
2 51 7185
2 52 7361
2 53 194
2 54 1725
2 55 5731
2 56 2437
2 57 6081
2 58 1878
2 59 7
2 60 2277
2 61 4313
2 62 1080
2 63 675
2 64 3677
2 65 4415
2 66 2286
2 67 5185
2 68 4821
2 69 4713
2 70 2608
3 1 3286
3 2 4408
3 4 671
3 5 417
3 6 6471
3 7 399
3 8 4760
3 9 1217
3 10 1745
3 11 609
3 12 6153
3 13 5251
3 14 967
3 15 7297
3 16 2437
3 17 4891
3 18 7184
3 19 4298
3 20 1367
3 21 4
3 22 6247
3 23 6439
3 24 6862
3 25 2428
3 26 6593
3 27 7477
3 28 5120
3 29 1605
3 30 6086
3 31 6355
3 32 7186
3 33 5190
3 34 3768
3 35 2537
3 36 3510
3 37 5590
3 38 7030
3 39 4048
3 40 2808
3 41 5031
3 42 1187
3 43 4503
3 44 7356
3 45 1148
3 46 3739
3 47 5205
3 48 1997
3 49 2458
3 50 4829
3 51 5755
3 52 1780
3 53 2042
3 54 2138
3 55 4568
3 56 1845
3 57 6639
3 58 3706
3 59 5570
3 60 3156
3 61 4836
3 62 4019
3 63 4602
3 64 189
3 65 637
3 66 1888
3 67 2668
3 68 475
3 69 6178
3 70 6398
4 1 1340
4 2 2969
4 3 5875
4 5 850
4 6 6084
4 7 1454
4 8 3157
4 9 5013
4 10 6432
4 11 2050
4 12 107
4 13 1691
4 14 1832
4 15 4475
4 16 7138
4 17 7260
4 18 2882
4 19 2512
4 20 4583
4 21 2336
4 22 4531
4 23 5932
4 24 5703
4 25 3574
4 26 3906
4 27 1414
4 28 3948
4 29 6173
4 30 5316
4 31 2787
4 32 6712
4 33 3692
4 34 4822
4 35 1410
4 36 4289
4 37 7255
4 38 475
4 39 2909
4 40 2655
4 41 4405
4 42 5529
4 43 4213
4 44 5843
4 45 6627
4 46 1421
4 47 623
4 48 4345
4 49 2411
4 50 3290
4 51 2872
4 52 109
4 53 6699
4 54 197
4 55 1551
4 56 3661
4 57 1758
4 58 1380
4 59 6312
4 60 5100
4 61 5994
4 62 4311
4 63 6139
4 64 5037
4 65 4524
4 66 1140
4 67 3539
4 68 4294
4 69 1861
4 70 3698
5 1 927
5 2 2126
5 3 1051
5 4 3545
5 6 802
5 7 2585
5 8 5524
5 9 6056
5 10 1143
5 11 6416
5 12 4649
5 13 2203
5 14 3090
5 15 2873
5 16 2270
5 17 4052
5 18 3038
5 19 5058
5 20 924
5 21 711
5 22 2859
5 23 4893
5 24 6561
5 25 384
5 26 5151
5 27 82
5 28 6399
5 29 5362
5 30 7015
5 31 137
5 32 6995
5 33 3889
5 34 742
5 35 5990
5 36 3028
5 37 5426
5 38 457
5 39 3319
5 40 395
5 41 5084
5 42 2167
5 43 6669
5 44 4900
5 45 3025
5 46 6761
5 47 4353
5 48 3897
5 49 7063
5 50 4448
5 51 2013
5 52 1793
5 53 6497
5 54 6873
5 55 6376
5 56 2626
5 57 4928
5 58 4336
