70 4830
1 2 1117
1 3 5115
1 4 4961
1 5 4814
1 6 187
1 7 1344
1 8 2335
1 9 5899
1 10 3015
1 11 5892
1 12 6560
1 13 4824
1 14 808
1 15 7096
1 16 598
1 17 1793
1 18 2002
1 19 56
1 20 3378
1 21 5085
1 22 5604
1 23 3266
1 24 5548
1 25 7095
1 26 6637
1 27 1584
1 28 4100
1 29 6921
1 30 5914
1 31 5326
1 32 6107
1 33 3260
1 34 6274
1 35 5326
1 36 2070
1 37 7093
1 38 7490
1 39 5092
1 40 7106
1 41 5201
1 42 4727
1 43 2053
1 44 4347
1 45 4882
1 46 3926
1 47 4699
1 48 6769
1 49 2965
1 50 6674
1 51 7347
1 52 6973
1 53 4769
1 54 3159
1 55 5527
1 56 3694
1 57 6934
1 58 6461
1 59 1651
1 60 1714
1 61 767
1 62 5268
1 63 5637
1 64 7208
1 65 1467
1 66 5605
1 67 5085
1 68 2408
1 69 1997
1 70 1017
2 1 3902
2 3 4614
2 4 5406
2 5 4156
2 6 5128
2 7 2805
2 8 6637
2 9 5702
2 10 3484
2 11 7423
2 12 4314
2 13 7036
2 14 6941
2 15 334
2 16 3324
2 17 6490
2 18 6565
2 19 4219
2 20 7214
2 21 5779
2 22 4033
2 23 2500
2 24 6262
2 25 3185
2 26 49
2 27 6274
2 28 4777
2 29 3151
2 30 2603
2 31 6380
2 32 5709
2 33 4178
2 34 3898
2 35 7234
2 36 6620
2 37 4195
2 38 4063
2 39 4876
2 40 6190
2 41 3032
2 42 808
2 43 3658
2 44 3757
2 45 5381
2 46 3808
2 47 2766
2 48 997
2 49 6032
2 50 3867
2 51 2346
2 52 1858
2 53 6758
2 54 5740
2 55 1017
2 56 7454
2 57 4542
2 58 5977
2 59 7219
2 60 6117
2 61 2546
2 62 3183
2 63 107
2 64 1638
2 65 5093
2 66 522
2 67 612
2 68 2611
2 69 6946
2 70 5437
3 1 3293
3 2 4388
3 4 249
3 5 5362
3 6 333
3 7 5128
3 8 6070
3 9 3632
3 10 2036
3 11 6503
3 12 5374
3 13 3688
3 14 6915
3 15 5257
3 16 5108
3 17 7065
3 18 5078
3 19 5917
3 20 554
3 21 1085
3 22 2843
3 23 5532
3 24 6941
3 25 4952
3 26 3273
3 27 5431
3 28 5568
3 29 3865
3 30 1087
3 31 597
3 32 5789
3 33 6821
3 34 4687
3 35 992
3 36 5340
3 37 6575
3 38 4009
3 39 1209
3 40 2612
3 41 2936
3 42 22
3 43 3003
3 44 2952
3 45 1565
3 46 4607
3 47 866
3 48 2598
3 49 199
3 50 5178
3 51 6498
3 52 478
3 53 6114
3 54 2398
3 55 4197
3 56 3559
3 57 6113
3 58 2620
3 59 997
3 60 513
3 61 5694
3 62 843
3 63 6078
3 64 2152
3 65 5049
3 66 2491
3 67 254
3 68 2829
3 69 1699
3 70 3710
4 1 5563
4 2 6698
4 3 4024
4 5 6256
4 6 5258
4 7 3188
4 8 5453
4 9 1097
4 10 150
4 11 3792
4 12 113
4 13 709
4 14 4569
4 15 2716
4 16 2719
4 17 1566
4 18 4416
4 19 6778
4 20 3315
4 21 1916
4 22 2831
4 23 2494
4 24 7250
4 25 2592
4 26 1687
4 27 2682
4 28 465
4 29 174
4 30 4823
4 31 6407
4 32 3418
4 33 5586
4 34 7153
4 35 4921
4 36 2132
4 37 3341
4 38 6986
4 39 1747
4 40 1552
4 41 5625
4 42 2757
4 43 4648
4 44 2098
4 45 3692
4 46 121
4 47 769
4 48 4747
4 49 363
4 50 2036
4 51 4670
4 52 4133
4 53 4429
4 54 4233
4 55 1878
4 56 1179
4 57 4614
4 58 1251
4 59 5715
4 60 6345
4 61 4174
4 62 7226
4 63 4319
4 64 500
4 65 7285
4 66 336
4 67 3682
4 68 21
4 69 7341
4 70 5497
5 1 2838
5 2 2295
5 3 2124
5 4 6097
5 6 7275
5 7 2546
5 8 709
5 9 7408
5 10 4991
5 11 4146
5 12 6656
5 13 5271
5 14 2730
5 15 5193
5 16 2399
5 17 4911
5 18 2812
5 19 6548
5 20 856
5 21 2312
5 22 1666
5 23 3567
5 24 6397
5 25 7007
5 26 5649
5 27 5039
5 28 6407
5 29 669
5 30 4632
5 31 5418
5 32 3865
5 33 6792
5 34 5222
