70 4830
1 2 4084
1 3 7350
1 4 5390
1 5 5031
1 6 7215
1 7 3256
1 8 5371
1 9 6246
1 10 635
1 11 4837
1 12 3399
1 13 47
1 14 1471
1 15 4658
1 16 6622
1 17 6894
1 18 784
1 19 2907
1 20 1406
1 21 6760
1 22 3634
1 23 7387
1 24 1828
1 25 7095
1 26 6871
1 27 2534
1 28 1090
1 29 5273
1 30 1005
1 31 6816
1 32 5063
1 33 5177
1 34 5532
1 35 6357
1 36 4966
1 37 152
1 38 5013
1 39 4674
1 40 7053
1 41 2553
1 42 986
1 43 407
1 44 3348
1 45 3338
1 46 267
1 47 7174
1 48 2832
1 49 2766
1 50 204
1 51 998
1 52 4750
1 53 5150
1 54 1199
1 55 1093
1 56 2839
1 57 7000
1 58 6883
1 59 2996
1 60 1104
1 61 2822
1 62 5564
1 63 4843
1 64 1780
1 65 2326
1 66 6235
1 67 2968
1 68 3913
1 69 2385
1 70 4253
2 1 1425
2 3 7477
2 4 2298
2 5 1510
2 6 3945
2 7 2860
2 8 5116
2 9 685
2 10 494
2 11 1044
2 12 6871
2 13 1568
2 14 6899
2 15 944
2 16 190
2 17 2866
2 18 6662
2 19 5251
2 20 3867
2 21 6486
2 22 6125
2 23 2478
2 24 1515
2 25 5819
2 26 1273
2 27 7039
2 28 2209
2 29 1293
2 30 5653
2 31 1354
2 32 78
2 33 2673
2 34 3005
2 35 655
2 36 6704
2 37 384
2 38 3518
2 39 2500
2 40 3034
2 41 5203
2 42 7128
2 43 2939
2 44 6592
2 45 2197
2 46 2026
2 47 5025
2 48 2198
2 49 892
2 50 6384
2 51 2933
2 52 2380
2 53 6781
2 54 3065
2 55 3818
2 56 2764
2 57 3776
2 58 2223
2 59 1828
2 60 1263
2 61 6206
2 62 4083
2 63 5815
2 64 2104
2 65 7347
2 66 5047
2 67 5140
2 68 4211
2 69 32
2 70 2736
3 1 2235
3 2 4344
3 4 1197
3 5 7489
3 6 5589
3 7 3341
3 8 6440
3 9 4427
3 10 6561
3 11 2344
3 12 3243
3 13 2382
3 14 6881
3 15 3255
3 16 538
3 17 3031
3 18 7093
3 19 1085
3 20 7047
3 21 6631
3 22 4865
3 23 3910
3 24 1400
3 25 7477
3 26 3848
3 27 3221
3 28 3782
3 29 3961
3 30 4087
3 31 292
3 32 3281
3 33 2677
3 34 4762
3 35 2400
3 36 4581
3 37 60
3 38 5088
3 39 2632
3 40 4530
3 41 7051
3 42 1280
3 43 1056
3 44 5035
3 45 6657
3 46 6618
3 47 6310
3 48 2497
3 49 6180
3 50 1998
3 51 2242
3 52 3154
3 53 5043
3 54 1484
3 55 1104
3 56 737
3 57 6238
3 58 7203
3 59 3531
3 60 3065
3 61 4615
3 62 6514
3 63 4426
3 64 6907
3 65 2159
3 66 3899
3 67 1024
3 68 4463
3 69 398
3 70 6511
4 1 3897
4 2 1255
4 3 3922
4 5 2260
4 6 1155
4 7 4166
4 8 7049
4 9 867
4 10 690
4 11 1532
4 12 1375
4 13 1756
4 14 6096
4 15 6370
4 16 5953
4 17 1768
4 18 7166
4 19 7105
4 20 664
4 21 2303
4 22 3779
4 23 3004
4 24 2597
4 25 685
4 26 6231
4 27 5494
4 28 3835
4 29 4322
4 30 7042
4 31 893
4 32 5672
4 33 5991
4 34 3832
4 35 6683
4 36 3438
4 37 942
4 38 3363
4 39 6150
4 40 608
4 41 3662
4 42 5428
4 43 2659
4 44 946
4 45 1037
4 46 1513
4 47 2497
4 48 6907
4 49 2039
4 50 2079
4 51 932
4 52 2892
4 53 2470
4 54 6031
4 55 2864
4 56 6911
4 57 6525
4 58 1140
4 59 572
4 60 5579
4 61 6866
4 62 5321
4 63 1551
4 64 1023
4 65 1680
4 66 498
4 67 4011
4 68 7067
4 69 7142
4 70 3251
5 1 3284
5 2 7424
5 3 29
5 4 4979
5 6 210
5 7 2155
5 8 4393
5 9 559
5 10 3251
5 11 66
5 12 5015
5 13 2680
5 14 6448
5 15 7112
5 16 213
5 17 7248
5 18 5431
5 19 6460
5 20 2728
5 21 5566
5 22 4200
5 23 3948
5 24 4389
5 25 2299
5 26 2716
5 27 5899
5 28 669
5 29 4764
5 30 4759
5 31 4767
5 32 2578
5 33 7382
5 34 3324
5 35 162
5 36 5316
5 37 2022
5 38 6036
5 39 2941
5 40 411
5 41 6916
5 42 4926
5 43 1723
5 44 940
5 45 2239
5 46 1963
5 47 3548
5 48 1051
5 49 7120
5 50 57
5 51 29
5 52 3648
5 53 5247
5 54 557
5 55 3762
5 56 174
5 57 3323
5 58 2425
5 59 4192
5 60 5788
5 61 1435
5 62 759
5 63 7299
5 64 2018
5 65 6067
5 66 5881
5 67 3237
5 68 7411
5 69 3597
5 70 7159
6 1 5253
6 2 714
6 3 3446
6 4 4029
6 5 5411
6 7 1775
6 8 80
6 9 3145
6 10 552
6 11 3682
6 12 3151
6 13 5575
6 14 1441
6 15 5388
6 16 2044
6 17 5225
6 18 4619
6 19 6453
6 20 4772
6 21 4997
6 22 400
6 23 3710
6 24 4506
6 25 5752
6 26 7386
6 27 3416
6 28 1567
6 29 5864
6 30 140
6 31 7207
6 32 5178
6 33 3681
6 34 5686
6 35 4472
6 36 1456
6 37 5287
6 38 5081
6 39 3392
6 40 5469
6 41 1424
