70 4830
1 2 3405
1 3 2633
1 4 5847
1 5 7207
1 6 610
1 7 6536
1 8 43
1 9 34
1 10 5019
1 11 5056
1 12 7362
1 13 2437
1 14 7152
1 15 72
1 16 3729
1 17 5336
1 18 1974
1 19 1002
1 20 7296
1 21 2969
1 22 7490
1 23 5041
1 24 6561
1 25 2718
1 26 2117
1 27 3069
1 28 4120
1 29 1576
1 30 456
1 31 4801
1 32 5474
1 33 1467
1 34 5118
1 35 1028
1 36 795
1 37 1249
1 38 3263
1 39 3095
1 40 5939
1 41 5358
1 42 1476
1 43 4444
1 44 1095
1 45 5690
1 46 171
1 47 5494
1 48 1026
1 49 7384
1 50 639
1 51 5280
1 52 5803
1 53 497
1 54 1064
1 55 2133
1 56 2802
1 57 3197
1 58 444
1 59 109
1 60 123
1 61 993
1 62 532
1 63 7406
1 64 5708
1 65 3375
1 66 12
1 67 3104
1 68 5397
1 69 5016
1 70 3903
2 1 1422
2 3 4585
2 4 2101
2 5 333
2 6 6734
2 7 3865
2 8 1440
2 9 5970
2 10 2960
2 11 4464
2 12 2279
2 13 2791
2 14 824
2 15 944
2 16 4917
2 17 1854
2 18 5245
2 19 2135
2 20 5209
2 21 931
2 22 900
2 23 7479
2 24 1599
2 25 2644
2 26 665
2 27 3154
2 28 7314
2 29 2751
2 30 2775
2 31 4556
2 32 6241
2 33 3752
2 34 387
2 35 7068
2 36 7361
2 37 4004
2 38 3369
2 39 4776
2 40 2307
2 41 3791
2 42 5598
2 43 2274
2 44 3002
2 45 2164
2 46 4676
2 47 4550
2 48 3567
2 49 111
2 50 5680
2 51 3871
2 52 534
2 53 4606
2 54 889
2 55 5001
2 56 3350
2 57 7448
2 58 3706
2 59 7278
2 60 4578
2 61 557
2 62 5375
2 63 7239
2 64 6834
2 65 4597
2 66 3232
2 67 4001
2 68 6398
2 69 1473
2 70 3746
3 1 6033
3 2 5473
3 4 156
3 5 493
3 6 5920
3 7 578
3 8 7130
3 9 3046
3 10 924
3 11 3473
3 12 2247
3 13 1455
3 14 2766
3 15 549
3 16 6652
3 17 484
3 18 913
3 19 6696
3 20 3764
3 21 1312
3 22 6071
3 23 7480
3 24 2170
3 25 2317
3 26 6769
3 27 3172
3 28 6504
3 29 2957
3 30 6826
3 31 6574
3 32 906
3 33 6568
3 34 4138
3 35 3130
3 36 5078
3 37 3710
3 38 5307
3 39 5189
3 40 6712
3 41 3118
3 42 1464
3 43 6076
3 44 4859
3 45 7178
3 46 3804
3 47 3890
3 48 836
3 49 1940
3 50 2565
3 51 6274
3 52 994
3 53 2414
3 54 2464
3 55 6067
3 56 397
3 57 4463
3 58 2268
3 59 6396
3 60 2274
3 61 2392
3 62 1720
3 63 2032
3 64 1647
3 65 6803
3 66 3924
3 67 2217
3 68 4829
3 69 4802
3 70 1581
4 1 1430
4 2 6545
4 3 1823
