70 4830
1 2 5431
1 3 469
1 4 1614
1 5 4818
1 6 208
1 7 1112
1 8 1929
1 9 5203
1 10 7478
1 11 776
1 12 3804
1 13 6758
1 14 2037
1 15 4070
1 16 1409
1 17 1341
1 18 3594
1 19 4334
1 20 5290
1 21 215
1 22 6268
1 23 4914
1 24 6691
1 25 3548
1 26 4144
1 27 2956
1 28 4261
1 29 6717
1 30 6085
1 31 2000
1 32 6187
1 33 1283
1 34 7094
1 35 4616
1 36 5774
1 37 1317
1 38 2155
1 39 3042
1 40 1677
1 41 4500
1 42 2158
1 43 5046
1 44 1388
1 45 2044
1 46 3827
1 47 3146
1 48 495
1 49 2643
1 50 6389
1 51 2653
1 52 6504
1 53 2538
1 54 3014
1 55 2052
1 56 7257
1 57 5774
1 58 2386
1 59 1448
1 60 2406
1 61 6992
1 62 5281
1 63 1027
1 64 3781
1 65 7497
1 66 6273
1 67 7058
1 68 4574
1 69 1924
1 70 3354
2 1 3429
2 3 4720
2 4 6315
2 5 5114
2 6 4482
2 7 7209
2 8 3152
2 9 1288
2 10 4868
2 11 3158
2 12 1615
2 13 1416
2 14 1862
2 15 1044
2 16 4972
2 17 502
2 18 6954
2 19 6621
2 20 3481
2 21 3597
2 22 3185
2 23 7190
2 24 3425
2 25 657
2 26 7457
2 27 2937
2 28 1694
2 29 4182
2 30 203
2 31 3871
2 32 5831
2 33 3294
2 34 3022
2 35 3231
2 36 1752
2 37 1867
2 38 4061
2 39 334
2 40 4330
2 41 5801
2 42 2330
2 43 818
2 44 2182
2 45 3497
2 46 860
2 47 5822
2 48 5895
2 49 351
2 50 1777
2 51 4836
2 52 7147
2 53 6854
2 54 7002
2 55 1549
2 56 3614
2 57 2312
2 58 6040
2 59 3244
2 60 1829
2 61 5289
2 62 4884
2 63 6394
2 64 570
2 65 6854
2 66 900
2 67 3624
2 68 1845
2 69 5168
2 70 3977
3 1 7113
3 2 1199
3 4 4932
3 5 6173
3 6 6998
3 7 569
3 8 4570
3 9 5731
3 10 4007
3 11 5211
3 12 3439
3 13 2352
3 14 325
3 15 1888
3 16 2559
3 17 6529
3 18 7275
3 19 113
3 20 386
3 21 3368
3 22 187
3 23 3340
3 24 3750
3 25 2143
3 26 2256
3 27 2646
3 28 6223
3 29 4442
3 30 6116
3 31 5837
3 32 4545
3 33 1797
3 34 2503
3 35 5968
3 36 45
3 37 3752
3 38 6826
3 39 5805
3 40 2406
3 41 2054
3 42 4966
3 43 4038
3 44 5314
3 45 2459
3 46 104
3 47 1356
3 48 3920
3 49 1806
3 50 1081
3 51 1250
3 52 2912
3 53 5195
3 54 2788
3 55 5176
3 56 4973
3 57 1055
3 58 1602
3 59 423
3 60 3659
3 61 1552
3 62 3205
3 63 598
3 64 3062
3 65 1367
3 66 1355
3 67 3510
3 68 116
3 69 7454
3 70 1854
4 1 2676
4 2 2094
4 3 2304
4 5 6546
4 6 1974
4 7 791
4 8 2256
4 9 1109
4 10 6992
4 11 653
4 12 6391
4 13 2874
4 14 5994
4 15 4902
4 16 94
4 17 1004
4 18 5313
4 19 7406
4 20 5748
4 21 5951
4 22 3750
4 23 1259
4 24 3876
4 25 3672
4 26 42
4 27 3219
4 28 3967
4 29 53
4 30 3277
4 31 3504
4 32 3093
4 33 5019
4 34 4499
4 35 7107
4 36 3141
4 37 2452
4 38 560
4 39 3807
4 40 831
4 41 3769
4 42 5727
4 43 6416
4 44 6466
4 45 4677
4 46 955
4 47 884
4 48 546
4 49 3993
4 50 4825
4 51 4931
4 52 2445
4 53 7356
4 54 2242
4 55 2666
4 56 2935
4 57 3844
4 58 6891
4 59 3606
4 60 5991
4 61 2636
4 62 4493
4 63 2843
4 64 2768
4 65 3956
4 66 3733
4 67 268
4 68 1376
4 69 5636
4 70 3863
5 1 6030
5 2 4165
5 3 3935
5 4 2894
5 6 2927
5 7 3884
5 8 992
5 9 2014
5 10 1853
5 11 4734
5 12 2845
5 13 5586
5 14 2731
5 15 4520
5 16 1727
5 17 6453
5 18 1251
5 19 315
5 20 4148
5 21 6703
5 22 289
5 23 2995
5 24 1606
5 25 148
5 26 3015
5 27 7142
5 28 28
5 29 6525
5 30 4890
5 31 372
5 32 3407
5 33 7328
5 34 5083
5 35 208
5 36 4959
5 37 1250
5 38 312
5 39 567
5 40 3641
5 41 3697
5 42 6591
5 43 7310
5 44 5969
5 45 1830
5 46 2666
5 47 2592
5 48 4755
5 49 4131
5 50 1917
5 51 1283
5 52 2694
5 53 2345
5 54 5711
5 55 5849
5 56 447
5 57 6124
5 58 7130
5 59 4723
5 60 1627
5 61 3747
5 62 3254
5 63 3377
5 64 2791
5 65 5721
5 66 572
5 67 51
5 68 6948
5 69 189
5 70 7355
6 1 243
6 2 5028
6 3 3433
6 4 2510
6 5 4964
6 7 6800
6 8 1039
6 9 4032
6 10 6064
6 11 5292
6 12 212
6 13 7200
6 14 4279
6 15 6625
6 16 5327
6 17 1386
6 18 3520
6 19 1395
6 20 7283
6 21 1814
6 22 4917
6 23 3431
6 24 5768
6 25 289
6 26 7317
6 27 2817
6 28 4145
6 29 2028
6 30 6222
6 31 2804
6 32 2884
6 33 29
6 34 1475
6 35 5016
6 36 4167
6 37 1187
6 38 5288
6 39 7097
6 40 6544
6 41 2590
6 42 6527
6 43 3791
6 44 7338
6 45 2696
6 46 5240
6 47 5233
6 48 2321
6 49 5796
6 50 165
6 51 7319
6 52 6617
6 53 7402
6 54 3971
6 55 3466
6 56 1600
6 57 5086
6 58 6026
6 59 1843
6 60 4223
6 61 854
6 62 6389
6 63 2626
6 64 1315
6 65 4978
6 66 1634
6 67 107
6 68 5915
6 69 2946
6 70 1802
7 1 987
7 2 1006
7 3 2916
7 4 5875
7 5 804
7 6 6242
7 8 6055
7 9 561
7 10 380
7 11 246
7 12 6506
7 13 3192
7 14 6568
7 15 5724
7 16 1662
7 17 650
7 18 4760
7 19 4874
7 20 4282
7 21 1480
7 22 1624
7 23 4904
7 24 2564
7 25 3985
7 26 421
7 27 3183
7 28 117
7 29 7026
7 30 7273
7 31 3132
7 32 2070
7 33 6066
7 34 6058
7 35 524
7 36 3829
7 37 2955
7 38 818
7 39 3663
7 40 7054
7 41 1770
7 42 647
