50 2300
1 32 4406
1 22 1065
1 18 3983
1 26 2206
1 5 355
1 41 509
1 38 2498
1 17 1024
1 11 1157
1 49 169
1 15 4144
1 37 3893
1 35 747
1 4 2704
1 47 1922
1 43 3080
1 10 4201
1 20 3212
1 33 650
1 28 436
1 12 693
1 29 3877
1 3 3722
1 42 2989
1 7 1528
1 8 604
1 48 4355
1 25 1466
1 6 2770
1 14 2974
1 21 125
1 30 606
1 45 4420
1 36 1414
1 24 1722
1 44 4201
1 46 3524
1 31 307
1 13 2509
1 34 491
1 39 3240
1 27 3951
1 16 1060
1 2 4369
1 9 4369
1 50 1939
1 40 4267
1 23 3352
2 3 2501
2 26 1991
2 17 4477
2 46 4248
2 27 4253
2 47 4477
2 44 568
2 40 3421
2 28 2758
2 39 253
2 22 272
2 24 488
2 34 4138
2 18 2417
2 31 2985
2 45 4171
2 21 477
2 16 2598
2 42 4143
2 41 1928
2 30 776
2 50 3569
2 1 714
2 14 1723
2 10 2726
2 38 658
2 8 3984
2 29 2038
2 37 553
2 36 2032
2 4 4022
2 13 1136
2 20 3502
2 11 897
2 35 833
2 7 3505
2 12 967
2 6 1429
2 25 4214
2 15 3933
2 43 3414
2 48 1275
2 9 4026
2 23 4263
2 32 583
2 5 4494
3 17 4286
3 5 1932
3 44 3255
3 1 4013
3 23 4334
3 19 2498
3 41 4013
3 26 1286
3 45 4325
3 7 384
3 33 1177
3 21 2203
3 30 4104
3 32 2275
3 36 1258
3 11 867
3 48 4397
3 20 3080
3 35 4237
3 38 72
3 15 3678
3 31 3562
3 47 1448
3 9 3945
3 50 2048
3 25 4466
3 46 4221
3 27 2236
3 49 3725
3 13 67
3 40 2859
3 39 1291
3 12 2421
3 14 2633
3 29 2592
3 8 3750
3 6 3566
3 2 3835
3 18 1409
3 43 2449
3 37 2419
3 16 4109
3 28 1463
3 10 402
3 24 3767
3 34 1524
3 4 4096
4 8 774
4 33 216
4 31 811
4 34 17
4 26 4242
4 13 2030
4 47 1430
4 19 3896
4 10 4003
4 28 4411
4 27 1105
4 14 174
4 1 1091
4 20 3409
4 7 2646
4 35 2913
4 21 2289
4 41 2233
4 9 2781
4 40 2509
4 38 3450
4 37 1195
4 16 4293
4 15 2813
4 36 2829
4 48 3997
4 44 2517
4 43 4405
4 32 2348
4 46 332
4 18 2403
4 42 4265
4 22 1684
4 17 2692
4 39 3044
4 11 1226
4 29 719
4 25 467
4 30 3712
4 24 3718
4 23 4122
4 49 1640
4 50 121
4 6 408
4 45 1713
5 39 2973
5 45 1586
5 23 4129
5 25 2552
5 24 2211
5 50 1508
5 33 3276
5 46 216
5 48 1785
5 27 3964
5 15 1345
5 29 4415
5 32 3664
5 36 2649
5 4 102
5 38 2379
5 26 496
5 44 2320
5 3 1175
