50 2300
1 35 3009
1 31 675
1 5 3271
1 22 4245
1 19 3690
1 8 1391
1 3 3692
1 10 765
1 13 2643
1 7 477
1 34 70
1 15 2655
1 30 4413
1 41 4436
1 6 3379
1 38 4205
1 14 4462
1 46 1898
1 25 249
1 24 4355
1 27 3586
1 48 1555
1 45 3031
1 37 3671
1 12 344
1 16 1062
1 17 3014
1 18 1646
1 21 3711
1 11 4135
1 33 2836
1 40 3732
1 29 1563
1 4 2144
1 43 3825
1 42 2071
1 26 1722
1 36 739
1 44 1747
1 32 473
1 49 3647
1 50 4246
1 39 4212
1 2 1470
1 28 3957
2 1 283
2 15 774
2 27 2273
2 17 3899
2 49 1563
2 31 429
2 38 2786
2 23 3421
2 18 4351
2 12 3226
2 48 2792
2 3 3686
2 46 1519
2 16 2160
2 37 792
2 43 3495
2 6 892
2 13 3713
2 22 3908
2 11 2273
2 4 200
2 20 3595
2 47 3181
2 5 2135
2 30 816
2 14 2057
2 39 1702
2 26 3547
2 44 3703
2 28 814
2 24 1595
2 42 1544
2 36 1697
2 32 4031
2 8 3075
2 21 1505
2 33 2038
2 7 2327
2 10 3249
2 50 2936
2 41 2086
2 25 306
2 45 4224
2 40 3141
2 19 2858
2 34 2457
3 36 3538
3 19 2675
3 44 1673
3 13 3669
3 33 1191
3 1 136
3 7 2980
3 42 701
3 28 3446
3 34 3266
3 23 4015
3 5 388
3 2 485
3 46 1125
3 32 2668
3 48 4432
3 16 1481
3 37 136
3 27 191
3 50 4009
3 39 3022
3 38 2709
3 43 1795
3 20 2272
3 45 3014
3 17 239
3 35 3045
3 4 2550
3 26 1830
3 22 4410
3 14 1211
3 47 3468
3 31 1446
3 10 4110
3 18 290
3 9 2073
3 24 2632
3 29 1530
3 40 1784
3 6 1888
3 11 90
3 8 4164
3 21 2164
3 12 3244
3 15 2714
4 1 2323
4 33 2451
4 18 1901
4 26 2865
4 10 601
4 38 2889
4 24 4373
4 42 3990
4 13 945
4 49 3566
4 6 993
4 48 624
4 23 2790
4 29 945
4 35 763
4 41 1484
4 15 3251
4 27 1484
4 3 393
4 43 4269
4 28 3740
4 39 266
4 9 1499
4 45 1337
4 22 2067
4 50 1863
4 14 1275
4 46 1666
4 32 3705
4 2 2864
4 11 1947
4 5 3182
4 44 1635
4 20 418
4 12 1508
4 7 3442
4 40 1051
4 47 1154
4 34 157
4 8 2118
4 37 2750
4 19 3746
4 17 3179
4 36 1613
5 48 2482
5 1 1688
5 50 1508
5 2 4396
5 17 3603
5 45 3368
5 31 3677
5 40 1903
5 18 184
5 28 1855
5 10 4492
5 13 3459
5 12 3607
5 49 3867
5 35 1161
5 26 3392
5 15 1261
5 6 3171
5 37 2787
5 34 2472
5 7 3421
5 29 1062
5 46 4142
5 16 235
5 30 2808
5 44 1594
5 41 414
5 19 1291
5 14 3972
5 36 1180
