50 2300
1 41 836
1 39 761
1 48 88
1 25 4212
1 7 4231
1 11 1828
1 47 369
1 5 2311
1 30 1341
1 19 459
1 16 1953
1 50 4451
1 14 3092
1 17 1130
1 15 3821
1 29 1888
1 28 2353
1 12 1630
1 49 3502
1 43 3293
1 40 3493
1 10 1367
1 46 3563
1 8 3723
1 32 4305
1 42 3442
1 3 492
1 9 65
1 27 2803
1 38 1325
1 24 762
1 20 3663
1 44 4337
1 33 169
1 22 3771
1 35 2913
1 21 4162
1 45 595
1 4 45
1 6 4109
1 23 2039
1 13 1634
1 26 2818
1 2 3167
1 34 2845
1 18 1390
2 38 2835
2 13 1746
2 45 1863
2 3 2792
2 34 3395
2 21 1293
2 44 2225
2 26 2275
2 39 3126
2 12 662
2 10 422
2 23 2896
2 36 2260
2 32 3672
2 17 3586
2 31 445
2 16 224
2 49 442
2 27 140
2 8 243
2 48 162
2 20 1838
2 47 1737
2 33 1716
2 35 1760
2 30 4402
2 1 2293
2 46 1645
2 29 2738
2 22 548
2 14 3811
2 43 914
2 24 2240
2 41 2555
2 4 2671
2 42 3730
2 25 4054
2 28 1321
2 6 2105
2 7 4200
2 19 3201
2 11 503
2 50 2044
2 18 3123
2 15 844
2 37 1010
2 9 2602
2 5 3301
3 10 405
3 28 948
3 33 750
3 37 2368
3 25 1934
3 4 695
3 43 3688
3 31 1222
3 9 2006
3 50 3131
3 26 3524
3 14 420
3 22 3287
3 11 2959
3 27 1223
3 17 127
3 32 2448
3 34 275
3 49 3626
3 13 191
3 18 494
3 40 3487
3 46 4298
3 48 4369
3 47 968
3 12 1692
3 1 1665
3 2 2871
3 42 1995
3 16 1626
3 29 1315
3 30 2425
3 8 1068
3 36 3625
3 6 4257
3 19 543
3 45 2096
3 20 699
3 23 2557
3 41 2689
3 35 3352
3 38 3673
3 44 3074
3 39 4121
3 15 3161
3 21 1237
3 5 1313
4 31 1497
4 6 256
4 48 2304
4 38 2509
4 27 3442
4 16 1622
4 43 850
4 20 1914
4 7 384
4 12 3278
4 22 2176
4 21 2889
4 44 560
4 8 2297
4 49 3346
4 17 4036
4 5 2554
4 28 1246
4 2 1869
4 35 1293
4 3 2264
4 41 2291
4 36 3221
4 32 401
4 14 1411
4 24 1430
4 30 337
4 18 1927
4 19 2829
4 46 2217
4 45 969
4 26 2833
4 39 2274
4 42 270
4 11 3462
4 25 2144
4 9 927
4 23 3706
4 40 4137
4 10 3186
4 29 2797
4 50 3953
4 1 1167
4 13 1951
4 37 3586
4 33 690
4 47 3114
4 15 605
4 34 2488
5 44 3873
5 29 3202
5 41 937
5 19 455
5 35 1153
5 31 793
5 14 314
5 17 2653
5 21 1432
5 13 17
5 20 45
5 49 3764
5 23 3120
5 46 4321
5 48 1325
5 25 1364
5 12 199
5 10 747
5 47 1483
5 4 3747
5 40 2248
5 11 927
5 2 147
5 15 2738
5 8 3324
5 1 2274
5 36 4339
5 28 1633
5 7 3959
5 45 2056
5 26 2752
5 16 3098
5 18 495
5 22 4439
5 34 2455
5 33 2788
5 39 779
5 37 2974
5 27 563
5 38 1984
5 43 2149
5 24 3429
5 32 179
5 6 1959
5 30 294
5 50 4425
6 42 3446
6 50 1043
6 47 3205
6 13 1033
6 8 3139
6 15 594
6 9 1812
6 31 3410
6 20 2292
6 16 4493
6 35 4248
6 45 56
6 37 4017
6 29 1367
6 3 2415
6 5 4051
6 33 237
6 32 3640
6 22 2339
6 27 3603
6 49 919
6 18 1768
6 17 923
6 24 2083
6 43 402
6 21 3145
6 14 3268
6 28 1033
6 36 1870
6 34 274
6 38 2399
6 7 4255
6 40 2716
6 41 457
6 12 1232
6 4 1680
6 39 2136
6 1 4481
6 11 140
6 25 1587
6 44 2992
6 46 4222
6 26 2738
6 10 2402
6 30 1194
6 48 66
7 23 163
7 5 4007
7 3 3581
7 24 3480
7 13 1464
7 20 10
7 47 337
7 12 3556
7 33 2218
7 43 1904
7 34 3716
7 26 2353
7 30 70
7 44 1413
