50 2300
1 7 661
1 15 4389
1 36 590
1 28 1363
1 3 4445
1 9 1657
1 24 2143
1 35 2643
1 50 4157
1 6 485
1 47 3091
1 25 3339
1 34 4192
1 17 3371
1 45 3621
1 31 3717
1 14 1718
1 42 1633
1 46 856
1 19 2155
1 37 1975
1 41 3555
1 20 3121
1 10 3161
1 48 2134
1 23 1932
1 13 1606
1 22 565
1 49 4062
1 32 1123
1 33 3693
1 30 2504
1 11 4287
1 38 2720
1 21 341
1 26 2503
1 18 307
1 8 3931
1 29 2654
1 16 1323
1 43 3347
1 4 168
1 27 3413
1 2 1666
1 39 636
2 7 1247
2 41 4225
2 19 1888
2 43 970
2 9 1228
2 42 575
2 12 3596
2 35 2913
2 3 2630
2 47 3100
2 49 3861
2 32 1183
2 20 2462
2 6 1015
2 45 2189
2 5 4323
2 14 2265
2 10 2223
2 39 2369
2 17 4385
2 21 1833
2 29 1880
2 24 2456
2 23 277
2 48 3616
2 11 357
2 27 2560
2 25 3262
2 13 2883
2 4 2456
2 34 315
2 36 1952
2 38 1691
2 18 3549
2 30 2670
2 31 2613
2 15 2713
2 8 51
2 16 2786
2 22 1517
2 46 1963
2 50 3706
2 33 1892
2 26 164
3 32 3250
3 25 1121
3 23 2669
3 28 3547
3 1 958
3 33 260
3 10 3613
3 50 2735
3 34 4240
3 13 1537
3 48 2570
3 20 2660
3 2 431
3 18 3049
3 40 3269
3 26 3336
3 22 3810
3 35 1067
3 8 95
3 42 3131
3 15 630
3 7 3847
3 44 584
3 5 18
3 21 1114
3 4 2121
3 43 4303
3 12 2971
3 39 3638
3 19 3723
3 41 1958
3 14 2532
3 46 2330
3 6 208
3 27 3733
3 36 1861
3 11 3345
3 47 92
3 49 3795
3 16 1388
3 45 309
3 17 1615
3 29 2959
3 31 3969
3 30 1516
4 48 926
4 25 3971
4 1 2733
4 24 1375
4 45 1747
4 41 3176
4 12 1318
4 15 992
4 44 486
4 22 1602
4 18 1182
4 49 3886
4 50 2310
4 19 3681
4 6 3151
4 38 1283
4 47 3063
4 32 1494
4 20 3212
4 23 611
4 17 4077
4 33 251
4 29 209
4 3 2055
4 13 2355
4 39 3460
4 7 858
4 28 1423
4 21 4014
4 37 1853
4 36 2633
4 10 3429
4 5 1090
4 42 4439
4 16 2213
4 46 1587
4 14 192
4 11 435
4 43 3751
4 40 3070
4 30 581
4 31 3016
4 9 3426
4 35 3354
4 26 686
4 2 379
4 34 908
5 20 2359
5 28 151
5 29 491
5 45 1465
5 46 1568
5 35 3926
5 32 1586
5 48 1809
5 19 4320
5 18 1427
5 39 1149
5 50 1552
5 49 617
5 4 511
5 36 2953
5 10 3266
5 1 1993
5 30 3640
5 23 633
5 37 1512
5 15 2897
5 11 1026
5 9 1846
5 16 1115
5 7 2111
5 3 1658
5 44 1928
5 22 1814
5 12 816
5 47 810
5 26 20
5 31 1121
5 8 2180
5 2 2521
5 33 231
5 13 1941
5 25 2445
5 6 4482
5 24 130
5 17 3057
5 40 1101
5 21 2615
5 27 958
5 41 1988
5 38 2006
5 14 3974
5 43 1225
6 30 1046
6 17 2443
6 37 1610
6 48 983
6 4 2356
6 33 3043
6 42 188
6 31 427
6 39 2345
6 16 2240
6 10 779
6 32 4304
6 41 2766
6 25 2314
6 26 4082
6 38 3987
6 22 3542
6 18 873
6 34 491
6 2 652
6 50 1117
6 36 1241
6 23 3989
6 29 892
6 12 4484
6 46 1805
6 27 2798
6 3 636
6 47 400
6 35 4183
6 19 1963
6 24 2882
6 45 339
6 20 3875
6 14 3493
6 21 4300
6 8 679
6 49 1567
6 28 246
6 13 1192
6 1 3247
6 40 2842
6 9 3040
6 15 3098
6 5 3043
7 8 4426
7 13 2058
7 36 4415
7 46 1332
7 9 2382
7 40 3495
7 26 4075
7 35 2219
7 2 4358
7 48 3366
7 23 185
7 41 1630
7 16 2433
7 50 3161
7 45 3634
7 24 2586
7 49 472
7 11 201
7 33 2942
7 21 639
7 28 1766
7 38 2635
7 44 3208
7 1 3212
7 39 116
7 29 968
7 20 1124
7 17 4090
7 10 3192
7 31 3218
7 27 440
7 18 1237
7 6 1015
7 15 380
7 34 1772
7 14 1336
7 30 271
7 47 464
7 22 619
7 37 896
7 32 2199
7 3 2103
7 5 3430
7 4 1519
7 43 418
8 30 4269
8 24 793
8 26 3830
8 3 276
8 28 1727
8 10 846
8 15 2980
8 17 2154
8 27 21
8 11 2046
8 39 432
8 33 146
8 20 1616
8 47 3011
8 42 1246
8 16 595
8 7 3943
8 14 890
8 36 2024
