50 2300
1 23 2215
1 43 4121
1 6 1093
1 25 3677
1 28 17
1 21 876
1 47 2476
1 15 2460
1 3 3685
1 11 47
1 38 2983
1 13 2550
1 48 1995
1 27 1869
1 46 3028
1 7 3209
1 24 4225
1 4 4232
1 42 3264
1 8 3735
1 49 96
1 39 186
1 2 2297
1 20 4303
1 5 2416
1 17 3734
1 32 121
1 34 3088
1 45 1398
1 18 4439
1 26 3303
1 22 1852
1 14 2776
1 12 2689
1 30 1970
1 9 2341
1 33 2494
1 16 948
1 35 526
1 29 2295
1 44 4374
1 41 1726
2 37 4460
2 6 3471
2 10 3397
2 38 2898
2 43 1711
2 5 2846
2 31 184
2 40 3844
2 32 620
2 46 3650
2 17 3592
2 12 2619
2 25 1195
2 20 1399
2 42 765
2 47 2514
2 4 3280
2 44 1751
2 19 2843
2 30 53
2 28 2946
2 15 1556
2 26 773
2 7 2181
2 14 1029
2 29 215
2 49 801
2 27 3557
2 18 3573
2 33 4055
2 9 4500
2 50 933
2 16 3520
2 39 1942
2 1 564
2 23 3172
2 24 4194
2 41 403
2 22 1595
2 11 150
2 35 4438
2 21 1102
2 13 1612
2 34 2517
3 21 1015
3 20 2111
3 37 2813
3 10 902
3 32 3642
3 8 1319
3 46 2970
3 36 4465
3 23 4461
3 41 1240
3 6 1045
3 1 1921
3 24 1880
3 7 505
3 49 2669
3 11 2207
3 5 2525
3 38 1434
3 42 1603
3 39 2241
3 29 3906
3 25 3479
3 31 1670
3 34 2375
3 35 3028
3 40 1127
3 16 208
3 47 1711
3 26 3401
3 48 1828
3 19 1768
3 50 998
3 22 3309
3 28 52
3 2 1850
3 33 1653
3 18 2195
3 45 2627
3 14 1349
3 43 2426
3 15 1562
3 12 2912
3 9 2742
3 44 1551
3 13 4360
3 4 1220
3 17 2100
3 30 2148
4 8 335
4 49 3660
4 32 1137
4 29 2532
4 20 899
4 38 1608
4 1 642
4 43 1196
4 37 2651
4 30 713
4 45 2869
4 23 3535
4 28 708
4 39 3054
4 48 4283
4 13 4022
4 5 4067
4 12 3098
4 27 4211
4 22 4427
4 26 237
4 18 2735
