50 2300
1 32 425
1 37 894
1 22 2434
1 3 4171
1 35 4193
1 40 111
1 29 1614
1 5 358
1 23 3137
1 25 1863
1 39 4421
1 6 430
1 26 3273
1 43 1943
1 27 1983
1 9 3282
1 15 3325
1 10 2430
1 42 1004
1 46 1523
1 11 1992
1 18 1822
1 30 2099
1 45 2381
1 36 2027
1 20 1036
1 50 1189
1 2 410
1 34 2714
1 14 2776
1 13 370
1 49 3986
1 4 2288
1 21 497
1 12 3762
1 16 3519
1 47 2048
1 7 1763
1 33 3293
1 8 349
1 19 1852
1 48 4162
1 28 1669
1 17 3462
1 41 3259
2 47 499
2 32 1574
2 41 2900
2 28 3768
2 5 1746
2 40 2118
2 49 1126
2 18 2189
2 3 2965
2 45 1697
2 21 1558
2 19 199
2 34 2632
2 1 2504
2 16 296
2 30 8
2 8 3290
2 35 3542
2 25 3363
2 12 3098
2 26 3755
2 22 1425
2 23 3916
2 43 3100
2 50 566
2 11 3045
2 9 3329
2 6 3117
2 39 2314
2 33 2395
2 4 3277
2 36 1909
2 44 941
2 24 2402
2 37 2820
2 29 1176
2 10 3153
2 42 996
2 48 1779
2 7 3583
2 46 3131
2 31 102
2 13 3938
2 27 1500
3 37 2513
3 11 4395
3 17 1760
3 38 1863
3 32 3017
3 10 3612
3 34 3581
3 27 3976
3 2 284
3 6 1110
3 26 3690
3 23 1633
3 40 906
3 16 2027
3 30 421
3 31 2988
3 14 1319
3 22 555
3 15 4190
3 18 4449
3 46 2231
3 24 2191
3 25 2084
3 7 4012
3 33 4342
3 9 3920
3 28 229
3 29 2179
3 36 2408
3 4 3812
3 8 2226
3 44 3435
3 13 4132
3 35 316
3 42 964
3 43 1836
3 45 194
3 39 1104
3 41 1449
3 19 514
3 20 3446
3 21 2241
3 5 2716
3 1 2647
3 50 3007
3 49 4157
3 48 2555
3 47 4041
3 12 2588
4 5 1860
4 28 1025
4 27 3806
4 3 3148
4 44 3250
4 18 503
4 33 3347
4 40 1316
4 50 1238
4 24 3264
4 38 50
4 49 2358
4 45 1401
4 31 804
4 11 2909
4 22 4081
4 17 4073
4 8 1745
4 26 2987
4 34 4345
4 30 3720
4 37 2238
4 36 823
4 48 742
4 15 2822
4 20 1790
4 13 171
4 43 35
4 7 3176
4 12 616
4 23 413
4 29 642
4 16 278
4 2 752
4 14 1308
4 35 404
4 1 3599
4 41 4315
4 9 2373
4 42 2315
4 6 3037
4 21 499
4 10 1198
4 46 3899
4 47 2106
4 32 3432
4 19 1604
4 39 4425
5 22 709
5 4 2635
5 6 2163
5 45 1527
5 26 3133
5 11 435
5 17 2549
5 2 603
5 24 4012
5 23 3689
5 38 3900
5 28 2347
5 8 374
5 46 686
5 48 2047
5 35 3832
5 44 4337
5 9 2765
5 15 1491
5 34 3552
5 20 1186
5 41 752
5 49 1280
5 32 64
5 1 872
5 33 375
5 47 4370
5 21 4301
5 40 1065
5 30 3447
5 10 3419
5 14 1781
5 3 1309
5 7 3679
5 43 868
5 42 2239
5 18 3989
5 50 2012
5 13 3155
5 29 1337
5 19 417
5 16 2259
5 25 1806
5 12 3394
5 27 3031
6 34 4068
6 39 1423
6 27 3757
6 5 2744
6 36 157
6 13 526
6 9 2229
6 3 340
6 42 4457
6 21 242
6 37 949
6 46 2494
6 47 1749
6 4 2335
6 30 1206
6 24 382
6 45 718
6 44 663
6 33 1502
6 20 2656
6 49 1452
6 31 3235
6 16 329
6 50 1558
6 10 232
6 15 1377
6 19 2352
6 38 1153
6 23 1825
6 26 1615
6 41 4041
6 1 310
6 8 3230
6 25 474
6 17 4316
6 40 2015
6 28 1865
6 11 3611
6 43 418
6 18 1614
6 29 3519
6 14 1415
6 7 117
6 32 578
6 2 2832
6 48 1989
7 25 3892
7 3 1166
7 40 136
7 6 1296
7 32 2244
7 14 2052
7 4 3443
7 45 4101
7 36 1510
7 35 1173
7 38 3068
7 8 3780
7 12 2281
7 19 1157
7 10 873
7 42 1749
7 43 2187
7 34 3919
7 22 4108
7 17 121
7 37 1281
7 39 2769
7 29 2705
7 18 4487
7 49 4479
7 27 3176
7 11 12
7 20 1310
7 16 765
7 30 228
7 31 426
7 48 3297
7 2 4346
7 47 1812
7 5 4344
7 46 3013
7 23 3584
7 13 76
7 24 3308
7 1 3933
7 26 2131
7 28 1496
7 44 4167
7 21 159
7 9 1238
7 15 1186
7 41 4027
8 24 1195
8 39 439
8 50 493
8 46 4461
8 31 1788
8 10 1920
8 4 3432
8 47 2606
8 18 1085
8 32 1643
8 49 4430
8 11 816
8 13 2584
8 6 3372
8 17 1161
8 37 848
8 5 3051
8 26 3009
8 40 1244
8 36 721
8 34 36
8 42 1987
8 9 2068
8 30 1830
8 38 4488
8 15 3878
8 27 3915
8 21 1321
8 25 1738
8 3 1074
8 44 2670
8 45 858
8 12 2021
8 35 2796
8 28 243
8 48 118
8 1 2071
8 19 1140
8 22 1850
8 7 742
8 43 3101
8 29 3317
8 2 1335
8 33 1809
8 14 732
8 20 4432
8 41 1538
8 16 339
8 23 388
9 11 4059
9 18 118
9 3 1763
9 14 530
9 48 343
9 28 512
9 44 3305
9 35 1861
9 27 1691
9 19 739
9 32 3641
9 24 4308
9 45 308
9 1 1653
9 34 22
9 13 880
9 30 410
9 23 2009
9 17 4445
9 40 3306
9 31 4319
9 2 3190
9 37 3273
9 6 4138
9 26 3976
9 10 718
9 21 2281
9 38 1424
9 22 1294
9 8 2072
9 47 2674
9 42 4223
9 29 248
9 39 63
9 43 2499
9 36 3979
9 4 616
9 7 1846
9 5 2308
9 49 2251
9 16 3044
9 33 4240
9 15 1515
9 25 690
9 20 704
9 12 3595
9 46 1465
9 50 4051
10 49 3304
10 36 2266
10 43 2295
10 46 2176
10 31 3057
10 33 475
10 2 4141
10 26 3464
10 18 1896
10 21 3880
10 8 2411
10 6 4480
10 11 1411
10 20 4439
10 35 3768
10 5 3017
10 3 2626
10 27 2532
10 23 2297
10 50 509
10 24 4271
10 32 2009
10 37 3269
10 22 3095
10 9 3565
10 25 1346
10 16 3942
10 12 2498
10 41 3796
10 40 234
10 14 3417
10 44 1789
10 29 501
10 13 240
10 17 272
10 30 3564
10 48 4249
10 39 3612
10 47 2524
10 1 1346
10 4 2482
10 34 918
10 28 875
10 7 2953
10 42 3347
10 15 1673
10 19 193
10 45 968
10 38 4420
11 32 1797
11 44 3544
11 26 118
11 12 982
11 43 1139
11 39 3232
11 7 606
11 40 1854
11 45 2762
11 37 2806
11 25 3433
11 30 2639
11 4 4455
11 5 4260
11 10 4449
11 36 1888
11 28 972
11 19 3993
11 14 1459
11 20 1322
11 41 1183
11 3 2755
11 16 616
11 2 2481
11 29 887
11 6 992
11 9 14
11 35 3191
11 24 4167
11 17 1316
11 46 1268
11 22 2877
11 15 2996
11 31 2911
11 8 4387
11 42 2964
11 21 2037
11 33 3175
11 49 391
11 13 2481
11 27 4045
11 23 4194
11 1 2904
12 28 2520
12 46 1675
12 41 3225
12 37 2586
12 17 3677
12 39 3480
12 32 1229
12 31 936
12 16 2548
12 9 1410
12 13 2054
12 21 4191
12 43 3409
12 33 1324
12 15 3784
12 11 1094
12 19 1651
12 45 469
12 35 4234
12 6 38
12 18 2738
12 42 2668
12 50 6
12 8 902
12 36 1561
12 34 1173
12 23 3128
12 44 191
12 29 2852
12 24 270
12 4 48
12 7 1643
12 49 1078
12 38 2862
12 25 1404
12 14 3566
12 26 2096
12 47 1309
12 3 390
12 2 2735
12 22 4104
12 5 1307
12 30 1166
12 48 12
12 1 119
12 27 1354
13 2 919
13 40 1325
13 44 2376
13 10 349
13 32 3900
13 16 4285
13 22 3011
13 29 255
13 24 1883
13 1 2746
13 14 107
13 8 3444
13 19 1768
13 43 3285
13 34 3045
13 26 4363
13 36 2854
13 30 105
13 4 761
13 17 1194
13 38 322
13 5 4079
13 45 3856
13 6 3720
13 18 4425
13 49 851
13 48 2992
13 46 4254
13 47 3089
13 7 3103
13 23 986
13 35 3805
13 27 4047
13 9 2784
13 41 3413
13 3 602
13 11 462
13 25 883
13 39 2923
13 50 4360
13 15 4243
13 42 1994
13 20 2985
13 31 1337
13 12 3997
13 37 2521
14 41 2715
14 33 519
14 40 4431
14 4 4456
14 26 3173
14 25 1683
14 49 1559
14 42 4328
14 37 1571
14 29 732
14 34 3062
14 2 2164
14 24 602
14 17 1052
14 11 1917
14 38 1641
14 16 1861
14 5 1772
14 44 1887
14 3 2463
14 22 2218
14 50 2092
14 31 1663
14 7 499
14 15 1666
14 23 791
14 47 3627
14 28 3246
14 10 3246
14 39 2928
14 19 1332
14 1 2403
14 6 3718
14 35 1928
14 20 927
14 36 1376
14 8 3508
14 12 23
14 46 2989
14 30 115
14 45 2287
14 43 593
14 32 3973
14 18 1674
14 21 3873
14 9 4233
14 48 4467
15 40 4084
15 32 232
15 19 4111
15 20 4441
15 3 3347
15 24 697
15 8 2510
15 41 2342
15 13 658
15 31 2290
15 29 2653
15 50 246
15 45 786
15 27 914
15 10 2447
15 28 3333
15 42 3467
15 46 508
15 22 2770
15 6 1570
15 12 3411
15 5 4306
15 47 3088
15 21 989
15 39 1641
15 36 1028
15 17 2622
15 11 2760
15 49 2408
15 33 1695
15 23 4226
15 37 1194
15 43 1393
15 35 1196
15 26 2091
15 30 926
15 9 975
15 2 1941
15 25 696
15 48 1044
15 4 4455
15 34 1826
15 14 2913
15 16 2005
16 37 1324
16 36 1093
16 28 2370
16 5 2187
16 31 4374
16 19 4275
16 7 1642
16 18 3918
16 50 32
16 30 4408
16 48 2532
16 22 2223
16 25 3961
16 27 4302
16 14 943
16 43 3677
16 11 2473
16 20 3705
16 3 2246
16 10 486
16 29 509
16 46 4326
16 45 1904
16 32 276
16 4 1501
16 8 1184
16 33 2038
16 35 3135
16 47 3463
16 39 3299
16 24 4089
16 26 3086
16 34 1787
16 41 2274
16 40 4019
16 6 1358
16 17 4001
16 23 3417
16 21 2567
16 42 1514
16 1 2238
16 15 3153
16 44 3038
16 13 2240
16 12 4154
17 23 36
17 7 1077
17 14 3046
17 25 4117
17 27 2021
17 16 4393
17 26 91
17 19 3673
17 22 3188
17 44 417
17 41 2368
17 24 1075
17 1 1481
17 8 2369
17 28 358
17 9 492
17 48 4160
17 43 2697
17 45 3917
17 34 2169
17 42 3530
17 21 4309
17 39 341
17 31 1370
17 46 469
17 18 2698
17 36 1751
17 35 230
17 5 62
17 10 3975
17 32 1254
17 30 708
17 49 3959
17 50 2397
17 12 2429
17 4 1803
17 11 1204
17 20 1183
17 37 3433
17 2 2992
17 38 3968
17 3 957
17 6 2744
17 13 3193
17 40 2475
17 15 238
18 40 2196
18 37 1794
18 24 3789
18 16 2363
18 46 4140
18 36 1522
18 47 3248
18 12 1358
18 1 2035
18 19 2777
18 15 3099
18 49 2714
18 27 3902
18 11 507
18 17 4088
18 34 4137
18 30 3204
18 21 1271
18 33 453
18 7 875
18 20 238
18 10 2391
18 32 1897
18 13 3435
18 31 3395
18 5 2525
18 43 436
18 25 3283
18 2 1521
18 38 3056
18 23 1627
18 3 1513
18 22 1252
18 50 3234
18 42 4119
18 35 1774
18 8 2332
18 9 3192
18 41 2553
18 4 4365
18 48 1220
18 28 4107
18 39 561
18 26 1888
18 6 3938
18 14 3752
19 37 3956
19 36 1378
19 47 166
19 49 3125
19 17 3822
19 40 3321
19 22 254
19 15 4103
19 25 3372
19 12 2333
19 1 1170
19 32 3094
19 27 1422
19 46 2274
19 41 1181
19 4 537
19 11 3208
19 44 4459
19 13 697
19 2 987
19 34 31
19 23 3866
19 45 2129
19 21 1913
19 14 1825
19 5 898
19 31 2581
19 29 4287
19 33 770
19 18 1822
19 28 322
19 43 3175
19 26 3188
19 39 2319
19 30 1501
19 10 540
19 16 2539
19 9 2281
19 35 560
19 3 4494
19 42 346
19 6 2527
19 24 1553
19 48 4087
19 20 1512
19 50 4302
19 8 1234
20 39 3223
20 35 1776
20 37 1686
20 10 852
20 28 2190
20 26 2922
20 50 4349
20 12 2652
20 18 3747
20 49 137
20 15 410
20 47 4478
20 44 1083
20 46 3178
20 16 3872
20 21 2449
20 25 4236
20 2 3999
20 3 4394
20 11 3956
20 41 1366
20 19 3327
20 40 1323
20 13 293
20 14 2820
20 5 2644
20 48 1162
20 22 3553
20 33 4165
20 32 1234
20 23 4120
20 29 732
20 38 2472
20 42 1438
20 27 80
20 7 2703
20 36 4085
20 1 1730
20 31 1410
20 34 617
20 6 3354
20 43 2023
20 4 2383
20 8 939
20 17 3588
21 8 291
21 44 1656
21 5 3856
21 36 2990
21 11 2254
21 41 4077
21 35 297
21 16 4075
21 38 2263
21 3 1100
21 49 3519
21 18 2171
21 2 1927
21 13 4484
21 43 1275
21 32 3760
21 47 908
21 40 1959
21 14 2968
21 15 4250
21 17 3787
21 7 1358
21 22 1827
21 37 232
21 23 1159
21 25 1727
21 42 3187
21 28 111
21 46 4196
21 6 1679
21 20 817
21 26 3218
21 34 4244
21 4 4316
21 45 805
21 1 2827
21 29 532
21 39 2628
21 24 630
21 12 1617
21 9 915
21 27 3060
21 50 3059
21 48 2733
22 49 2594
22 8 926
22 35 3609
22 43 3181
22 47 4484
22 20 2463
22 41 92
22 4 2207
22 42 1238
22 38 199
22 44 2405
22 16 1717
22 12 1377
22 10 3429
22 39 981
22 27 3302
22 34 1340
22 2 3866
22 32 1329
22 31 2844
22 1 2035
22 46 3567
22 15 1949
22 24 3407
22 28 3366
22 7 4171
22 6 1878
22 14 4500
22 40 4055
22 9 1497
22 17 1421
22 3 3248
22 37 3269
22 36 674
22 45 1454
22 29 2879
22 26 2055
22 50 4347
22 23 4033
22 33 4182
22 21 3554
22 19 594
22 5 1979
22 11 2547
22 48 3056
22 30 1986
23 6 57
23 46 3808
23 25 1723
23 49 202
23 13 553
23 48 1930
23 21 1789
23 37 2465
23 26 3597
23 10 2655
23 22 3302
23 12 2682
23 8 4321
23 9 3623
23 11 3337
23 31 2640
23 18 2999
23 4 106
23 50 393
23 2 4151
23 19 3213
23 5 922
23 30 4142
23 24 1638
23 40 3305
23 35 1999
23 27 1226
23 43 1914
23 39 2257
23 28 2129
23 1 3770
23 44 227
23 34 3618
23 20 1148
23 42 3023
23 16 3181
23 15 4350
23 47 4145
23 17 4283
23 36 849
23 32 4071
23 33 2055
23 41 674
23 14 1005
23 7 2496
23 38 1695
23 3 3072
24 19 2856
24 5 186
24 31 1303
24 25 2406
24 10 4281
24 9 3873
24 2 3186
24 47 788
24 11 1125
24 38 3819
24 42 4022
24 36 356
24 33 3963
24 14 301
24 3 785
24 7 729
24 35 4312
24 41 1206
24 43 2355
24 26 1779
24 12 1289
24 40 921
24 18 3386
24 34 3787
24 46 803
24 13 2072
24 39 3970
24 4 76
24 8 1820
24 30 1902
24 6 2506
24 50 1818
24 21 763
24 23 3369
24 44 4244
24 49 1130
24 29 3204
24 20 874
24 22 266
24 27 760
24 28 3207
24 32 3821
24 45 2900
24 1 3128
24 37 127
25 20 3701
25 37 2821
25 5 3673
25 13 2824
25 4 2577
25 9 1795
25 46 3375
25 42 555
25 7 4172
25 48 1014
25 14 4226
25 41 1735
25 35 3576
25 31 232
25 39 1719
25 18 1661
25 15 1806
25 44 3427
25 12 3784
25 40 1090
25 26 2116
25 23 2903
25 30 1863
25 36 2956
25 2 1913
25 19 525
25 45 4319
25 17 1861
25 43 4398
25 38 3296
25 24 2148
25 11 1294
25 6 730
25 22 2357
25 10 2459
25 33 659
25 50 143
25 8 2469
25 27 1178
25 1 1193
25 21 2816
25 3 3295
25 28 2963
25 29 3180
25 32 1410
25 49 1825
25 47 478
25 16 172
26 13 1969
26 2 2944
26 49 4023
26 3 3175
26 28 783
26 15 125
26 30 699
26 1 4370
26 18 101
26 44 4486
26 16 241
26 12 4110
26 32 3676
26 7 2756
26 24 2178
26 17 2326
26 27 1059
26 47 3485
26 22 3842
26 21 4219
26 38 3693
26 4 2033
26 31 4411
26 40 1074
26 5 3548
26 33 1555
26 43 1465
26 6 1102
26 29 1962
26 50 70
26 39 1261
26 34 637
26 14 1835
26 46 1202
26 36 2779
26 25 447
26 48 474
26 45 2140
26 19 3104
26 20 1606
26 8 2669
26 11 3572
26 41 3757
26 9 875
27 1 4138
27 49 129
27 30 3369
27 17 4174
27 32 3277
27 34 3069
27 44 1643
27 15 1244
27 20 4028
27 5 2898
27 14 1463
27 23 2165
27 31 2252
27 2 1834
27 42 648
27 24 317
27 29 911
27 40 2304
27 41 4488
27 43 1954
27 22 3629
27 13 2087
27 25 3853
27 38 2224
27 16 677
27 36 559
27 3 1431
27 8 2183
27 35 2718
27 18 89
27 46 2951
27 50 1056
27 12 2480
27 4 1501
27 26 2097
27 39 1773
27 33 3001
27 45 2749
