50 2300
1 3 826
1 28 1374
1 42 2071
1 24 3865
1 12 1071
1 26 3332
1 16 4117
1 47 96
1 4 3595
1 22 594
1 8 1883
1 49 1401
1 11 1323
1 40 4058
1 50 1125
1 32 4145
1 29 4005
1 44 1165
1 14 2242
1 19 817
1 46 3766
1 21 4189
1 30 3694
1 39 2582
1 9 3402
1 5 3730
1 7 4318
1 41 1771
1 13 1670
1 34 2603
1 43 804
1 33 2681
1 23 1314
1 17 1504
1 6 551
1 20 1607
1 25 2602
1 10 2700
1 38 4134
1 18 504
1 45 952
1 35 616
1 27 3646
1 48 2969
1 36 3673
1 2 1412
1 31 2093
2 49 2994
2 11 1711
2 31 2092
2 33 1659
2 27 3222
2 14 1734
2 36 1232
2 32 3228
2 24 77
2 16 1883
2 10 2380
2 7 1276
2 18 3398
2 40 3828
2 5 304
2 46 4363
2 47 933
2 41 3993
2 12 2363
2 19 2666
2 1 3979
2 3 2625
2 15 1694
2 42 3446
2 39 3865
2 45 87
2 22 431
2 37 1681
2 43 2140
2 38 2532
2 25 3858
2 48 1262
2 34 642
2 28 2966
2 6 4224
2 17 184
2 8 1972
2 44 3341
2 4 4021
2 13 1273
2 35 987
2 9 3855
2 50 2940
2 30 1241
2 20 322
2 29 3125
2 26 167
3 43 501
3 22 4500
3 11 3675
3 6 1821
3 33 1539
3 27 628
3 1 691
3 36 2028
3 5 2518
3 19 1240
3 2 169
3 20 719
3 17 4484
3 8 4366
3 15 896
3 40 1280
3 9 3582
3 26 4263
3 42 3070
3 12 3458
3 14 2308
3 47 3025
3 44 1555
3 37 283
3 18 3242
3 25 4391
3 30 1457
3 31 3539
3 28 4339
3 4 2520
3 23 1982
3 10 90
3 24 2926
3 46 3444
3 50 709
3 39 3036
3 16 3939
3 48 3436
3 29 1788
3 32 2530
3 13 3925
3 7 2283
3 45 2064
3 35 3440
3 41 4101
3 21 1716
4 49 1077
4 2 363
4 24 1643
4 3 325
4 28 1270
4 18 3217
4 50 903
4 32 2830
4 7 67
4 21 2201
4 38 1430
4 22 4385
4 39 450
4 19 2474
4 12 1179
4 11 1679
4 31 1925
4 44 3748
4 43 2635
4 46 1302
4 40 1374
4 35 1495
4 10 3598
4 20 1149
4 14 907
4 48 2389
4 6 783
4 9 3802
4 41 1519
4 27 412
4 29 638
4 34 1224
4 45 3265
4 26 1110
4 30 2585
4 13 578
4 47 310
4 16 4175
4 36 3514
4 1 1601
4 15 1667
4 8 3206
4 17 2109
4 25 2140
4 23 3298
4 5 61
4 37 155
5 11 824
5 29 1222
5 8 4429
5 47 4155
5 18 4212
5 31 3710
5 20 1398
5 12 1592
5 2 334
5 42 316
5 30 3830
5 40 2402
5 21 3684
5 45 3004
5 19 2048
5 10 2761
5 14 1036
5 28 873
5 39 95
5 27 1798
5 34 2230
5 24 2937
5 26 3990
5 33 201
5 48 1083
5 16 441
5 41 3821
5 49 1535
5 44 1938
5 50 4407
5 23 4127
5 46 2908
5 22 2496
5 37 685
5 4 443
5 6 33
5 25 1722
5 3 99
5 1 2005
5 35 2047
5 17 639
5 43 2625
5 7 3343
5 38 3387
5 13 4111
5 15 3745
5 9 3034
6 32 1220
6 45 1784
6 4 1480
6 17 2734
6 33 3131
6 50 681
6 38 4022
6 26 424
6 44 3087
6 27 4386
6 3 4063
6 48 681
6 15 3339
6 11 3657
6 49 145
6 14 2970
6 2 3644
6 16 780
6 19 4167
6 12 3668
6 30 1535
6 13 2782
6 40 3978
6 5 1282
6 23 111
6 36 161
6 37 1015
6 18 2236
6 9 1771
6 25 160
6 1 4342
6 46 2418
6 47 527
6 24 3063
6 7 1479
6 22 1735
6 10 3439
6 28 421
6 31 135
6 43 2684
6 39 2349
6 21 2335
6 41 3340
6 35 667
6 34 4395
7 27 3299
7 10 140
7 17 17
7 8 1978
7 18 2634
7 41 2313
7 34 515
7 1 4412
7 2 999
7 5 924
7 3 4301
7 9 2317
7 6 3335
7 16 1713
7 28 2180
7 14 2984
7 47 352
7 32 1087
7 42 3730
7 20 383
7 21 93
7 4 3532
7 45 728
7 49 736
7 15 2900
7 24 706
7 12 1125
7 19 1619
7 37 957
7 13 2216
7 50 578
7 29 2672
7 44 4485
7 48 685
7 25 4362
7 43 419
7 33 1549
7 22 1362
7 39 2552
7 30 2936
7 23 3621
7 46 319
7 38 1283
7 31 2249
8 7 4313
8 29 3019
8 27 3203
8 45 342
8 38 3420
8 3 902
8 9 4337
8 32 364
8 20 1207
8 12 2436
8 39 3208
8 48 4495
8 1 2091
8 6 2387
8 22 2977
8 17 3814
8 30 1398
8 36 4009
8 15 1490
8 34 3758
8 49 1813
8 21 2920
8 42 1370
8 33 2489
8 41 1523
8 18 1612
8 13 4470
8 26 3942
8 5 4334
8 10 3911
8 24 2945
8 40 137
8 14 3286
8 35 3184
8 37 463
8 43 666
8 47 3749
8 16 1614
8 11 3223
8 50 1993
8 44 3814
8 46 2348
8 25 3201
8 31 1370
8 19 1988
8 4 1532
9 16 833
9 33 803
9 31 3429
9 23 887
9 11 1954
9 27 4016
9 4 1843
9 1 3018
9 43 742
9 50 112
9 49 4248
9 22 1131
9 35 4282
9 41 1360
9 17 3699
9 44 680
9 26 2378
9 15 1196
9 28 867
9 21 680
9 19 2927
9 7 862
9 5 925
9 29 274
9 2 2013
9 46 2070
9 37 965
9 14 2668
9 34 3912
9 10 447
9 18 2341
9 45 2786
9 24 1233
9 38 2753
9 47 2904
9 42 4147
9 6 3560
9 48 2805
9 36 1171
9 8 3077
9 32 345
9 20 2575
9 12 2807
9 30 4247
9 3 3600
9 13 1712
10 42 2649
10 37 1286
10 45 3559
10 33 1198
10 50 227
10 7 1443
10 39 3974
10 38 3617
10 8 2234
10 2 1756
10 31 809
10 23 2926
10 34 2317
10 3 4033
10 16 4238
10 24 1679
10 26 2344
10 49 3842
10 25 2235
10 15 4499
10 30 216
10 1 4397
10 32 145
10 12 4001
10 17 4150
10 20 1008
10 36 2149
10 21 4198
10 14 2512
10 35 3591
10 41 2224
10 27 3382
10 29 2049
10 13 1197
10 28 3027
10 43 2104
10 22 2742
10 40 1499
10 5 3903
10 48 3168
10 19 2404
10 47 787
10 18 2307
11 25 1248
11 31 2623
11 45 4387
11 40 1062
11 44 2802
11 43 3762
11 41 1420
11 1 2585
11 48 4372
11 6 3494
11 15 644
11 23 3288
11 14 707
11 49 675
11 27 1157
11 8 133
11 38 897
11 39 3410
11 36 4233
11 2 1308
11 34 3653
11 17 3421
11 20 3492
11 16 4238
11 18 2744
11 50 3684
11 4 3878
11 47 3929
11 30 2051
11 26 1615
11 3 1857
11 33 2595
11 37 233
11 29 237
11 5 1037
