50 2300
1 20 1354
1 23 1665
1 28 1075
1 40 2347
1 24 3910
1 36 1792
1 29 3011
1 41 2882
1 7 3216
1 31 612
1 5 1171
1 46 3388
1 26 590
1 50 1205
1 22 3707
1 10 559
1 35 4110
1 16 1196
1 11 2785
1 48 2888
1 47 3389
1 4 962
1 6 1766
1 19 3211
1 8 2163
1 39 2778
1 12 3629
1 38 296
1 44 2763
1 21 3825
1 34 4100
1 9 53
1 27 87
1 3 2519
1 42 184
1 30 1979
1 15 3974
1 32 276
1 25 4492
1 18 2584
1 14 2145
1 13 3448
1 43 1747
1 37 354
1 45 1874
1 2 161
1 49 2763
2 43 985
2 15 3157
2 26 2382
2 28 4272
2 24 46
2 13 452
2 31 2810
2 33 3890
2 50 1531
2 10 561
2 39 3992
2 1 3661
2 5 2243
2 3 788
2 21 4198
2 48 1052
2 9 3415
2 44 4331
2 47 622
2 35 3824
2 38 3973
2 29 459
2 19 2253
2 6 2312
2 30 3046
2 12 1843
2 16 3263
2 17 4014
2 40 821
2 49 4113
2 27 2290
2 14 26
2 45 2540
2 32 918
2 36 954
2 25 1341
2 7 230
2 34 1221
2 11 477
2 22 4057
2 23 1060
2 46 2703
2 41 3438
2 42 4160
2 18 3281
2 8 2439
2 37 2263
2 20 236
3 42 1130
3 23 4471
3 27 3341
3 15 4345
3 2 1553
3 50 2607
3 12 3715
3 33 912
3 17 3238
3 1 3394
3 30 4012
3 19 4117
3 34 347
3 47 1776
3 7 2512
3 14 2405
3 8 1591
3 45 2516
3 44 2236
3 21 1585
3 5 299
3 36 3790
3 24 3446
3 37 1800
3 18 865
3 39 4292
3 16 4128
3 35 1608
3 46 3894
3 20 941
3 32 3731
3 29 1220
3 40 4333
3 48 1843
3 22 822
3 49 3568
3 43 4001
3 28 2329
3 25 1889
3 26 3950
3 6 3702
3 9 3473
3 38 2140
4 17 1718
4 9 1622
4 49 1115
4 8 1376
4 20 1949
4 36 3847
4 34 1031
4 15 4132
4 21 4283
4 23 2639
4 12 3050
4 33 4476
4 38 1481
4 10 3609
4 19 2087
4 1 2656
4 44 3586
4 22 15
4 30 2441
4 18 1461
4 47 2502
4 29 1461
4 31 1891
4 45 161
4 48 3902
4 35 3675
4 13 1413
4 11 12
4 14 2901
4 3 139
4 2 3426
4 5 4351
4 16 1917
4 50 2808
4 40 3177
4 26 702
4 32 3160
4 43 312
4 7 3758
4 6 3816
4 24 2639
4 37 3900
4 42 1419
4 39 4179
4 41 1310
4 27 2697
5 30 3182
5 18 2950
5 31 838
5 37 2465
5 29 4261
5 8 1326
5 41 2886
5 28 3357
5 22 1814
5 11 194
5 44 3921
5 43 1146
5 17 4109
5 4 1542
5 33 4482
5 32 3051
5 42 1448
5 2 3872
5 34 4102
5 40 679
5 35 679
5 45 977
5 12 2910
5 47 2914
5 27 746
5 24 2532
5 10 2132
5 1 3824
5 16 3490
5 39 1433
5 20 2607
5 49 2428
5 23 1955
5 36 845
5 6 4269
5 7 4413
5 38 1602
5 48 2270
5 50 924
5 26 2573
5 14 2460
5 3 3886
5 46 1653
5 21 3161
5 15 2237
6 23 4171
6 20 883
6 1 1493
6 39 3620
6 8 1122
6 15 4291
6 27 398
6 41 230
6 38 3015
6 14 3898
6 5 2435
6 50 2097
6 49 3107
6 2 3329
6 30 222
6 44 3016
6 22 2495
6 12 1979
6 4 2529
6 3 3180
6 32 614
6 16 3230
6 35 914
6 11 2556
6 31 1177
6 25 2193
6 46 627
6 33 3872
6 42 422
6 9 3121
6 26 2907
6 48 2452
6 34 151
6 36 2382
6 28 1006
6 17 4263
6 47 196
6 21 2961
6 13 4464
6 29 2694
6 43 2031
6 37 2285
6 10 1714
6 24 3189
6 19 969
6 18 483
7 4 2547
7 44 1805
7 19 324
7 33 3874
7 34 718
7 43 1437
7 16 2486
7 18 2553
7 25 3023
7 9 1096
7 37 2858
7 24 1302
7 17 302
7 1 2731
7 38 472
7 42 3732
7 14 3410
7 26 2666
7 13 120
7 49 1561
7 47 2036
7 12 1635
7 27 2800
7 23 3228
7 21 1626
7 48 367
7 40 1553
7 30 825
7 5 1845
7 46 3029
7 29 344
7 22 2205
7 39 798
7 20 1516
7 28 1273
7 36 4318
7 31 1453
7 50 1443
7 45 1334
7 2 180
7 6 2909
7 10 1419
8 36 1501
8 21 2457
8 7 4257
8 28 3501
8 11 2128
8 35 1622
8 37 578
8 41 3162
8 50 3616
8 16 1125
8 25 1129
8 3 848
8 1 506
8 44 2366
8 42 2934
8 5 2724
8 49 4174
8 6 3231
8 23 491
8 12 2665
8 45 345
8 18 2401
8 32 2392
8 33 3292
8 20 2752
8 4 945
8 2 4389
8 47 2109
8 9 2775
