50 2300
1 42 3124
1 45 4298
1 7 1410
1 19 2337
1 40 3263
1 22 900
1 47 2532
1 15 2540
1 37 4083
1 46 3793
1 50 3091
1 38 3364
1 26 1935
1 24 888
1 9 3008
1 12 1394
1 34 468
1 3 3783
1 30 4290
1 23 96
1 31 1895
1 13 896
1 43 4315
1 28 2068
1 33 1526
1 6 1638
1 49 2979
1 44 3145
1 20 2550
1 8 766
1 10 3976
1 14 3794
1 29 2172
1 27 3723
1 5 47
1 21 3241
1 48 2433
1 11 2786
1 4 1586
1 25 1348
1 39 3697
1 41 1809
1 17 1563
1 32 219
1 35 2862
1 2 4262
1 18 3979
2 43 463
2 24 3779
2 1 1290
2 40 860
2 29 2675
2 42 1661
2 25 3602
2 28 353
2 3 2118
2 13 1568
2 15 3754
2 6 794
2 36 2387
2 18 141
2 4 3531
2 45 1084
2 48 1028
2 10 161
2 27 2523
2 21 2918
2 19 675
2 9 4347
2 33 4088
2 44 2676
2 49 385
2 35 4408
2 30 3614
2 12 3175
2 31 1046
2 17 2950
2 41 2933
2 11 4478
2 26 1703
2 16 1050
2 7 1619
2 38 3612
2 39 597
2 22 1058
2 47 1024
2 5 2252
2 23 1509
2 37 4027
2 34 3968
2 32 3284
2 20 1225
3 1 2847
3 29 1953
3 34 2591
3 10 1645
3 26 3806
3 20 894
3 36 2194
3 38 1209
3 15 4297
3 46 1039
3 35 312
3 24 2429
3 44 249
3 30 2021
3 8 533
3 39 451
3 31 1364
3 32 472
3 43 749
3 25 1660
3 23 2549
3 5 4449
3 21 756
3 48 4121
3 6 3773
3 2 261
3 47 4170
3 45 4455
3 7 3259
3 17 3561
3 50 4488
3 13 1850
3 27 3547
3 19 3998
3 22 1689
3 28 3712
3 33 2080
3 11 2002
3 42 2836
3 40 1521
3 16 4263
3 41 737
3 12 1609
3 18 374
4 16 1420
4 24 3151
4 33 2152
4 44 3227
4 28 2355
4 47 927
4 49 2165
4 15 2517
4 27 2022
4 2 4478
4 18 1499
4 25 997
4 20 2789
4 17 4394
4 46 311
4 14 1861
4 35 2799
4 1 4208
4 31 3124
4 34 2430
4 22 2804
4 8 663
4 3 922
4 7 1774
4 41 2896
4 30 313
4 5 568
4 11 3510
4 36 3228
4 13 3598
4 29 2132
4 26 3675
4 42 3215
4 23 1063
4 19 3153
4 50 2212
4 12 2163
4 37 2453
4 10 2185
4 39 2073
4 40 2931
4 9 1384
4 32 3101
4 48 3827
4 43 2951
4 45 413
4 6 2594
5 9 3682
5 10 2560
5 30 1442
5 24 3262
5 50 4105
5 26 3532
5 45 1981
5 39 3512
5 49 3821
5 22 636
5 48 2803
5 14 3468
5 19 2312
5 8 2638
5 23 3622
5 33 2981
5 25 16
5 13 292
5 1 596
5 21 4243
5 47 481
5 36 4357
5 43 3816
5 27 4371
5 46 1792
5 44 2201
5 41 4072
5 7 640
5 38 4004
5 37 1163
5 15 4033
5 2 1676
5 31 212
5 20 2813
5 34 3584
5 40 1298
5 16 2050
5 18 1748
5 6 2429
5 29 474
5 3 249
5 42 3108
5 4 222
5 35 722
5 28 1917
6 29 965
6 40 4265
6 50 1192
6 33 1297
6 9 671
6 3 2122
6 15 2568
6 17 3988
6 38 2469
6 45 4488
6 16 2078
6 4 2194
6 34 1798
6 43 2150
6 48 993
6 27 3151
6 41 3286
6 37 2310
6 23 4426
6 18 2919
6 46 4196
6 1 183
6 31 1306
6 39 3775
6 25 3287
6 44 3927
6 19 3517
6 12 3727
6 14 2433
6 20 4486
6 30 3256
6 32 3157
6 35 372
6 5 2164
6 13 3104
6 47 636
6 8 938
6 10 1312
6 21 2461
6 7 4164
6 11 1552
6 49 4131
6 2 2535
6 28 2131
6 26 1768
6 42 51
6 24 4337
6 22 2222
6 36 2315
7 3 3064
7 21 807
7 1 1969
7 40 727
7 8 3368
7 17 2418
7 30 2495
7 18 3927
7 28 705
7 47 4160
7 35 363
7 13 2589
7 41 3592
7 29 863
7 38 792
7 46 55
7 25 3078
7 34 943
7 12 2072
7 22 4447
7 32 289
7 11 1388
7 6 3151
7 23 2637
7 16 1186
7 10 2801
7 50 1574
7 2 442
7 44 3465
7 42 1783
7 19 407
7 43 3484
7 39 3337
7 37 3200
7 48 215
7 31 4093
7 45 1398
7 49 3553
7 9 3560
7 27 4178
7 20 3626
7 14 452
8 39 3962
8 31 1532
8 45 685
8 11 746
8 36 486
8 15 91
8 43 3163
8 10 2490
8 42 2566
8 44 63
8 13 673
8 27 810
8 41 929
8 35 1835
8 19 191
8 26 3147
8 29 2232
8 22 1917
8 33 1837
8 37 632
8 5 3969
8 3 2565
8 2 256
8 4 2790
8 9 3964
8 14 3367
8 25 3218
8 24 3959
8 21 3745
8 38 463
8 1 2438
8 6 708
8 46 2905
8 40 2546
8 34 3320
8 7 4229
8 32 4192
8 16 4285
8 49 1755
8 12 3152
8 28 4437
8 47 1588
8 50 1052
8 30 1451
8 17 3753
8 20 3094
8 23 3281
9 45 3763
9 12 1182
9 46 3642
9 6 4197
9 23 4440
9 20 291
9 4 563
9 29 1810
9 49 4389
9 24 1264
9 13 2175
9 40 24
9 14 1736
9 26 3376
9 15 808
9 34 2932
9 31 869
9 7 55
9 50 1721
9 42 1551
9 18 3060
9 19 80
9 22 1284
9 33 1334
9 37 1044
9 1 1209
9 27 4220
9 17 464
9 36 1342
9 10 3682
9 32 2021
9 2 2889
9 38 2610
9 39 2626
9 30 2109
9 28 2984
9 3 4093
9 44 2336
9 35 15
9 21 217
9 47 2769
10 17 1925
10 2 1352
10 47 797
10 5 2094
10 9 4414
10 40 2041
10 38 1782
10 41 862
10 32 4181
10 1 2549
10 3 2105
10 20 1094
10 50 2799
10 42 2412
10 22 2986
10 24 4435
10 48 1036
10 44 3631
10 16 4461
10 33 1753
10 15 3107
10 21 2779
10 43 1491
10 39 139
10 18 2029
10 13 4259
10 19 2753
10 4 2235
10 36 19
10 23 2436
10 37 1950
10 12 421
10 30 3159
10 31 2907
10 7 2691
10 29 3148
10 46 350
10 28 3189
10 25 4452
10 11 1147
10 14 2200
10 27 1143
10 26 3671
10 6 1565
10 34 911
10 35 1806
11 4 2150
11 45 2433
11 39 2757
11 20 1039
11 50 2071
11 48 3412
11 30 920
11 43 196
11 1 2212
11 13 837
11 36 1610
11 2 1879
11 22 4076
11 23 657
11 41 3644
11 42 2286
11 3 111
11 40 3637
11 46 422
11 15 3404
11 18 2207
11 26 3495
11 24 1264
11 35 2734
11 7 3066
11 29 870
11 17 2947
11 16 4175
11 12 1442
11 10 1340
11 31 3181
11 44 996
11 28 1081
11 27 1143
11 49 728
11 47 452
11 6 2227
11 8 1940
11 5 1543
11 25 3870
11 38 617
11 37 783
11 21 1855
11 19 700
12 34 1330
12 24 4462
12 48 2036
12 25 2464
12 26 3180
12 14 3644
12 37 1725
12 32 3843
12 33 3727
12 49 2052
12 4 668
12 16 585
12 42 921
12 20 771
12 31 1720
12 40 3132
12 15 1947
12 23 926
12 21 1422
12 39 3816
12 5 2166
12 28 2737
12 29 3095
12 50 3381
12 8 60
12 44 498
12 1 2753
12 30 2667
12 18 2620
12 46 3344
12 17 4147
12 6 1237
12 35 1648
12 3 2449
12 43 2721
12 45 3648
12 22 3007
12 47 3909
12 27 1638
12 19 3876
12 36 800
12 41 2857
12 11 3362
12 9 2913
12 7 3702
12 13 3817
13 37 1168
13 50 357
13 15 1426
13 43 4323
13 31 210
13 11 2714
13 39 1434
13 27 615
13 20 2250
13 45 2263
13 12 3892
13 35 476
13 44 1269
13 9 1065
13 10 2253
13 7 3039
13 24 2354
13 40 1464
13 8 3012
13 23 3515
13 21 2744
13 41 4107
13 48 431
13 47 432
13 46 342
13 38 1569
13 2 2994
13 5 1294
13 1 2049
13 36 3801
13 3 2837
13 14 200
13 18 2933
13 25 2860
13 32 247
13 30 2526
13 42 3776
13 34 3428
13 33 3126
13 49 2661
13 6 2700
13 4 2155
13 17 4226
13 22 1395
13 16 1535
13 28 2644
13 26 354
13 29 1114
13 19 2053
14 49 4064
14 33 414
14 24 3219
14 23 4171
14 48 3552
14 1 2286
14 4 2028
14 6 2671
14 43 4323
14 32 3161
14 21 2515
14 28 2525
14 42 2341
14 29 4065
14 9 106
14 10 1895
14 2 3870
14 7 1184
14 37 4061
14 30 521
14 18 832
14 5 1166
14 16 2334
14 26 2136
14 12 3886
14 27 2131
14 11 3084
14 36 1501
14 3 1460
14 20 940
14 39 2640
14 13 693
14 15 104
